	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  1.3300 	 3.542621e+00 	 152.0493 	  3.9165 	 1.693667e+23 	 4.576577e+21 	 1.336223e-07 	 3.746828e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.5180 	 3.454007e+00 	 150.3800 	  3.5963 	 1.667758e+23 	 4.139890e+21 	 1.200278e-07 	 3.297707e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.7070 	 3.367173e+00 	 148.9550 	  3.2918 	 1.639980e+23 	 3.733361e+21 	 1.077109e-07 	 2.894606e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.1480 	 3.173060e+00 	 146.5210 	  2.6491 	 1.569449e+23 	 2.904933e+21 	 8.379649e-08 	 2.126142e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.3360 	 3.093811e+00 	 145.8216 	  2.4037 	 1.537388e+23 	 2.600134e+21 	 7.546876e-08 	 1.864709e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.5230 	 3.016991e+00 	 145.3023 	  2.1767 	 1.504575e+23 	 2.323996e+21 	 6.818210e-08 	 1.639711e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.7110 	 2.941729e+00 	 144.9407 	  1.9654 	 1.470840e+23 	 2.072429e+21 	 6.178200e-08 	 1.445836e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.8990 	 2.868395e+00 	 144.7232 	  1.7711 	 1.436536e+23 	 1.845838e+21 	 5.623310e-08 	 1.281456e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.3280 	 2.708012e+00 	 144.6760 	  1.3911 	 1.357098e+23 	 1.416195e+21 	 4.634725e-08 	 1.001191e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.5160 	 2.640665e+00 	 144.8126 	  1.2523 	 1.322201e+23 	 1.263547e+21 	 4.305145e-08 	 9.130908e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.7030 	 2.575383e+00 	 145.0198 	  1.1308 	 1.287696e+23 	 1.131637e+21 	 4.029099e-08 	 8.423177e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8910 	 2.511420e+00 	 145.2829 	  1.0254 	 1.253392e+23 	 1.017917e+21 	 3.795977e-08 	 7.852073e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.0790 	 2.449082e+00 	 145.5840 	  0.9368 	 1.219657e+23 	 9.220036e+20 	 3.599694e-08 	 7.392602e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.5220 	 2.308340e+00 	 146.3482 	  0.7931 	 1.143426e+23 	 7.596313e+20 	 3.239894e-08 	 6.588264e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.7090 	 2.251412e+00 	 146.6572 	  0.7571 	 1.112900e+23 	 7.138302e+20 	 3.120177e-08 	 6.323974e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
