	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 14.2730 	 1.343904e+00 	 208.1734 	  4.0831 	 4.679988e+22 	 9.249503e+20 	 1.146527e-04 	 2.676545e-05 	  5.5107 	  1.6409 	  0.8019 	  0.2466 
	 14.4180 	 1.325657e+00 	 208.1235 	  3.9977 	 4.617556e+22 	 8.935057e+20 	 1.140073e-04 	 2.729540e-05 	  5.4551 	  1.6556 	  0.7936 	  0.2490 
	 14.5620 	 1.307822e+00 	 208.0735 	  3.9108 	 4.556530e+22 	 8.626088e+20 	 1.140235e-04 	 2.784632e-05 	  5.3996 	  1.6594 	  0.7862 	  0.2502 
	 14.6970 	 1.291354e+00 	 208.0264 	  3.8275 	 4.500177e+22 	 8.339513e+20 	 1.145493e-04 	 2.837716e-05 	  5.3482 	  1.6539 	  0.7801 	  0.2505 
	 14.8410 	 1.274052e+00 	 207.9758 	  3.7370 	 4.440964e+22 	 8.037220e+20 	 1.155766e-04 	 2.895042e-05 	  5.2949 	  1.6398 	  0.7744 	  0.2499 
	 14.9860 	 1.256898e+00 	 207.9246 	  3.6442 	 4.382250e+22 	 7.736463e+20 	 1.170237e-04 	 2.952613e-05 	  5.2435 	  1.6183 	  0.7698 	  0.2486 
	 15.4070 	 1.208554e+00 	 207.7750 	  3.3659 	 4.216734e+22 	 6.884864e+20 	 1.229361e-04 	 3.110080e-05 	  5.1102 	  1.5274 	  0.7626 	  0.2422 
	 15.5510 	 1.192496e+00 	 207.7236 	  3.2681 	 4.161738e+22 	 6.601297e+20 	 1.253362e-04 	 3.157754e-05 	  5.0706 	  1.4907 	  0.7623 	  0.2395 
	 15.6960 	 1.176562e+00 	 207.6718 	  3.1686 	 4.107155e+22 	 6.319906e+20 	 1.278422e-04 	 3.201398e-05 	  5.0335 	  1.4527 	  0.7631 	  0.2367 
	 15.8400 	 1.160965e+00 	 207.6203 	  3.0687 	 4.053712e+22 	 6.044675e+20 	 1.303480e-04 	 3.240138e-05 	  4.9992 	  1.4149 	  0.7650 	  0.2339 
