	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 12.8700 	 1.221602e+00 	 208.4060 	  5.7550 	 4.249770e+22 	 1.177234e+21 	 1.787152e-04 	 2.012979e-05 	  3.7498 	  0.6699 	 -1000.0000 	 -1000.0000 
	 12.9880 	 1.208185e+00 	 208.2569 	  5.6422 	 4.206008e+22 	 1.146976e+21 	 1.781200e-04 	 1.954169e-05 	  3.7628 	  0.6555 	 -1000.0000 	 -1000.0000 
	 13.1050 	 1.195026e+00 	 208.1103 	  5.5349 	 4.163048e+22 	 1.117849e+21 	 1.775221e-04 	 1.898574e-05 	  3.7758 	  0.6417 	 -1000.0000 	 -1000.0000 
	 13.2230 	 1.181899e+00 	 207.9635 	  5.4312 	 4.120154e+22 	 1.089324e+21 	 1.769109e-04 	 1.845158e-05 	  3.7891 	  0.6284 	 -1000.0000 	 -1000.0000 
	 13.3400 	 1.169024e+00 	 207.8190 	  5.3324 	 4.078046e+22 	 1.061851e+21 	 1.762967e-04 	 1.794745e-05 	  3.8023 	  0.6158 	 -1000.0000 	 -1000.0000 
	 14.4900 	 1.049649e+00 	 206.4482 	  4.5268 	 3.685772e+22 	 8.281739e+20 	 1.698574e-04 	 1.417613e-05 	  3.9403 	  0.5195 	 -1000.0000 	 -1000.0000 
	 14.6080 	 1.038104e+00 	 206.3117 	  4.4555 	 3.647651e+22 	 8.072483e+20 	 1.691684e-04 	 1.389429e-05 	  3.9553 	  0.5123 	 -1000.0000 	 -1000.0000 
	 14.7250 	 1.026781e+00 	 206.1769 	  4.3860 	 3.610229e+22 	 7.869357e+20 	 1.684842e-04 	 1.363126e-05 	  3.9703 	  0.5056 	 -1000.0000 	 -1000.0000 
	 14.8430 	 1.015483e+00 	 206.0416 	  4.3166 	 3.572861e+22 	 7.668566e+20 	 1.677947e-04 	 1.338186e-05 	  3.9857 	  0.4993 	 -1000.0000 	 -1000.0000 
	 14.9600 	 1.004402e+00 	 205.9079 	  4.2484 	 3.536177e+22 	 7.473197e+20 	 1.671131e-04 	 1.314964e-05 	  4.0010 	  0.4935 	 -1000.0000 	 -1000.0000 
