Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.22 	  180.69 	    1.02 	 8.961e-04 	 2.005e-04 	 8.572e-06 	 9.880e-07 	 1.729e-06 	 1.108e-07 
  17.04 	  177.61 	    0.80 	 9.422e-04 	 2.318e-04 	 8.510e-06 	 1.063e-06 	 1.816e-06 	 1.509e-07 
  18.85 	  175.64 	    0.75 	 9.283e-04 	 2.300e-04 	 8.537e-06 	 1.284e-06 	 1.828e-06 	 1.596e-07 
  20.66 	  174.17 	    0.85 	 9.196e-04 	 2.255e-04 	 8.430e-06 	 1.283e-06 	 1.735e-06 	 1.482e-07 
  22.47 	  172.50 	    0.77 	 9.095e-04 	 2.325e-04 	 8.174e-06 	 9.820e-07 	 1.726e-06 	 1.436e-07 
  24.28 	  169.96 	    0.65 	 8.863e-04 	 2.096e-04 	 8.530e-06 	 1.014e-06 	 1.836e-06 	 1.375e-07 
  26.08 	  167.66 	    0.70 	 8.968e-04 	 2.089e-04 	 8.747e-06 	 9.893e-07 	 1.886e-06 	 1.790e-07 
  27.88 	  164.97 	    0.61 	 9.344e-04 	 2.291e-04 	 8.825e-06 	 9.286e-07 	 1.876e-06 	 2.437e-07 
  29.68 	  162.42 	    0.63 	 9.329e-04 	 2.216e-04 	 8.926e-06 	 9.470e-07 	 1.860e-06 	 2.238e-07 
  32.35 	  158.62 	    0.55 	 8.576e-04 	 1.388e-04 	 8.654e-06 	 8.370e-07 	 1.838e-06 	 1.891e-07 
  35.87 	  156.07 	    0.60 	 9.179e-04 	 1.054e-04 	 9.574e-06 	 9.529e-07 	 2.046e-06 	 2.688e-07 
  38.53 	  157.42 	    0.74 	 1.075e-03 	 1.670e-04 	 1.127e-05 	 7.154e-07 	 2.341e-06 	 2.160e-07 
  41.20 	  159.62 	    0.76 	 1.259e-03 	 1.806e-04 	 1.298e-05 	 9.284e-07 	 2.730e-06 	 2.553e-07 
  43.86 	  162.81 	    0.72 	 1.526e-03 	 1.281e-04 	 1.564e-05 	 9.595e-07 	 3.246e-06 	 2.878e-07 
  45.63 	  164.27 	    0.62 	 1.584e-03 	 1.334e-04 	 1.640e-05 	 1.366e-06 	 3.228e-06 	 3.323e-07 
  47.41 	  165.85 	    0.65 	 1.319e-03 	 1.812e-04 	 1.308e-05 	 1.532e-06 	 2.798e-06 	 3.700e-07 
  49.17 	  166.71 	    0.81 	 1.154e-03 	 1.381e-04 	 1.153e-05 	 9.063e-07 	 2.556e-06 	 3.652e-07 
  52.66 	  168.25 	    1.08 	 1.294e-03 	 4.731e-05 	 1.345e-05 	 9.365e-07 	 2.745e-06 	 4.179e-07 
  56.15 	  171.41 	    1.23 	 1.428e-03 	 9.100e-05 	 1.505e-05 	 9.904e-07 	 3.168e-06 	 4.754e-07 
  58.75 	  176.03 	    1.75 	 1.505e-03 	 8.848e-05 	 1.588e-05 	 9.538e-07 	 3.418e-06 	 5.530e-07 
  61.34 	  181.52 	    2.42 	 1.516e-03 	 1.202e-04 	 1.637e-05 	 1.495e-06 	 3.578e-06 	 7.397e-07 
  63.09 	  182.05 	    2.88 	 1.520e-03 	 1.383e-04 	 1.672e-05 	 1.616e-06 	 3.693e-06 	 9.060e-07 
  64.83 	  182.23 	    3.29 	 1.567e-03 	 1.376e-04 	 1.736e-05 	 2.047e-06 	 3.866e-06 	 1.096e-06 
  66.57 	  184.49 	    3.63 	 1.658e-03 	 1.619e-04 	 1.817e-05 	 2.758e-06 	 4.086e-06 	 1.300e-06 
  69.14 	  182.77 	    4.09 	 1.841e-03 	 1.839e-04 	 1.914e-05 	 3.857e-06 	 4.449e-06 	 1.648e-06 
  71.70 	  178.50 	    4.51 	 2.041e-03 	 2.912e-04 	 2.058e-05 	 5.121e-06 	 4.922e-06 	 2.035e-06 
  73.43 	  176.96 	    4.66 	 2.161e-03 	 3.988e-04 	 2.157e-05 	 5.871e-06 	 5.300e-06 	 2.306e-06 
  75.15 	  175.66 	    4.68 	 2.137e-03 	 4.773e-04 	 2.202e-05 	 6.416e-06 	 5.691e-06 	 2.566e-06 
  76.87 	  171.43 	    4.58 	 2.057e-03 	 5.289e-04 	 2.209e-05 	 7.009e-06 	 6.008e-06 	 2.766e-06 
  78.58 	  164.82 	    4.40 	 2.006e-03 	 5.483e-04 	 2.195e-05 	 7.720e-06 	 6.216e-06 	 2.864e-06 
  80.30 	  157.08 	    4.16 	 2.062e-03 	 5.662e-04 	 2.259e-05 	 8.874e-06 	 6.348e-06 	 2.902e-06 
  82.01 	  151.08 	    3.89 	 2.259e-03 	 6.217e-04 	 2.491e-05 	 1.070e-05 	 6.373e-06 	 2.873e-06 
  84.56 	  145.44 	    3.71 	 2.793e-03 	 9.020e-04 	 3.143e-05 	 1.467e-05 	 6.094e-06 	 2.629e-06 
  87.11 	  140.00 	    4.71 	 3.182e-03 	 1.233e-03 	 3.852e-05 	 1.897e-05 	 5.531e-06 	 2.179e-06 
  88.81 	  137.31 	    5.56 	 2.972e-03 	 1.146e-03 	 3.579e-05 	 1.758e-05 	 5.064e-06 	 1.779e-06 
