Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   46.09 	  150.83 	    3.88 	 6.677e-04 	 1.163e-04 	 6.511e-06 	 5.284e-07 	 1.522e-06 	 2.912e-07 
  47.97 	  147.83 	    4.60 	 6.640e-04 	 1.470e-04 	 6.688e-06 	 6.367e-07 	 1.567e-06 	 3.421e-07 
  49.85 	  148.33 	    4.95 	 7.364e-04 	 1.766e-04 	 7.128e-06 	 7.082e-07 	 1.564e-06 	 2.819e-07 
  51.73 	  148.60 	    4.78 	 7.766e-04 	 1.354e-04 	 6.907e-06 	 6.894e-07 	 1.438e-06 	 2.480e-07 
  53.60 	  145.98 	    4.47 	 7.552e-04 	 1.433e-04 	 6.893e-06 	 6.892e-07 	 1.403e-06 	 3.382e-07 
  55.48 	  143.62 	    4.47 	 7.568e-04 	 1.517e-04 	 6.946e-06 	 7.361e-07 	 1.413e-06 	 3.424e-07 
  57.34 	  144.67 	    4.46 	 7.887e-04 	 1.409e-04 	 6.960e-06 	 8.873e-07 	 1.468e-06 	 2.934e-07 
  59.20 	  148.76 	    4.41 	 8.455e-04 	 1.276e-04 	 7.374e-06 	 8.996e-07 	 1.620e-06 	 3.114e-07 
  61.07 	  151.81 	    4.53 	 9.078e-04 	 1.314e-04 	 7.815e-06 	 9.126e-07 	 1.798e-06 	 4.039e-07 
  62.93 	  150.59 	    4.48 	 8.956e-04 	 1.688e-04 	 8.245e-06 	 9.839e-07 	 1.937e-06 	 5.339e-07 
  64.79 	  147.61 	    4.17 	 8.713e-04 	 2.213e-04 	 8.926e-06 	 1.117e-06 	 2.057e-06 	 6.813e-07 
  66.65 	  144.30 	    3.93 	 9.004e-04 	 2.746e-04 	 9.792e-06 	 1.166e-06 	 2.151e-06 	 7.992e-07 
  68.50 	  141.36 	    4.01 	 9.881e-04 	 3.161e-04 	 1.044e-05 	 1.655e-06 	 2.222e-06 	 8.976e-07 
  70.35 	  139.49 	    4.37 	 1.095e-03 	 3.513e-04 	 1.082e-05 	 2.159e-06 	 2.348e-06 	 1.058e-06 
  72.19 	  140.51 	    4.90 	 1.196e-03 	 3.870e-04 	 1.096e-05 	 2.400e-06 	 2.608e-06 	 1.349e-06 
  74.04 	  144.73 	    5.47 	 1.313e-03 	 4.434e-04 	 1.147e-05 	 2.787e-06 	 2.976e-06 	 1.761e-06 
  75.87 	  150.85 	    5.93 	 1.438e-03 	 4.992e-04 	 1.280e-05 	 3.583e-06 	 3.419e-06 	 2.283e-06 
  78.62 	  160.77 	    6.34 	 1.660e-03 	 6.083e-04 	 1.589e-05 	 5.070e-06 	 4.196e-06 	 3.239e-06 
  81.36 	  167.59 	    6.47 	 1.963e-03 	 7.336e-04 	 2.034e-05 	 6.852e-06 	 5.075e-06 	 4.263e-06 
  83.19 	  169.74 	    6.34 	 2.190e-03 	 7.489e-04 	 2.443e-05 	 8.550e-06 	 5.363e-06 	 4.494e-06 
  85.92 	  167.96 	    5.80 	 2.537e-03 	 6.907e-04 	 3.035e-05 	 1.145e-05 	 4.933e-06 	 3.853e-06 
  88.64 	  165.15 	    4.90 	 2.478e-03 	 6.575e-04 	 2.799e-05 	 1.024e-05 	 4.133e-06 	 2.767e-06 
