Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   18.04 	  174.40 	    1.70 	 7.283e-04 	 1.588e-04 	 6.342e-06 	 6.367e-07 	 1.542e-06 	 1.845e-07 
  20.83 	  183.48 	    1.82 	 8.696e-04 	 1.306e-04 	 8.862e-06 	 5.883e-07 	 1.918e-06 	 1.309e-07 
  26.32 	  201.49 	    2.14 	 1.167e-03 	 7.530e-05 	 1.026e-05 	 5.901e-07 	 2.161e-06 	 1.602e-07 
  31.80 	  222.14 	    1.85 	 1.077e-03 	 5.186e-05 	 9.152e-06 	 5.218e-07 	 1.934e-06 	 1.134e-07 
  34.55 	  228.93 	    1.99 	 1.110e-03 	 5.183e-05 	 9.705e-06 	 5.117e-07 	 2.076e-06 	 1.455e-07 
  37.28 	  229.73 	    2.37 	 1.084e-03 	 4.620e-05 	 9.462e-06 	 4.445e-07 	 2.071e-06 	 1.024e-07 
  40.02 	  227.46 	    2.07 	 1.040e-03 	 5.819e-05 	 9.690e-06 	 3.923e-07 	 2.010e-06 	 1.270e-07 
  42.74 	  225.40 	    1.82 	 1.041e-03 	 6.635e-05 	 9.469e-06 	 2.921e-07 	 2.010e-06 	 1.608e-07 
  45.46 	  217.36 	    2.11 	 1.010e-03 	 8.009e-05 	 9.533e-06 	 3.914e-07 	 2.077e-06 	 1.832e-07 
  48.16 	  205.47 	    1.94 	 1.020e-03 	 8.087e-05 	 9.696e-06 	 4.552e-07 	 2.108e-06 	 2.291e-07 
  50.86 	  196.16 	    1.91 	 1.038e-03 	 9.790e-05 	 9.654e-06 	 5.208e-07 	 2.125e-06 	 2.671e-07 
  53.55 	  188.69 	    1.74 	 1.077e-03 	 1.055e-04 	 9.948e-06 	 4.951e-07 	 2.072e-06 	 2.595e-07 
  56.23 	  182.84 	    1.46 	 1.036e-03 	 1.223e-04 	 9.940e-06 	 5.795e-07 	 1.966e-06 	 2.679e-07 
  58.91 	  178.43 	    1.65 	 1.058e-03 	 1.131e-04 	 1.003e-05 	 5.347e-07 	 1.932e-06 	 2.587e-07 
  61.57 	  176.75 	    1.80 	 1.057e-03 	 1.224e-04 	 1.038e-05 	 8.315e-07 	 2.004e-06 	 3.036e-07 
  64.22 	  178.06 	    1.94 	 9.829e-04 	 1.550e-04 	 1.074e-05 	 8.585e-07 	 2.145e-06 	 4.019e-07 
  66.87 	  183.40 	    2.56 	 1.099e-03 	 1.433e-04 	 1.116e-05 	 1.072e-06 	 2.263e-06 	 5.381e-07 
  69.51 	  186.17 	    3.59 	 1.203e-03 	 1.639e-04 	 1.188e-05 	 1.379e-06 	 2.327e-06 	 7.050e-07 
  72.14 	  186.85 	    4.16 	 1.309e-03 	 2.433e-04 	 1.291e-05 	 1.792e-06 	 2.420e-06 	 9.026e-07 
  76.02 	  191.61 	    4.73 	 1.449e-03 	 2.570e-04 	 1.477e-05 	 2.690e-06 	 2.714e-06 	 1.235e-06 
  79.89 	  188.00 	    5.61 	 1.422e-03 	 3.599e-04 	 1.750e-05 	 3.678e-06 	 3.271e-06 	 1.745e-06 
  82.49 	  180.59 	    6.12 	 1.447e-03 	 5.328e-04 	 2.013e-05 	 4.994e-06 	 4.068e-06 	 2.557e-06 
  85.08 	  171.61 	    6.14 	 1.558e-03 	 8.006e-04 	 2.246e-05 	 5.747e-06 	 5.107e-06 	 3.820e-06 
  88.90 	  158.77 	    5.15 	 1.616e-03 	 8.449e-04 	 2.179e-05 	 5.173e-06 	 4.229e-06 	 2.726e-06 
