Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
  49.65 	  158.34 	    3.42 	 1.032e-03 	 1.979e-04 	 1.275e-05 	 9.603e-07 	 2.478e-06 	 7.456e-07 
  51.19 	  156.71 	    4.10 	 1.177e-03 	 2.068e-04 	 1.290e-05 	 1.152e-06 	 2.475e-06 	 8.307e-07 
  53.49 	  163.28 	    5.32 	 1.463e-03 	 2.207e-04 	 1.363e-05 	 1.372e-06 	 2.522e-06 	 1.033e-06 
  55.80 	  166.65 	    6.56 	 1.449e-03 	 2.742e-04 	 1.496e-05 	 1.524e-06 	 2.660e-06 	 1.298e-06 
  58.09 	  161.66 	    7.73 	 1.319e-03 	 3.577e-04 	 1.635e-05 	 1.706e-06 	 2.812e-06 	 1.586e-06 
  60.39 	  166.44 	    8.66 	 1.152e-03 	 4.313e-04 	 1.696e-05 	 2.156e-06 	 2.844e-06 	 1.824e-06 
  61.92 	  162.63 	    9.06 	 1.097e-03 	 4.927e-04 	 1.722e-05 	 2.436e-06 	 2.768e-06 	 1.868e-06 
  63.45 	  143.50 	    9.25 	 1.064e-03 	 5.934e-04 	 1.665e-05 	 2.934e-06 	 2.498e-06 	 1.747e-06 
  64.97 	  142.60 	    9.28 	 9.822e-04 	 6.582e-04 	 1.539e-05 	 3.637e-06 	 2.086e-06 	 1.469e-06 
  66.50 	  144.28 	    9.17 	 8.650e-04 	 6.685e-04 	 1.358e-05 	 4.269e-06 	 1.670e-06 	 1.147e-06 
  68.02 	  140.42 	    8.94 	 7.002e-04 	 6.022e-04 	 1.073e-05 	 4.268e-06 	 1.286e-06 	 8.398e-07 
  69.54 	  139.34 	    8.59 	 5.395e-04 	 5.063e-04 	 7.028e-06 	 3.002e-06 	 9.712e-07 	 5.949e-07 
  71.06 	  138.34 	    8.16 	 4.249e-04 	 4.384e-04 	 4.166e-06 	 1.679e-06 	 7.476e-07 	 4.299e-07 
  72.57 	  137.82 	    7.65 	 4.168e-04 	 4.782e-04 	 2.974e-06 	 1.221e-06 	 7.123e-07 	 3.901e-07 
  74.09 	  136.87 	    7.10 	 3.898e-03 	 5.021e-03 	 1.979e-05 	 9.536e-06 	 6.438e-06 	 3.447e-06 
  75.60 	  135.22 	    6.50 	 6.740e-02 	 9.885e-02 	 2.009e-04 	 1.196e-04 	 9.360e-05 	 5.294e-05 
  77.11 	  130.20 	    7.36 	 9.735e-04 	 1.212e-03 	 4.865e-06 	 2.516e-06 	 1.602e-06 	 7.793e-07 
  78.62 	  123.10 	    8.50 	 7.116e-04 	 7.695e-04 	 4.874e-06 	 2.743e-06 	 1.207e-06 	 5.372e-07 
  80.13 	  116.22 	    9.92 	 6.925e-04 	 6.441e-04 	 7.209e-06 	 5.590e-06 	 1.203e-06 	 4.857e-07 
  81.63 	  115.69 	   11.67 	 7.289e-04 	 5.790e-04 	 1.398e-05 	 1.482e-05 	 1.293e-06 	 4.675e-07 
  84.63 	  129.90 	   15.70 	 8.184e-04 	 4.873e-04 	 5.094e-05 	 6.122e-05 	 1.500e-06 	 4.472e-07 
  87.63 	  124.03 	   20.75 	 8.892e-04 	 4.177e-04 	 6.081e-05 	 7.188e-05 	 1.668e-06 	 6.795e-07 
  89.12 	  121.64 	   24.15 	 9.240e-04 	 5.105e-04 	 4.697e-05 	 5.290e-05 	 1.752e-06 	 8.391e-07 
