Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   18.91 	  200.55 	    2.50 	 1.079e-03 	 1.355e-04 	 1.085e-05 	 8.467e-07 	 2.319e-06 	 2.862e-07 
  21.98 	  194.92 	    2.95 	 1.086e-03 	 1.139e-04 	 1.015e-05 	 3.497e-07 	 2.192e-06 	 1.451e-07 
  25.03 	  189.46 	    2.70 	 1.142e-03 	 1.678e-04 	 1.120e-05 	 3.952e-07 	 2.313e-06 	 1.588e-07 
  28.07 	  183.65 	    2.26 	 1.118e-03 	 1.653e-04 	 1.070e-05 	 5.476e-07 	 2.251e-06 	 1.800e-07 
  31.10 	  177.80 	    2.24 	 1.156e-03 	 1.739e-04 	 1.175e-05 	 5.032e-07 	 2.443e-06 	 1.303e-07 
  35.57 	  170.58 	    2.12 	 1.478e-03 	 1.806e-04 	 1.485e-05 	 1.031e-06 	 3.008e-06 	 1.466e-07 
  40.03 	  169.82 	    1.43 	 1.407e-03 	 1.444e-04 	 1.435e-05 	 4.987e-07 	 3.010e-06 	 1.881e-07 
  43.01 	  173.22 	    1.81 	 1.465e-03 	 1.376e-04 	 1.498e-05 	 8.506e-07 	 2.993e-06 	 1.311e-07 
  45.97 	  176.36 	    1.74 	 1.338e-03 	 1.416e-04 	 1.337e-05 	 5.401e-07 	 2.911e-06 	 1.380e-07 
  48.93 	  179.07 	    1.37 	 1.823e-03 	 1.525e-04 	 1.806e-05 	 8.718e-07 	 3.672e-06 	 1.871e-07 
  51.87 	  182.84 	    1.33 	 1.966e-03 	 2.138e-04 	 2.014e-05 	 1.606e-06 	 3.992e-06 	 2.781e-07 
  54.79 	  187.19 	    1.40 	 1.511e-03 	 1.260e-04 	 1.521e-05 	 1.013e-06 	 3.341e-06 	 2.921e-07 
  60.57 	  185.56 	    1.15 	 1.460e-03 	 1.127e-04 	 1.435e-05 	 9.530e-07 	 2.826e-06 	 4.153e-07 
  66.33 	  180.92 	    1.85 	 1.395e-03 	 1.441e-04 	 1.427e-05 	 1.696e-06 	 2.646e-06 	 5.848e-07 
  69.20 	  179.01 	    2.76 	 1.396e-03 	 1.263e-04 	 1.361e-05 	 1.622e-06 	 2.681e-06 	 7.460e-07 
  72.05 	  174.23 	    3.80 	 1.350e-03 	 1.380e-04 	 1.284e-05 	 1.923e-06 	 2.681e-06 	 9.135e-07 
  74.89 	  167.71 	    5.17 	 1.351e-03 	 1.567e-04 	 1.302e-05 	 2.249e-06 	 2.694e-06 	 1.001e-06 
  77.72 	  161.24 	    6.60 	 1.441e-03 	 2.434e-04 	 1.486e-05 	 2.967e-06 	 2.771e-06 	 1.101e-06 
  80.53 	  157.55 	    7.21 	 1.728e-03 	 3.942e-04 	 1.744e-05 	 3.923e-06 	 2.939e-06 	 1.333e-06 
  83.34 	  157.11 	    7.18 	 2.264e-03 	 6.195e-04 	 2.052e-05 	 5.265e-06 	 3.241e-06 	 1.830e-06 
  86.13 	  157.88 	    6.70 	 3.527e-03 	 9.185e-04 	 2.514e-05 	 7.026e-06 	 3.561e-06 	 2.293e-06 
  88.91 	  159.07 	    5.68 	 4.377e-03 	 1.160e-03 	 2.671e-05 	 7.445e-06 	 3.417e-06 	 1.874e-06 
