Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   45.77 	  163.43 	    2.71 	 7.660e-04 	 1.554e-04 	 8.309e-06 	 1.407e-06 	 2.037e-06 	 6.354e-07 
  46.88 	  147.35 	    2.73 	 8.113e-04 	 1.401e-04 	 8.228e-06 	 1.423e-06 	 2.112e-06 	 6.625e-07 
  48.01 	  134.34 	    2.83 	 8.434e-04 	 1.500e-04 	 8.108e-06 	 1.493e-06 	 2.211e-06 	 6.928e-07 
  49.12 	  140.04 	    2.86 	 8.007e-04 	 1.529e-04 	 8.055e-06 	 1.529e-06 	 2.365e-06 	 7.849e-07 
  50.80 	  138.42 	    2.87 	 7.593e-04 	 1.480e-04 	 8.666e-06 	 1.887e-06 	 2.788e-06 	 1.174e-06 
  52.49 	  140.46 	    2.98 	 7.783e-04 	 1.513e-04 	 1.013e-05 	 2.650e-06 	 3.681e-06 	 1.983e-06 
  53.63 	  140.93 	    3.14 	 7.625e-04 	 1.507e-04 	 1.038e-05 	 2.752e-06 	 4.080e-06 	 2.338e-06 
  54.75 	  139.88 	    3.38 	 7.016e-04 	 1.568e-04 	 9.971e-06 	 2.422e-06 	 3.835e-06 	 2.179e-06 
  55.88 	  138.79 	    3.67 	 6.547e-04 	 1.761e-04 	 9.775e-06 	 1.997e-06 	 3.436e-06 	 1.903e-06 
  57.02 	  138.85 	    3.97 	 6.365e-04 	 1.989e-04 	 9.703e-06 	 1.756e-06 	 3.094e-06 	 1.700e-06 
  58.16 	  138.88 	    4.33 	 6.544e-04 	 2.272e-04 	 9.967e-06 	 1.799e-06 	 2.857e-06 	 1.550e-06 
  59.87 	  138.99 	    5.05 	 7.247e-04 	 2.864e-04 	 1.084e-05 	 2.227e-06 	 2.718e-06 	 1.501e-06 
  61.58 	  142.40 	    5.81 	 7.982e-04 	 3.381e-04 	 1.104e-05 	 2.615e-06 	 2.799e-06 	 1.659e-06 
  62.72 	  147.29 	    6.26 	 8.518e-04 	 3.610e-04 	 1.112e-05 	 2.965e-06 	 2.938e-06 	 1.865e-06 
  63.87 	  154.97 	    6.62 	 8.983e-04 	 3.834e-04 	 1.122e-05 	 3.407e-06 	 3.102e-06 	 2.094e-06 
  65.02 	  164.21 	    6.91 	 9.298e-04 	 3.984e-04 	 1.144e-05 	 4.022e-06 	 3.287e-06 	 2.327e-06 
  66.17 	  174.21 	    7.15 	 9.339e-04 	 4.068e-04 	 1.186e-05 	 4.751e-06 	 3.500e-06 	 2.575e-06 
  67.32 	  180.85 	    7.39 	 9.152e-04 	 4.139e-04 	 1.250e-05 	 5.614e-06 	 3.746e-06 	 2.862e-06 
  69.05 	  182.69 	    7.74 	 9.011e-04 	 4.388e-04 	 1.356e-05 	 6.938e-06 	 4.158e-06 	 3.325e-06 
  71.36 	  176.05 	    8.20 	 9.061e-04 	 4.822e-04 	 1.497e-05 	 8.559e-06 	 4.872e-06 	 3.999e-06 
  73.10 	  172.68 	    8.45 	 9.405e-04 	 5.359e-04 	 1.640e-05 	 1.002e-05 	 5.634e-06 	 4.664e-06 
  74.84 	  172.66 	    8.57 	 1.020e-03 	 6.400e-04 	 1.765e-05 	 1.154e-05 	 6.540e-06 	 5.440e-06 
  76.58 	  167.66 	    8.56 	 1.162e-03 	 8.381e-04 	 1.875e-05 	 1.286e-05 	 7.667e-06 	 6.345e-06 
  77.74 	  161.93 	    8.43 	 1.268e-03 	 9.690e-04 	 1.989e-05 	 1.399e-05 	 8.551e-06 	 7.089e-06 
  78.91 	  157.04 	    8.18 	 1.375e-03 	 1.069e-03 	 2.115e-05 	 1.511e-05 	 9.480e-06 	 7.950e-06 
  80.08 	  151.30 	    7.86 	 1.500e-03 	 1.147e-03 	 2.274e-05 	 1.660e-05 	 1.057e-05 	 9.036e-06 
  81.25 	  147.23 	    7.46 	 1.656e-03 	 1.219e-03 	 2.496e-05 	 1.883e-05 	 1.193e-05 	 1.049e-05 
  82.42 	  142.47 	    6.99 	 1.838e-03 	 1.297e-03 	 2.767e-05 	 2.170e-05 	 1.350e-05 	 1.231e-05 
  83.59 	  137.13 	    6.49 	 2.043e-03 	 1.408e-03 	 3.076e-05 	 2.523e-05 	 1.517e-05 	 1.434e-05 
  84.77 	  129.78 	    5.96 	 2.238e-03 	 1.544e-03 	 3.440e-05 	 2.966e-05 	 1.686e-05 	 1.643e-05 
  85.94 	  122.52 	    6.71 	 2.374e-03 	 1.641e-03 	 3.896e-05 	 3.527e-05 	 1.814e-05 	 1.805e-05 
  87.12 	  117.28 	    7.63 	 2.418e-03 	 1.625e-03 	 4.365e-05 	 4.120e-05 	 1.805e-05 	 1.788e-05 
  88.29 	  113.49 	    8.74 	 2.384e-03 	 1.497e-03 	 4.535e-05 	 4.343e-05 	 1.624e-05 	 1.554e-05 
  89.47 	  110.82 	   10.01 	 2.296e-03 	 1.292e-03 	 3.991e-05 	 3.541e-05 	 1.309e-05 	 1.140e-05 
