Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   30.97 	  181.22 	    1.88 	 1.063e-03 	 3.445e-04 	 8.286e-06 	 1.216e-06 	 1.774e-06 	 3.123e-07 
  35.70 	  175.45 	    2.11 	 8.103e-04 	 1.321e-04 	 7.398e-06 	 8.206e-07 	 1.724e-06 	 2.715e-07 
  40.41 	  171.93 	    2.00 	 8.880e-04 	 1.360e-04 	 7.923e-06 	 1.048e-06 	 1.977e-06 	 4.231e-07 
  42.78 	  170.10 	    1.90 	 9.334e-04 	 1.760e-04 	 8.248e-06 	 1.216e-06 	 1.982e-06 	 3.869e-07 
  45.14 	  169.63 	    1.81 	 9.212e-04 	 8.439e-05 	 7.956e-06 	 6.297e-07 	 1.785e-06 	 2.379e-07 
  47.49 	  170.42 	    1.69 	 9.053e-04 	 9.755e-05 	 7.765e-06 	 4.783e-07 	 1.685e-06 	 1.772e-07 
  49.84 	  169.76 	    1.75 	 8.723e-04 	 8.656e-05 	 7.630e-06 	 6.617e-07 	 1.654e-06 	 1.706e-07 
  52.18 	  170.17 	    1.65 	 8.762e-04 	 6.252e-05 	 7.931e-06 	 4.697e-07 	 1.672e-06 	 1.830e-07 
  55.67 	  172.58 	    1.51 	 8.462e-04 	 8.046e-05 	 7.582e-06 	 5.839e-07 	 1.647e-06 	 2.361e-07 
  59.15 	  170.99 	    1.64 	 8.055e-04 	 8.066e-05 	 7.199e-06 	 7.674e-07 	 1.614e-06 	 3.253e-07 
  61.47 	  167.66 	    1.56 	 8.368e-04 	 9.138e-05 	 7.594e-06 	 9.187e-07 	 1.627e-06 	 4.262e-07 
  63.77 	  162.54 	    1.82 	 8.800e-04 	 1.202e-04 	 7.826e-06 	 1.030e-06 	 1.620e-06 	 5.304e-07 
  66.07 	  157.37 	    2.57 	 8.935e-04 	 1.942e-04 	 7.842e-06 	 1.088e-06 	 1.656e-06 	 6.236e-07 
  68.36 	  153.96 	    3.95 	 9.657e-04 	 2.484e-04 	 7.855e-06 	 1.216e-06 	 1.778e-06 	 7.335e-07 
  70.64 	  151.04 	    5.51 	 1.020e-03 	 3.226e-04 	 8.024e-06 	 1.357e-06 	 1.948e-06 	 8.659e-07 
  72.91 	  145.86 	    6.59 	 1.042e-03 	 4.719e-04 	 8.616e-06 	 1.617e-06 	 2.174e-06 	 1.008e-06 
  75.18 	  139.64 	    7.18 	 1.065e-03 	 6.707e-04 	 9.097e-06 	 2.006e-06 	 2.465e-06 	 1.161e-06 
  77.44 	  135.82 	    7.52 	 1.111e-03 	 8.772e-04 	 9.550e-06 	 2.547e-06 	 2.904e-06 	 1.416e-06 
  79.70 	  134.04 	    7.60 	 1.187e-03 	 1.051e-03 	 1.045e-05 	 3.513e-06 	 3.520e-06 	 1.812e-06 
  81.95 	  132.66 	    7.29 	 1.262e-03 	 1.145e-03 	 1.244e-05 	 5.265e-06 	 4.480e-06 	 2.483e-06 
  84.19 	  129.90 	    6.67 	 1.346e-03 	 1.173e-03 	 1.610e-05 	 8.084e-06 	 5.865e-06 	 3.515e-06 
  86.42 	  126.82 	    5.82 	 1.472e-03 	 1.170e-03 	 2.215e-05 	 1.375e-05 	 7.195e-06 	 4.589e-06 
  88.64 	  125.41 	    6.07 	 1.583e-03 	 1.089e-03 	 2.422e-05 	 1.442e-05 	 6.559e-06 	 3.816e-06 
