Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   14.62 	  145.68 	    1.94 	 1.230e-03 	 1.453e-04 	 1.090e-05 	 7.777e-07 	 2.408e-06 	 1.386e-07 
  17.87 	  145.27 	    1.64 	 1.449e-03 	 1.386e-04 	 1.171e-05 	 1.240e-06 	 2.601e-06 	 2.214e-07 
  22.68 	  144.10 	    1.87 	 1.158e-03 	 1.756e-04 	 1.081e-05 	 8.531e-07 	 2.442e-06 	 2.031e-07 
  27.46 	  151.12 	    1.70 	 1.290e-03 	 1.071e-04 	 1.075e-05 	 6.485e-07 	 2.354e-06 	 1.644e-07 
  30.66 	  156.96 	    1.25 	 1.442e-03 	 1.094e-04 	 1.283e-05 	 7.083e-07 	 2.739e-06 	 1.637e-07 
  33.85 	  165.05 	    1.47 	 1.438e-03 	 8.981e-05 	 1.324e-05 	 7.900e-07 	 2.911e-06 	 2.195e-07 
  37.03 	  174.21 	    1.76 	 1.478e-03 	 8.643e-05 	 1.209e-05 	 6.900e-07 	 2.668e-06 	 2.334e-07 
  40.19 	  176.70 	    1.42 	 1.309e-03 	 1.152e-04 	 1.223e-05 	 5.565e-07 	 2.640e-06 	 2.387e-07 
  43.34 	  177.39 	    1.41 	 1.234e-03 	 7.085e-05 	 1.229e-05 	 6.053e-07 	 2.715e-06 	 3.253e-07 
  46.48 	  181.22 	    2.06 	 1.454e-03 	 6.537e-05 	 1.303e-05 	 7.457e-07 	 2.913e-06 	 5.000e-07 
  51.11 	  181.50 	    3.33 	 1.667e-03 	 1.348e-04 	 1.416e-05 	 1.164e-06 	 3.248e-06 	 7.673e-07 
  55.73 	  171.59 	    5.25 	 1.544e-03 	 2.028e-04 	 1.443e-05 	 1.388e-06 	 3.463e-06 	 1.070e-06 
  58.81 	  164.75 	    6.80 	 1.566e-03 	 2.337e-04 	 1.468e-05 	 1.681e-06 	 3.667e-06 	 1.336e-06 
  61.89 	  159.64 	    8.06 	 1.546e-03 	 2.983e-04 	 1.418e-05 	 2.325e-06 	 3.964e-06 	 1.729e-06 
  64.96 	  156.31 	    8.81 	 1.581e-03 	 3.588e-04 	 1.375e-05 	 3.483e-06 	 4.550e-06 	 2.369e-06 
  68.01 	  155.74 	    9.07 	 1.711e-03 	 4.172e-04 	 1.452e-05 	 4.808e-06 	 5.573e-06 	 3.397e-06 
  71.06 	  160.60 	    8.88 	 1.797e-03 	 5.685e-04 	 1.621e-05 	 6.271e-06 	 7.106e-06 	 4.902e-06 
  74.09 	  164.65 	    8.38 	 1.932e-03 	 7.944e-04 	 1.805e-05 	 7.612e-06 	 8.863e-06 	 6.639e-06 
  77.11 	  165.02 	    7.75 	 2.144e-03 	 1.014e-03 	 2.037e-05 	 9.376e-06 	 9.873e-06 	 7.718e-06 
  80.11 	  164.66 	    7.04 	 2.375e-03 	 1.285e-03 	 2.378e-05 	 1.274e-05 	 9.734e-06 	 7.559e-06 
  83.10 	  163.66 	    6.22 	 2.732e-03 	 1.837e-03 	 2.795e-05 	 1.822e-05 	 8.655e-06 	 6.322e-06 
  86.08 	  161.28 	    6.76 	 3.138e-03 	 2.506e-03 	 3.016e-05 	 2.245e-05 	 7.159e-06 	 4.640e-06 
  89.05 	  156.36 	    8.52 	 2.534e-03 	 1.795e-03 	 2.407e-05 	 1.591e-05 	 5.644e-06 	 3.038e-06 
