Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   30.07 	  172.43 	    4.33 	 8.638e-04 	 1.876e-04 	 8.401e-06 	 1.093e-06 	 1.842e-06 	 2.533e-07 
  32.38 	  171.43 	    5.29 	 9.105e-04 	 2.090e-04 	 8.586e-06 	 1.122e-06 	 1.840e-06 	 3.046e-07 
  35.45 	  169.79 	    6.23 	 1.005e-03 	 2.403e-04 	 9.472e-06 	 1.334e-06 	 1.890e-06 	 3.768e-07 
  38.52 	  170.05 	    5.67 	 9.539e-04 	 1.667e-04 	 9.273e-06 	 1.151e-06 	 1.968e-06 	 3.323e-07 
  40.83 	  167.87 	    5.06 	 7.916e-04 	 1.050e-04 	 8.387e-06 	 7.559e-07 	 2.007e-06 	 2.542e-07 
  42.36 	  166.26 	    4.78 	 7.774e-04 	 9.300e-05 	 8.337e-06 	 7.603e-07 	 2.052e-06 	 2.396e-07 
  43.89 	  165.23 	    4.54 	 8.808e-04 	 9.029e-05 	 8.901e-06 	 8.294e-07 	 2.098e-06 	 2.330e-07 
  45.42 	  164.40 	    4.49 	 9.797e-04 	 1.012e-04 	 9.177e-06 	 6.079e-07 	 2.039e-06 	 1.961e-07 
  46.95 	  164.40 	    4.37 	 1.045e-03 	 1.581e-04 	 9.280e-06 	 8.132e-07 	 1.970e-06 	 2.033e-07 
  48.48 	  164.38 	    4.07 	 1.112e-03 	 1.974e-04 	 9.313e-06 	 9.585e-07 	 1.957e-06 	 2.600e-07 
  50.01 	  163.94 	    3.86 	 1.077e-03 	 1.350e-04 	 9.350e-06 	 9.186e-07 	 1.965e-06 	 2.996e-07 
  51.54 	  164.10 	    3.80 	 1.042e-03 	 1.052e-04 	 9.366e-06 	 6.696e-07 	 1.978e-06 	 3.386e-07 
  53.07 	  165.10 	    3.76 	 1.050e-03 	 1.109e-04 	 9.344e-06 	 6.373e-07 	 1.993e-06 	 3.953e-07 
  54.59 	  167.28 	    3.72 	 1.061e-03 	 1.114e-04 	 9.340e-06 	 6.312e-07 	 2.013e-06 	 4.463e-07 
  56.11 	  169.41 	    3.70 	 1.100e-03 	 1.145e-04 	 9.402e-06 	 6.166e-07 	 2.051e-06 	 4.955e-07 
  57.63 	  170.04 	    3.78 	 1.135e-03 	 1.280e-04 	 9.612e-06 	 7.387e-07 	 2.126e-06 	 5.592e-07 
  59.15 	  169.27 	    3.80 	 1.139e-03 	 1.576e-04 	 9.817e-06 	 9.414e-07 	 2.225e-06 	 6.322e-07 
  60.66 	  166.70 	    3.79 	 1.120e-03 	 1.859e-04 	 1.000e-05 	 1.110e-06 	 2.333e-06 	 7.154e-07 
  62.18 	  163.34 	    3.96 	 1.116e-03 	 2.192e-04 	 1.017e-05 	 1.266e-06 	 2.425e-06 	 8.043e-07 
  63.69 	  160.16 	    4.30 	 1.150e-03 	 2.612e-04 	 1.027e-05 	 1.427e-06 	 2.512e-06 	 9.068e-07 
  65.20 	  157.84 	    4.76 	 1.154e-03 	 2.960e-04 	 1.027e-05 	 1.577e-06 	 2.616e-06 	 1.029e-06 
  66.71 	  155.38 	    5.40 	 1.136e-03 	 3.234e-04 	 1.038e-05 	 1.828e-06 	 2.761e-06 	 1.176e-06 
  68.22 	  152.42 	    6.23 	 1.148e-03 	 3.541e-04 	 1.059e-05 	 2.140e-06 	 2.979e-06 	 1.355e-06 
  69.73 	  149.75 	    7.18 	 1.141e-03 	 3.817e-04 	 1.045e-05 	 2.420e-06 	 3.158e-06 	 1.510e-06 
  71.23 	  147.59 	    8.14 	 1.134e-03 	 4.118e-04 	 1.028e-05 	 2.739e-06 	 3.334e-06 	 1.665e-06 
  72.74 	  146.53 	    9.00 	 1.133e-03 	 4.467e-04 	 1.019e-05 	 3.101e-06 	 3.504e-06 	 1.819e-06 
  74.23 	  145.16 	    9.74 	 1.128e-03 	 4.777e-04 	 1.009e-05 	 3.448e-06 	 3.677e-06 	 1.980e-06 
  75.73 	  144.56 	   10.41 	 1.133e-03 	 5.085e-04 	 9.912e-06 	 3.762e-06 	 3.874e-06 	 2.156e-06 
  77.23 	  142.99 	   11.00 	 1.148e-03 	 5.441e-04 	 9.810e-06 	 4.108e-06 	 4.107e-06 	 2.352e-06 
  78.72 	  139.97 	   11.37 	 1.156e-03 	 5.789e-04 	 9.870e-06 	 4.480e-06 	 4.406e-06 	 2.621e-06 
  80.22 	  137.63 	   11.47 	 1.173e-03 	 6.150e-04 	 1.009e-05 	 4.876e-06 	 4.861e-06 	 3.062e-06 
  81.71 	  135.25 	   11.27 	 1.204e-03 	 6.505e-04 	 1.054e-05 	 5.351e-06 	 5.535e-06 	 3.737e-06 
  83.20 	  130.93 	   10.79 	 1.220e-03 	 6.653e-04 	 1.113e-05 	 5.895e-06 	 6.370e-06 	 4.657e-06 
  84.68 	  125.84 	   10.04 	 1.228e-03 	 6.611e-04 	 1.182e-05 	 6.464e-06 	 7.246e-06 	 5.706e-06 
  86.17 	  121.10 	    9.07 	 1.239e-03 	 6.392e-04 	 1.250e-05 	 6.911e-06 	 7.814e-06 	 6.427e-06 
  87.65 	  117.80 	    8.00 	 1.253e-03 	 5.961e-04 	 1.302e-05 	 7.003e-06 	 7.689e-06 	 6.331e-06 
  89.13 	  115.80 	    8.36 	 1.274e-03 	 5.345e-04 	 1.333e-05 	 6.513e-06 	 6.601e-06 	 4.929e-06 
