Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.93 	  202.84 	    1.07 	 8.956e-04 	 1.327e-04 	 7.738e-06 	 9.841e-07 	 1.615e-06 	 1.775e-07 
  12.41 	  193.51 	    0.64 	 9.271e-04 	 1.535e-04 	 7.410e-06 	 5.582e-07 	 1.534e-06 	 1.501e-07 
  14.89 	  187.24 	    0.91 	 9.017e-04 	 1.358e-04 	 7.275e-06 	 6.407e-07 	 1.472e-06 	 1.080e-07 
  17.36 	  184.69 	    0.94 	 8.622e-04 	 1.149e-04 	 7.249e-06 	 4.158e-07 	 1.484e-06 	 5.821e-08 
  21.05 	  182.91 	    0.67 	 7.991e-04 	 7.523e-05 	 7.106e-06 	 2.728e-07 	 1.480e-06 	 5.594e-08 
  24.72 	  179.52 	    0.72 	 8.375e-04 	 8.454e-05 	 7.579e-06 	 2.965e-07 	 1.574e-06 	 7.976e-08 
  27.16 	  176.48 	    0.76 	 8.209e-04 	 8.218e-05 	 7.309e-06 	 3.597e-07 	 1.551e-06 	 5.563e-08 
  29.60 	  173.90 	    0.41 	 7.760e-04 	 7.228e-05 	 7.117e-06 	 2.327e-07 	 1.521e-06 	 7.862e-08 
  32.03 	  172.60 	    0.42 	 7.952e-04 	 6.434e-05 	 7.480e-06 	 2.709e-07 	 1.567e-06 	 9.172e-08 
  34.45 	  173.10 	    0.55 	 7.988e-04 	 6.175e-05 	 7.384e-06 	 2.446e-07 	 1.602e-06 	 1.063e-07 
  36.87 	  172.91 	    0.45 	 9.493e-04 	 9.054e-05 	 8.589e-06 	 3.116e-07 	 1.852e-06 	 8.778e-08 
  39.28 	  171.76 	    0.41 	 1.151e-03 	 9.275e-05 	 1.082e-05 	 4.319e-07 	 2.233e-06 	 1.078e-07 
  41.68 	  171.89 	    0.44 	 1.108e-03 	 9.740e-05 	 1.068e-05 	 4.704e-07 	 2.251e-06 	 1.353e-07 
  44.07 	  173.52 	    0.47 	 1.079e-03 	 8.899e-05 	 9.893e-06 	 3.528e-07 	 2.177e-06 	 1.673e-07 
  46.45 	  173.04 	    0.49 	 1.023e-03 	 1.129e-04 	 9.655e-06 	 4.951e-07 	 2.147e-06 	 1.718e-07 
  48.83 	  170.14 	    0.52 	 1.076e-03 	 8.173e-05 	 9.776e-06 	 5.074e-07 	 2.042e-06 	 1.535e-07 
  52.34 	  166.60 	    0.78 	 9.548e-04 	 1.068e-04 	 9.731e-06 	 6.007e-07 	 2.035e-06 	 2.309e-07 
  55.84 	  170.92 	    0.91 	 1.131e-03 	 8.166e-05 	 1.029e-05 	 4.612e-07 	 2.129e-06 	 3.253e-07 
  60.45 	  173.40 	    1.08 	 1.185e-03 	 7.948e-05 	 1.053e-05 	 7.377e-07 	 2.287e-06 	 4.271e-07 
  65.06 	  168.10 	    2.01 	 9.900e-04 	 1.318e-04 	 1.086e-05 	 1.007e-06 	 2.553e-06 	 5.951e-07 
  67.38 	  170.12 	    2.45 	 1.144e-03 	 1.039e-04 	 1.144e-05 	 1.191e-06 	 2.640e-06 	 6.304e-07 
  69.69 	  171.68 	    3.12 	 1.265e-03 	 1.407e-04 	 1.170e-05 	 1.627e-06 	 2.746e-06 	 7.201e-07 
  71.99 	  169.91 	    3.83 	 1.295e-03 	 2.142e-04 	 1.186e-05 	 2.109e-06 	 2.925e-06 	 9.026e-07 
  74.29 	  166.05 	    4.55 	 1.368e-03 	 2.585e-04 	 1.287e-05 	 2.222e-06 	 3.102e-06 	 1.072e-06 
  76.58 	  160.80 	    5.13 	 1.499e-03 	 3.001e-04 	 1.450e-05 	 2.489e-06 	 3.356e-06 	 1.310e-06 
  78.87 	  155.11 	    5.41 	 1.581e-03 	 3.677e-04 	 1.578e-05 	 3.020e-06 	 3.792e-06 	 1.737e-06 
  81.14 	  150.56 	    5.34 	 1.720e-03 	 4.227e-04 	 1.765e-05 	 3.900e-06 	 4.589e-06 	 2.706e-06 
  83.41 	  146.08 	    5.00 	 2.055e-03 	 4.533e-04 	 2.082e-05 	 5.102e-06 	 6.018e-06 	 5.090e-06 
  85.67 	  142.90 	    4.47 	 2.532e-03 	 5.923e-04 	 2.512e-05 	 6.695e-06 	 1.138e-05 	 1.414e-05 
  87.92 	  140.59 	    4.59 	 2.546e-03 	 5.913e-04 	 2.607e-05 	 6.850e-06 	 9.642e-06 	 1.195e-05 
