Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   12.04 	  177.29 	    1.88 	 9.873e-04 	 1.552e-04 	 7.614e-06 	 1.087e-06 	 1.559e-06 	 1.322e-07 
  14.10 	  175.35 	    1.70 	 1.063e-03 	 1.835e-04 	 7.825e-06 	 1.073e-06 	 1.623e-06 	 1.138e-07 
  16.16 	  174.40 	    1.36 	 1.132e-03 	 1.700e-04 	 7.684e-06 	 8.935e-07 	 1.676e-06 	 1.046e-07 
  18.21 	  175.22 	    1.30 	 1.171e-03 	 1.290e-04 	 7.800e-06 	 7.259e-07 	 1.716e-06 	 8.599e-08 
  21.26 	  177.35 	    1.24 	 1.151e-03 	 1.114e-04 	 8.471e-06 	 7.983e-07 	 1.812e-06 	 1.110e-07 
  24.31 	  181.61 	    0.61 	 1.073e-03 	 9.990e-05 	 8.198e-06 	 7.021e-07 	 1.810e-06 	 1.087e-07 
  26.35 	  185.04 	    0.67 	 1.056e-03 	 1.052e-04 	 8.079e-06 	 5.042e-07 	 1.803e-06 	 1.080e-07 
  28.39 	  188.95 	    0.79 	 1.068e-03 	 1.129e-04 	 8.484e-06 	 6.076e-07 	 1.832e-06 	 8.538e-08 
  31.41 	  193.46 	    0.56 	 1.087e-03 	 1.253e-04 	 8.683e-06 	 4.662e-07 	 1.911e-06 	 8.642e-08 
  34.42 	  195.22 	    0.80 	 1.044e-03 	 1.223e-04 	 8.673e-06 	 4.163e-07 	 1.908e-06 	 9.448e-08 
  36.44 	  194.15 	    1.16 	 1.032e-03 	 1.278e-04 	 8.560e-06 	 4.944e-07 	 1.875e-06 	 1.364e-07 
  38.47 	  190.55 	    1.10 	 1.061e-03 	 1.262e-04 	 8.918e-06 	 4.783e-07 	 1.898e-06 	 1.679e-07 
  41.49 	  182.66 	    0.90 	 1.066e-03 	 1.159e-04 	 9.061e-06 	 4.091e-07 	 2.031e-06 	 1.572e-07 
  44.50 	  172.76 	    1.05 	 1.045e-03 	 8.224e-05 	 8.870e-06 	 4.815e-07 	 2.039e-06 	 1.767e-07 
  46.50 	  168.26 	    0.80 	 1.046e-03 	 8.626e-05 	 9.036e-06 	 4.910e-07 	 2.002e-06 	 2.024e-07 
  48.51 	  166.16 	    0.60 	 1.053e-03 	 1.005e-04 	 8.951e-06 	 4.075e-07 	 1.986e-06 	 2.441e-07 
  50.52 	  162.01 	    0.67 	 1.018e-03 	 8.628e-05 	 9.226e-06 	 6.042e-07 	 2.017e-06 	 3.098e-07 
  52.52 	  155.88 	    1.01 	 1.029e-03 	 1.020e-04 	 9.234e-06 	 6.340e-07 	 2.023e-06 	 3.252e-07 
  54.52 	  149.31 	    1.40 	 1.060e-03 	 1.620e-04 	 8.989e-06 	 6.379e-07 	 2.007e-06 	 3.612e-07 
  56.51 	  142.81 	    1.71 	 1.039e-03 	 2.081e-04 	 9.231e-06 	 8.344e-07 	 2.023e-06 	 4.535e-07 
  58.50 	  136.25 	    1.86 	 1.045e-03 	 2.441e-04 	 9.591e-06 	 1.225e-06 	 2.078e-06 	 5.608e-07 
  60.48 	  130.69 	    1.98 	 1.032e-03 	 2.472e-04 	 9.211e-06 	 1.175e-06 	 2.064e-06 	 5.545e-07 
  62.47 	  126.82 	    2.08 	 1.046e-03 	 2.444e-04 	 9.299e-06 	 1.258e-06 	 2.086e-06 	 5.995e-07 
  64.45 	  126.30 	    2.20 	 1.056e-03 	 2.817e-04 	 9.591e-06 	 1.455e-06 	 2.178e-06 	 7.297e-07 
  66.42 	  127.21 	    2.59 	 1.059e-03 	 3.323e-04 	 9.775e-06 	 1.662e-06 	 2.304e-06 	 8.928e-07 
  68.40 	  126.86 	    3.04 	 1.079e-03 	 4.056e-04 	 1.028e-05 	 2.051e-06 	 2.515e-06 	 1.143e-06 
  70.37 	  126.13 	    3.60 	 1.120e-03 	 5.046e-04 	 1.100e-05 	 2.473e-06 	 2.866e-06 	 1.545e-06 
  72.33 	  123.05 	    4.26 	 1.199e-03 	 6.429e-04 	 1.210e-05 	 3.079e-06 	 3.385e-06 	 2.127e-06 
  74.29 	  119.27 	    5.08 	 1.340e-03 	 8.574e-04 	 1.346e-05 	 3.777e-06 	 3.972e-06 	 2.751e-06 
  76.25 	  117.45 	    6.04 	 1.616e-03 	 1.197e-03 	 1.557e-05 	 4.713e-06 	 4.408e-06 	 3.174e-06 
  79.16 	  124.46 	    7.67 	 2.422e-03 	 2.057e-03 	 2.110e-05 	 7.637e-06 	 4.507e-06 	 3.211e-06 
  82.06 	  137.14 	    9.47 	 3.635e-03 	 3.306e-03 	 2.996e-05 	 1.371e-05 	 4.222e-06 	 2.828e-06 
  84.00 	  141.24 	   10.81 	 4.476e-03 	 4.081e-03 	 3.717e-05 	 1.852e-05 	 4.012e-06 	 2.513e-06 
  85.95 	  139.61 	   12.48 	 4.509e-03 	 4.154e-03 	 4.170e-05 	 2.120e-05 	 3.762e-06 	 2.131e-06 
  87.88 	  135.69 	   14.60 	 4.029e-03 	 3.723e-03 	 4.030e-05 	 1.984e-05 	 3.510e-06 	 1.742e-06 
  89.81 	  132.19 	   17.26 	 3.178e-03 	 2.729e-03 	 3.389e-05 	 1.528e-05 	 3.276e-06 	 1.377e-06 
