Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.68 	  171.07 	    0.98 	 1.064e-03 	 1.874e-04 	 7.730e-06 	 1.211e-06 	 1.656e-06 	 1.381e-07 
  18.60 	  163.73 	    0.84 	 1.079e-03 	 2.022e-04 	 7.946e-06 	 1.251e-06 	 1.629e-06 	 1.485e-07 
  21.52 	  158.34 	    0.77 	 9.415e-04 	 1.619e-04 	 7.682e-06 	 1.015e-06 	 1.563e-06 	 1.386e-07 
  24.43 	  156.73 	    0.61 	 9.677e-04 	 1.551e-04 	 8.409e-06 	 7.643e-07 	 1.691e-06 	 1.590e-07 
  27.32 	  155.81 	    0.78 	 9.495e-04 	 1.465e-04 	 7.960e-06 	 6.324e-07 	 1.676e-06 	 1.121e-07 
  30.21 	  155.26 	    0.73 	 1.060e-03 	 1.146e-04 	 9.170e-06 	 6.802e-07 	 1.957e-06 	 8.792e-08 
  33.08 	  155.52 	    0.55 	 1.248e-03 	 1.683e-04 	 1.117e-05 	 8.264e-07 	 2.450e-06 	 1.158e-07 
  35.94 	  156.00 	    0.50 	 1.484e-03 	 1.367e-04 	 1.319e-05 	 7.013e-07 	 2.698e-06 	 1.673e-07 
  38.79 	  157.25 	    0.55 	 1.388e-03 	 1.552e-04 	 1.275e-05 	 7.565e-07 	 2.733e-06 	 1.293e-07 
  41.63 	  160.23 	    1.04 	 1.682e-03 	 1.584e-04 	 1.588e-05 	 7.757e-07 	 3.292e-06 	 1.580e-07 
  47.21 	  164.83 	    1.05 	 2.321e-03 	 2.632e-04 	 2.115e-05 	 1.420e-06 	 4.204e-06 	 2.779e-07 
  52.77 	  164.78 	    0.91 	 1.665e-03 	 1.672e-04 	 1.474e-05 	 1.335e-06 	 3.228e-06 	 2.809e-07 
  55.55 	  164.42 	    0.90 	 2.093e-03 	 1.415e-04 	 1.832e-05 	 1.142e-06 	 3.588e-06 	 3.674e-07 
  58.33 	  162.53 	    1.02 	 2.476e-03 	 2.774e-04 	 2.146e-05 	 1.544e-06 	 4.286e-06 	 5.315e-07 
  61.09 	  160.15 	    1.18 	 2.089e-03 	 1.533e-04 	 2.108e-05 	 1.741e-06 	 4.535e-06 	 7.363e-07 
  63.84 	  162.07 	    1.25 	 1.924e-03 	 2.441e-04 	 2.013e-05 	 1.438e-06 	 4.467e-06 	 9.903e-07 
  67.95 	  173.60 	    1.72 	 2.698e-03 	 1.606e-04 	 2.210e-05 	 2.576e-06 	 4.738e-06 	 1.524e-06 
  72.03 	  181.10 	    2.40 	 3.316e-03 	 2.251e-04 	 2.628e-05 	 3.725e-06 	 5.260e-06 	 2.192e-06 
  74.73 	  182.49 	    2.77 	 3.183e-03 	 2.830e-04 	 2.928e-05 	 4.689e-06 	 6.228e-06 	 3.154e-06 
  77.43 	  183.86 	    3.00 	 3.238e-03 	 3.555e-04 	 3.060e-05 	 6.291e-06 	 7.307e-06 	 4.378e-06 
  80.11 	  181.86 	    3.12 	 3.437e-03 	 5.746e-04 	 3.310e-05 	 9.087e-06 	 7.977e-06 	 5.202e-06 
  82.78 	  177.89 	    3.09 	 3.700e-03 	 7.700e-04 	 3.806e-05 	 1.335e-05 	 8.173e-06 	 5.464e-06 
  85.45 	  173.20 	    3.37 	 4.476e-03 	 6.754e-04 	 4.563e-05 	 1.932e-05 	 7.913e-06 	 5.103e-06 
  88.09 	  164.08 	    4.19 	 4.891e-03 	 8.307e-04 	 4.385e-05 	 1.851e-05 	 7.000e-06 	 3.991e-06 
