Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   32.96 	  193.44 	    5.87 	 7.985e-04 	 1.327e-04 	 7.718e-06 	 6.923e-07 	 1.633e-06 	 2.273e-07 
  35.88 	  185.77 	    6.43 	 8.525e-04 	 1.310e-04 	 7.586e-06 	 7.320e-07 	 1.647e-06 	 2.644e-07 
  38.79 	  179.70 	    5.87 	 8.896e-04 	 1.647e-04 	 7.673e-06 	 8.047e-07 	 1.626e-06 	 3.783e-07 
  41.69 	  173.04 	    5.05 	 8.855e-04 	 1.477e-04 	 8.055e-06 	 1.078e-06 	 1.595e-06 	 5.112e-07 
  44.57 	  166.48 	    4.67 	 8.776e-04 	 1.040e-04 	 7.672e-06 	 1.313e-06 	 1.642e-06 	 6.244e-07 
  47.45 	  163.11 	    4.44 	 8.666e-04 	 1.343e-04 	 7.506e-06 	 1.804e-06 	 1.790e-06 	 8.263e-07 
  51.71 	  161.43 	    3.78 	 6.416e-04 	 8.140e-05 	 6.840e-06 	 1.284e-06 	 1.761e-06 	 7.440e-07 
  57.34 	  159.85 	    2.66 	 5.828e-04 	 5.676e-05 	 6.040e-06 	 5.948e-07 	 1.480e-06 	 4.221e-07 
  61.55 	  160.64 	    2.26 	 6.834e-04 	 1.120e-04 	 6.652e-06 	 6.155e-07 	 1.490e-06 	 5.981e-07 
  64.36 	  159.20 	    2.28 	 6.575e-04 	 8.616e-05 	 7.293e-06 	 8.583e-07 	 1.515e-06 	 7.388e-07 
  67.15 	  157.44 	    2.42 	 6.520e-04 	 9.760e-05 	 7.573e-06 	 9.188e-07 	 1.491e-06 	 7.676e-07 
  69.93 	  157.90 	    2.47 	 7.304e-04 	 1.127e-04 	 8.023e-06 	 1.050e-06 	 1.584e-06 	 8.156e-07 
  72.70 	  161.42 	    2.41 	 8.257e-04 	 1.264e-04 	 9.034e-06 	 1.468e-06 	 1.821e-06 	 9.627e-07 
  75.46 	  164.05 	    2.42 	 8.687e-04 	 1.330e-04 	 1.051e-05 	 2.266e-06 	 2.142e-06 	 1.182e-06 
  78.21 	  164.47 	    2.65 	 9.239e-04 	 1.731e-04 	 1.210e-05 	 2.980e-06 	 2.551e-06 	 1.455e-06 
  80.94 	  162.46 	    2.99 	 1.008e-03 	 2.209e-04 	 1.430e-05 	 3.845e-06 	 3.092e-06 	 1.833e-06 
  83.66 	  159.35 	    3.10 	 1.133e-03 	 2.960e-04 	 1.831e-05 	 5.227e-06 	 3.750e-06 	 2.383e-06 
  86.37 	  154.19 	    3.02 	 1.207e-03 	 3.198e-04 	 2.065e-05 	 6.625e-06 	 3.671e-06 	 2.173e-06 
