Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   10.93 	  134.69 	    1.56 	 1.605e-03 	 2.456e-04 	 1.738e-05 	 2.688e-06 	 3.374e-06 	 2.054e-07 
  13.73 	  132.08 	    1.23 	 1.755e-03 	 2.138e-04 	 1.747e-05 	 1.984e-06 	 3.410e-06 	 1.837e-07 
  16.53 	  133.59 	    1.15 	 1.830e-03 	 1.357e-04 	 1.666e-05 	 1.016e-06 	 3.420e-06 	 1.357e-07 
  19.32 	  135.64 	    1.01 	 2.002e-03 	 1.786e-04 	 1.854e-05 	 1.178e-06 	 3.876e-06 	 2.047e-07 
  22.10 	  138.79 	    1.27 	 1.825e-03 	 1.637e-04 	 1.676e-05 	 1.251e-06 	 3.531e-06 	 2.490e-07 
  24.87 	  142.98 	    1.57 	 1.870e-03 	 1.159e-04 	 1.774e-05 	 7.274e-07 	 3.672e-06 	 1.904e-07 
  27.63 	  148.47 	    1.11 	 2.025e-03 	 1.184e-04 	 1.869e-05 	 9.618e-07 	 3.995e-06 	 2.956e-07 
  30.39 	  153.63 	    1.00 	 1.967e-03 	 1.350e-04 	 1.873e-05 	 8.371e-07 	 3.917e-06 	 2.804e-07 
  33.14 	  158.10 	    1.06 	 1.835e-03 	 1.331e-04 	 1.734e-05 	 6.868e-07 	 3.733e-06 	 1.937e-07 
  35.88 	  163.33 	    1.19 	 2.075e-03 	 1.542e-04 	 1.926e-05 	 7.254e-07 	 4.093e-06 	 2.639e-07 
  38.61 	  167.76 	    1.58 	 2.239e-03 	 2.156e-04 	 2.147e-05 	 1.104e-06 	 4.462e-06 	 3.637e-07 
  41.33 	  169.50 	    2.12 	 1.914e-03 	 2.256e-04 	 1.743e-05 	 1.296e-06 	 3.945e-06 	 3.678e-07 
  44.05 	  170.12 	    2.77 	 1.710e-03 	 2.224e-04 	 1.662e-05 	 1.094e-06 	 3.721e-06 	 4.769e-07 
  46.75 	  170.73 	    3.53 	 1.973e-03 	 2.317e-04 	 1.868e-05 	 1.258e-06 	 3.946e-06 	 7.105e-07 
  49.45 	  170.47 	    4.43 	 2.234e-03 	 3.213e-04 	 2.064e-05 	 1.975e-06 	 4.322e-06 	 1.047e-06 
  53.44 	  168.56 	    5.91 	 1.802e-03 	 2.511e-04 	 2.057e-05 	 2.854e-06 	 4.765e-06 	 1.665e-06 
  57.41 	  180.99 	    7.05 	 1.889e-03 	 2.699e-04 	 1.929e-05 	 3.539e-06 	 5.227e-06 	 2.339e-06 
  60.08 	  192.47 	    7.56 	 2.112e-03 	 3.645e-04 	 1.935e-05 	 3.982e-06 	 5.899e-06 	 2.967e-06 
  62.74 	  194.44 	    7.97 	 2.003e-03 	 3.836e-04 	 1.985e-05 	 4.634e-06 	 6.704e-06 	 3.771e-06 
  65.38 	  186.90 	    8.23 	 1.773e-03 	 3.444e-04 	 2.073e-05 	 5.420e-06 	 7.635e-06 	 4.751e-06 
  68.02 	  178.52 	    8.30 	 1.692e-03 	 3.482e-04 	 2.174e-05 	 6.288e-06 	 8.703e-06 	 5.986e-06 
  70.65 	  175.40 	    8.14 	 1.801e-03 	 3.814e-04 	 2.308e-05 	 7.157e-06 	 9.805e-06 	 7.455e-06 
  73.27 	  174.40 	    7.79 	 2.047e-03 	 4.432e-04 	 2.462e-05 	 8.038e-06 	 1.088e-05 	 8.987e-06 
  75.89 	  171.36 	    7.25 	 2.361e-03 	 5.458e-04 	 2.594e-05 	 8.827e-06 	 1.138e-05 	 9.874e-06 
  78.49 	  166.97 	    6.60 	 2.700e-03 	 6.518e-04 	 2.806e-05 	 1.047e-05 	 1.074e-05 	 9.301e-06 
  81.08 	  166.34 	    5.91 	 3.178e-03 	 8.666e-04 	 3.179e-05 	 1.397e-05 	 9.323e-06 	 7.640e-06 
  83.68 	  169.21 	    6.23 	 4.199e-03 	 1.489e-03 	 3.665e-05 	 1.981e-05 	 7.726e-06 	 5.734e-06 
  86.26 	  174.58 	    7.39 	 6.197e-03 	 3.069e-03 	 3.964e-05 	 2.547e-05 	 6.315e-06 	 4.078e-06 
  88.83 	  179.63 	    8.83 	 5.459e-03 	 3.014e-03 	 3.345e-05 	 2.030e-05 	 5.234e-06 	 2.854e-06 
