Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.35 	  140.98 	    0.84 	 2.089e-03 	 1.578e-04 	 2.525e-05 	 2.834e-06 	 5.019e-06 	 7.474e-07 
  12.46 	  140.06 	    0.67 	 4.531e-03 	 2.943e-04 	 5.507e-05 	 5.620e-06 	 1.105e-05 	 1.018e-06 
  17.10 	  139.60 	    0.80 	 1.970e-03 	 5.580e-04 	 1.931e-05 	 4.658e-06 	 4.193e-06 	 1.233e-06 
  21.71 	  141.42 	    0.55 	 1.617e-03 	 1.184e-04 	 1.376e-05 	 1.725e-06 	 2.578e-06 	 1.825e-07 
  24.77 	  145.87 	    0.77 	 1.665e-03 	 1.886e-04 	 1.454e-05 	 1.437e-06 	 3.084e-06 	 1.586e-07 
  29.28 	  150.02 	    0.73 	 1.591e-03 	 1.029e-04 	 1.383e-05 	 7.200e-07 	 2.910e-06 	 2.190e-07 
  33.78 	  156.74 	    0.96 	 1.604e-03 	 1.269e-04 	 1.424e-05 	 9.239e-07 	 2.920e-06 	 1.844e-07 
  36.78 	  163.19 	    1.20 	 1.465e-03 	 2.294e-04 	 1.353e-05 	 8.618e-07 	 2.970e-06 	 2.322e-07 
  39.78 	  167.53 	    0.74 	 1.756e-03 	 3.410e-04 	 1.530e-05 	 8.927e-07 	 3.258e-06 	 2.377e-07 
  42.77 	  168.47 	    0.77 	 1.974e-03 	 5.112e-04 	 1.764e-05 	 1.030e-06 	 3.801e-06 	 3.675e-07 
  45.74 	  166.42 	    1.22 	 1.776e-03 	 5.340e-04 	 1.789e-05 	 1.033e-06 	 3.874e-06 	 5.570e-07 
  48.70 	  165.86 	    1.92 	 1.688e-03 	 4.443e-04 	 1.700e-05 	 1.349e-06 	 3.765e-06 	 6.960e-07 
  51.65 	  165.29 	    2.74 	 1.644e-03 	 3.804e-04 	 1.649e-05 	 1.624e-06 	 3.911e-06 	 8.379e-07 
  54.58 	  165.92 	    3.56 	 1.702e-03 	 3.513e-04 	 1.744e-05 	 2.039e-06 	 4.378e-06 	 1.128e-06 
  57.50 	  167.13 	    4.27 	 1.787e-03 	 3.557e-04 	 1.873e-05 	 2.913e-06 	 5.038e-06 	 1.618e-06 
  60.41 	  170.23 	    4.92 	 1.868e-03 	 4.364e-04 	 2.003e-05 	 3.553e-06 	 5.798e-06 	 2.219e-06 
  64.74 	  175.79 	    5.47 	 2.290e-03 	 5.758e-04 	 2.376e-05 	 4.929e-06 	 7.201e-06 	 3.272e-06 
  70.45 	  173.14 	    5.44 	 2.929e-03 	 7.780e-04 	 2.997e-05 	 7.981e-06 	 9.787e-06 	 5.659e-06 
  74.71 	  160.12 	    5.03 	 3.331e-03 	 8.162e-04 	 3.431e-05 	 1.063e-05 	 1.264e-05 	 8.431e-06 
  77.55 	  150.96 	    5.11 	 3.877e-03 	 8.352e-04 	 3.786e-05 	 1.374e-05 	 1.474e-05 	 1.041e-05 
  80.36 	  143.18 	    6.52 	 4.553e-03 	 1.440e-03 	 4.140e-05 	 1.847e-05 	 1.589e-05 	 1.188e-05 
  83.17 	  133.63 	    8.43 	 4.378e-03 	 1.698e-03 	 4.558e-05 	 2.554e-05 	 1.482e-05 	 1.146e-05 
  85.96 	  124.78 	   11.06 	 3.503e-03 	 1.296e-03 	 4.828e-05 	 3.325e-05 	 1.115e-05 	 8.033e-06 
  88.75 	  116.78 	   14.82 	 2.665e-03 	 8.663e-04 	 3.441e-05 	 1.977e-05 	 7.459e-06 	 4.275e-06 
