Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    7.97 	  196.95 	    1.47 	 8.347e-04 	 5.285e-05 	 9.321e-06 	 5.380e-07 	 2.112e-06 	 2.044e-07 
   9.43 	  193.86 	    1.63 	 8.682e-04 	 5.559e-05 	 9.658e-06 	 8.462e-07 	 2.157e-06 	 1.752e-07 
  10.89 	  190.78 	    1.65 	 9.973e-04 	 7.430e-05 	 1.060e-05 	 1.541e-06 	 2.223e-06 	 1.423e-07 
  12.35 	  188.33 	    1.43 	 1.108e-03 	 1.011e-04 	 1.091e-05 	 1.464e-06 	 2.258e-06 	 1.244e-07 
  13.80 	  186.94 	    1.12 	 1.042e-03 	 1.223e-04 	 1.021e-05 	 9.749e-07 	 2.194e-06 	 1.226e-07 
  15.27 	  186.05 	    0.94 	 1.010e-03 	 1.154e-04 	 1.036e-05 	 1.279e-06 	 2.131e-06 	 7.027e-08 
  16.73 	  186.18 	    0.93 	 1.109e-03 	 1.554e-04 	 1.082e-05 	 1.729e-06 	 2.119e-06 	 8.074e-08 
  18.18 	  186.22 	    0.78 	 1.185e-03 	 1.820e-04 	 1.030e-05 	 1.669e-06 	 2.093e-06 	 1.095e-07 
  19.64 	  184.96 	    0.66 	 1.224e-03 	 1.925e-04 	 1.017e-05 	 1.490e-06 	 2.139e-06 	 1.103e-07 
  21.10 	  182.63 	    0.67 	 1.225e-03 	 1.856e-04 	 1.036e-05 	 1.089e-06 	 2.243e-06 	 1.677e-07 
  22.56 	  180.43 	    0.50 	 1.185e-03 	 1.705e-04 	 1.025e-05 	 8.609e-07 	 2.227e-06 	 1.519e-07 
  24.02 	  179.37 	    0.45 	 1.166e-03 	 1.547e-04 	 1.013e-05 	 9.656e-07 	 2.172e-06 	 1.064e-07 
  25.48 	  178.52 	    0.45 	 1.160e-03 	 1.387e-04 	 1.037e-05 	 9.184e-07 	 2.228e-06 	 1.062e-07 
  26.93 	  176.93 	    0.45 	 1.151e-03 	 1.254e-04 	 1.058e-05 	 8.795e-07 	 2.311e-06 	 1.444e-07 
  28.39 	  173.68 	    0.44 	 1.109e-03 	 1.253e-04 	 1.070e-05 	 7.408e-07 	 2.393e-06 	 1.951e-07 
  29.85 	  170.14 	    0.44 	 1.069e-03 	 1.027e-04 	 1.085e-05 	 6.382e-07 	 2.424e-06 	 1.418e-07 
  31.30 	  167.34 	    0.54 	 1.064e-03 	 9.082e-05 	 1.089e-05 	 6.792e-07 	 2.448e-06 	 1.284e-07 
  32.76 	  165.82 	    0.47 	 1.086e-03 	 7.871e-05 	 1.118e-05 	 7.511e-07 	 2.515e-06 	 1.357e-07 
  34.22 	  165.59 	    0.48 	 1.167e-03 	 7.774e-05 	 1.164e-05 	 7.323e-07 	 2.592e-06 	 1.492e-07 
  35.68 	  165.76 	    0.49 	 1.206e-03 	 7.993e-05 	 1.183e-05 	 7.275e-07 	 2.641e-06 	 1.646e-07 
  37.13 	  165.55 	    0.51 	 1.182e-03 	 7.218e-05 	 1.175e-05 	 8.307e-07 	 2.676e-06 	 1.941e-07 
  38.59 	  165.22 	    0.53 	 1.196e-03 	 7.269e-05 	 1.172e-05 	 8.334e-07 	 2.695e-06 	 1.967e-07 
  40.05 	  164.38 	    0.55 	 1.222e-03 	 7.493e-05 	 1.179e-05 	 8.073e-07 	 2.710e-06 	 1.851e-07 
  41.50 	  162.98 	    0.58 	 1.202e-03 	 8.505e-05 	 1.196e-05 	 8.631e-07 	 2.745e-06 	 1.799e-07 
  42.96 	  162.00 	    0.66 	 1.172e-03 	 9.101e-05 	 1.178e-05 	 7.079e-07 	 2.739e-06 	 2.044e-07 
  44.41 	  162.26 	    0.73 	 1.183e-03 	 7.368e-05 	 1.168e-05 	 6.319e-07 	 2.707e-06 	 2.236e-07 
  45.86 	  162.30 	    0.70 	 1.181e-03 	 6.339e-05 	 1.174e-05 	 8.035e-07 	 2.720e-06 	 2.534e-07 
  47.32 	  161.75 	    0.75 	 1.157e-03 	 8.347e-05 	 1.156e-05 	 8.093e-07 	 2.776e-06 	 2.934e-07 
  48.77 	  161.55 	    1.01 	 1.196e-03 	 9.588e-05 	 1.148e-05 	 8.201e-07 	 2.841e-06 	 3.415e-07 
  50.22 	  161.67 	    1.41 	 1.221e-03 	 1.091e-04 	 1.171e-05 	 8.802e-07 	 2.930e-06 	 3.895e-07 
  51.67 	  159.06 	    1.90 	 1.193e-03 	 1.363e-04 	 1.201e-05 	 9.931e-07 	 3.045e-06 	 4.378e-07 
  54.57 	  152.00 	    3.02 	 1.177e-03 	 1.916e-04 	 1.218e-05 	 1.194e-06 	 3.178e-06 	 5.287e-07 
  57.47 	  151.09 	    4.23 	 1.247e-03 	 2.570e-04 	 1.162e-05 	 1.346e-06 	 3.312e-06 	 7.112e-07 
  58.92 	  151.72 	    4.73 	 1.331e-03 	 2.877e-04 	 1.154e-05 	 1.466e-06 	 3.475e-06 	 8.133e-07 
  60.37 	  152.79 	    5.13 	 1.372e-03 	 3.297e-04 	 1.186e-05 	 1.709e-06 	 3.714e-06 	 9.422e-07 
  61.82 	  153.42 	    5.41 	 1.344e-03 	 3.695e-04 	 1.235e-05 	 2.062e-06 	 3.972e-06 	 1.101e-06 
  63.26 	  152.23 	    5.55 	 1.300e-03 	 4.277e-04 	 1.268e-05 	 2.406e-06 	 4.259e-06 	 1.270e-06 
  64.71 	  149.93 	    5.54 	 1.313e-03 	 4.908e-04 	 1.276e-05 	 2.622e-06 	 4.604e-06 	 1.466e-06 
  66.16 	  145.19 	    5.42 	 1.429e-03 	 5.468e-04 	 1.279e-05 	 2.933e-06 	 5.037e-06 	 1.723e-06 
  67.60 	  139.33 	    5.23 	 1.618e-03 	 6.117e-04 	 1.260e-05 	 3.147e-06 	 5.469e-06 	 2.034e-06 
  69.04 	  136.08 	    5.06 	 1.863e-03 	 6.970e-04 	 1.259e-05 	 3.253e-06 	 5.981e-06 	 2.450e-06 
  70.49 	  139.67 	    4.95 	 2.106e-03 	 7.647e-04 	 1.314e-05 	 3.551e-06 	 6.689e-06 	 3.040e-06 
  71.93 	  148.77 	    4.87 	 2.271e-03 	 8.209e-04 	 1.437e-05 	 4.232e-06 	 7.628e-06 	 3.815e-06 
  73.38 	  154.56 	    4.80 	 2.406e-03 	 9.368e-04 	 1.593e-05 	 5.167e-06 	 8.837e-06 	 4.836e-06 
