Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    7.94 	  178.23 	    1.40 	 8.089e-04 	 1.002e-04 	 8.738e-06 	 1.002e-06 	 1.832e-06 	 1.410e-07 
  12.85 	  168.25 	    1.30 	 9.660e-04 	 1.114e-04 	 8.733e-06 	 8.103e-07 	 1.824e-06 	 1.504e-07 
  14.84 	  164.99 	    1.15 	 1.041e-03 	 1.250e-04 	 8.891e-06 	 6.418e-07 	 1.844e-06 	 1.147e-07 
  16.82 	  162.33 	    1.00 	 9.485e-04 	 1.450e-04 	 9.006e-06 	 6.075e-07 	 1.906e-06 	 1.102e-07 
  18.80 	  159.57 	    0.68 	 9.352e-04 	 1.695e-04 	 8.706e-06 	 5.825e-07 	 1.883e-06 	 1.193e-07 
  20.78 	  158.39 	    0.73 	 1.113e-03 	 2.037e-04 	 9.228e-06 	 8.262e-07 	 2.011e-06 	 1.600e-07 
  24.72 	  156.60 	    0.87 	 1.142e-03 	 1.358e-04 	 1.025e-05 	 5.865e-07 	 2.164e-06 	 1.573e-07 
  28.65 	  155.33 	    0.84 	 1.297e-03 	 8.144e-05 	 1.254e-05 	 5.977e-07 	 2.686e-06 	 1.381e-07 
  31.60 	  156.47 	    0.95 	 1.642e-03 	 1.110e-04 	 1.629e-05 	 9.833e-07 	 3.474e-06 	 1.871e-07 
  34.53 	  157.53 	    0.80 	 1.386e-03 	 9.509e-05 	 1.380e-05 	 7.761e-07 	 3.014e-06 	 2.277e-07 
  36.49 	  158.11 	    0.97 	 1.365e-03 	 7.687e-05 	 1.371e-05 	 5.243e-07 	 3.058e-06 	 2.354e-07 
  38.45 	  160.24 	    1.10 	 1.586e-03 	 7.039e-05 	 1.639e-05 	 6.693e-07 	 3.442e-06 	 2.518e-07 
  40.40 	  161.56 	    1.17 	 1.405e-03 	 1.333e-04 	 1.460e-05 	 1.011e-06 	 3.236e-06 	 2.974e-07 
  43.32 	  163.13 	    1.28 	 1.515e-03 	 7.400e-05 	 1.427e-05 	 6.842e-07 	 3.216e-06 	 3.685e-07 
  47.20 	  168.26 	    1.22 	 1.780e-03 	 7.379e-05 	 1.655e-05 	 6.683e-07 	 3.670e-06 	 5.252e-07 
  50.11 	  168.60 	    1.79 	 1.747e-03 	 1.592e-04 	 1.673e-05 	 9.955e-07 	 3.928e-06 	 7.696e-07 
  52.05 	  168.17 	    2.38 	 1.892e-03 	 1.033e-04 	 1.810e-05 	 1.105e-06 	 4.217e-06 	 9.642e-07 
  53.98 	  166.70 	    3.05 	 1.913e-03 	 1.476e-04 	 1.945e-05 	 1.203e-06 	 4.607e-06 	 1.175e-06 
  55.91 	  164.00 	    3.83 	 1.880e-03 	 1.908e-04 	 1.921e-05 	 1.492e-06 	 4.815e-06 	 1.350e-06 
  57.84 	  160.62 	    4.66 	 1.700e-03 	 2.569e-04 	 1.805e-05 	 1.610e-06 	 4.789e-06 	 1.449e-06 
  59.76 	  157.88 	    5.44 	 1.561e-03 	 3.022e-04 	 1.689e-05 	 1.906e-06 	 4.782e-06 	 1.597e-06 
  61.68 	  158.05 	    6.13 	 1.682e-03 	 2.969e-04 	 1.622e-05 	 2.280e-06 	 4.890e-06 	 1.825e-06 
  63.60 	  161.78 	    6.65 	 1.994e-03 	 3.096e-04 	 1.644e-05 	 2.874e-06 	 5.298e-06 	 2.205e-06 
  65.51 	  165.99 	    6.99 	 2.116e-03 	 4.185e-04 	 1.707e-05 	 3.852e-06 	 6.031e-06 	 2.761e-06 
  67.42 	  168.07 	    7.13 	 2.126e-03 	 6.003e-04 	 1.791e-05 	 5.041e-06 	 7.044e-06 	 3.476e-06 
  69.33 	  167.78 	    7.06 	 2.196e-03 	 7.617e-04 	 1.869e-05 	 6.070e-06 	 8.055e-06 	 4.229e-06 
  71.24 	  164.13 	    6.86 	 2.388e-03 	 9.024e-04 	 2.032e-05 	 7.106e-06 	 9.396e-06 	 5.151e-06 
  73.14 	  161.86 	    6.55 	 2.666e-03 	 1.084e-03 	 2.291e-05 	 8.330e-06 	 1.143e-05 	 6.481e-06 
  75.04 	  161.02 	    6.16 	 2.962e-03 	 1.340e-03 	 2.631e-05 	 9.981e-06 	 1.410e-05 	 8.216e-06 
  76.93 	  156.97 	    5.70 	 3.282e-03 	 1.619e-03 	 3.058e-05 	 1.240e-05 	 1.758e-05 	 1.037e-05 
  78.83 	  150.57 	    5.19 	 3.748e-03 	 1.836e-03 	 3.567e-05 	 1.583e-05 	 2.263e-05 	 1.352e-05 
  80.71 	  144.72 	    5.17 	 4.143e-03 	 1.899e-03 	 4.096e-05 	 2.030e-05 	 2.880e-05 	 1.801e-05 
  82.60 	  141.70 	    6.04 	 4.224e-03 	 1.803e-03 	 4.791e-05 	 2.632e-05 	 3.612e-05 	 2.534e-05 
  84.48 	  137.05 	    7.10 	 4.059e-03 	 1.654e-03 	 5.553e-05 	 3.294e-05 	 4.304e-05 	 3.446e-05 
  87.30 	  128.14 	    9.21 	 3.413e-03 	 1.264e-03 	 4.590e-05 	 2.705e-05 	 2.454e-05 	 1.897e-05 
