Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    8.78 	  170.83 	    3.62 	 7.393e-04 	 1.017e-04 	 8.362e-06 	 1.183e-06 	 1.672e-06 	 2.173e-07 
  11.75 	  166.17 	    3.55 	 7.599e-04 	 9.954e-05 	 7.994e-06 	 8.471e-07 	 1.704e-06 	 1.028e-07 
  14.72 	  161.46 	    2.57 	 7.528e-04 	 1.076e-04 	 7.704e-06 	 5.316e-07 	 1.724e-06 	 9.655e-08 
  17.67 	  157.06 	    1.89 	 6.997e-04 	 1.018e-04 	 7.820e-06 	 4.879e-07 	 1.688e-06 	 6.378e-08 
  20.62 	  152.23 	    1.57 	 7.931e-04 	 8.750e-05 	 8.531e-06 	 6.732e-07 	 1.881e-06 	 1.229e-07 
  23.55 	  149.39 	    1.40 	 9.844e-04 	 1.347e-04 	 9.159e-06 	 6.284e-07 	 2.037e-06 	 1.195e-07 
  26.48 	  150.78 	    1.03 	 1.133e-03 	 1.170e-04 	 9.951e-06 	 8.448e-07 	 2.172e-06 	 1.075e-07 
  30.84 	  151.28 	    1.05 	 1.276e-03 	 1.327e-04 	 1.195e-05 	 6.620e-07 	 2.416e-06 	 1.076e-07 
  35.20 	  150.89 	    1.23 	 1.576e-03 	 8.975e-05 	 1.397e-05 	 7.663e-07 	 2.868e-06 	 9.710e-08 
  38.09 	  149.84 	    1.25 	 1.879e-03 	 1.341e-04 	 1.828e-05 	 9.607e-07 	 3.676e-06 	 1.772e-07 
  40.97 	  149.63 	    1.58 	 2.017e-03 	 2.249e-04 	 2.009e-05 	 1.227e-06 	 4.011e-06 	 1.727e-07 
  43.84 	  152.00 	    2.11 	 2.577e-03 	 1.130e-04 	 2.195e-05 	 1.302e-06 	 4.382e-06 	 2.265e-07 
  46.70 	  155.56 	    2.66 	 2.763e-03 	 1.808e-04 	 2.781e-05 	 1.245e-06 	 5.409e-06 	 3.945e-07 
  49.55 	  161.85 	    3.23 	 3.207e-03 	 1.482e-04 	 2.981e-05 	 2.373e-06 	 5.692e-06 	 6.149e-07 
  52.39 	  167.19 	    4.24 	 2.787e-03 	 3.065e-04 	 2.545e-05 	 2.170e-06 	 4.670e-06 	 6.335e-07 
  55.22 	  169.73 	    5.30 	 2.103e-03 	 3.158e-04 	 2.067e-05 	 2.023e-06 	 3.788e-06 	 7.057e-07 
  58.05 	  170.65 	    6.21 	 1.880e-03 	 3.083e-04 	 1.949e-05 	 2.127e-06 	 3.450e-06 	 8.300e-07 
  63.64 	  167.69 	    6.88 	 1.876e-03 	 3.214e-04 	 2.073e-05 	 3.341e-06 	 3.158e-06 	 1.121e-06 
  69.22 	  167.20 	    6.80 	 2.546e-03 	 4.793e-04 	 2.552e-05 	 5.368e-06 	 3.555e-06 	 1.860e-06 
  73.38 	  165.66 	    6.55 	 2.856e-03 	 5.384e-04 	 2.752e-05 	 6.853e-06 	 4.363e-06 	 2.933e-06 
  77.51 	  167.85 	    6.16 	 2.851e-03 	 5.157e-04 	 2.898e-05 	 1.013e-05 	 5.254e-06 	 4.182e-06 
  80.25 	  167.06 	    5.82 	 3.032e-03 	 5.348e-04 	 3.251e-05 	 1.414e-05 	 6.004e-06 	 5.192e-06 
  84.34 	  163.67 	    6.93 	 3.547e-03 	 1.015e-03 	 3.864e-05 	 2.102e-05 	 6.067e-06 	 5.236e-06 
  88.42 	  164.38 	    9.30 	 3.274e-03 	 1.103e-03 	 3.246e-05 	 1.535e-05 	 5.005e-06 	 3.417e-06 
