Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   18.14 	  198.21 	    0.94 	 9.997e-04 	 1.045e-04 	 8.313e-06 	 6.241e-07 	 1.896e-06 	 1.792e-07 
  21.22 	  195.39 	    0.99 	 1.112e-03 	 1.523e-04 	 8.945e-06 	 1.219e-06 	 2.042e-06 	 2.452e-07 
  24.29 	  191.90 	    0.95 	 9.602e-04 	 9.625e-05 	 8.687e-06 	 8.679e-07 	 2.006e-06 	 1.691e-07 
  27.34 	  190.92 	    0.85 	 1.026e-03 	 1.094e-04 	 8.943e-06 	 4.295e-07 	 2.005e-06 	 8.337e-08 
  30.38 	  190.13 	    1.09 	 1.028e-03 	 1.294e-04 	 9.158e-06 	 4.845e-07 	 2.120e-06 	 1.826e-07 
  33.41 	  189.93 	    0.97 	 9.500e-04 	 1.107e-04 	 9.143e-06 	 5.865e-07 	 2.160e-06 	 1.503e-07 
  37.89 	  185.38 	    0.97 	 1.037e-03 	 9.436e-05 	 9.862e-06 	 3.224e-07 	 2.092e-06 	 1.371e-07 
  42.35 	  177.24 	    1.32 	 9.086e-04 	 8.119e-05 	 8.439e-06 	 5.862e-07 	 1.871e-06 	 1.030e-07 
  45.33 	  175.95 	    0.59 	 8.655e-04 	 5.100e-05 	 8.707e-06 	 3.739e-07 	 1.921e-06 	 1.489e-07 
  51.19 	  172.08 	    0.73 	 9.001e-04 	 4.481e-05 	 8.820e-06 	 4.875e-07 	 1.946e-06 	 2.375e-07 
  57.02 	  166.28 	    1.48 	 9.636e-04 	 7.648e-05 	 8.544e-06 	 6.909e-07 	 1.907e-06 	 3.113e-07 
  59.94 	  165.92 	    2.83 	 9.761e-04 	 6.517e-05 	 9.295e-06 	 1.008e-06 	 2.052e-06 	 4.243e-07 
  62.84 	  165.75 	    4.18 	 9.591e-04 	 6.561e-05 	 9.513e-06 	 1.298e-06 	 2.123e-06 	 5.478e-07 
  65.73 	  164.55 	    5.35 	 1.006e-03 	 7.644e-05 	 9.403e-06 	 1.425e-06 	 2.172e-06 	 6.617e-07 
  68.61 	  162.84 	    6.38 	 1.001e-03 	 1.071e-04 	 9.564e-06 	 1.706e-06 	 2.361e-06 	 8.431e-07 
  71.47 	  160.15 	    7.24 	 9.920e-04 	 1.310e-04 	 1.043e-05 	 2.248e-06 	 2.721e-06 	 1.124e-06 
  75.69 	  158.12 	    7.92 	 1.174e-03 	 1.726e-04 	 1.228e-05 	 3.189e-06 	 3.423e-06 	 1.718e-06 
  79.89 	  159.18 	    7.92 	 1.639e-03 	 2.484e-04 	 1.569e-05 	 4.982e-06 	 4.786e-06 	 3.097e-06 
  82.70 	  156.97 	    7.50 	 2.021e-03 	 3.201e-04 	 2.031e-05 	 7.791e-06 	 6.402e-06 	 4.895e-06 
  85.50 	  154.74 	    6.76 	 2.442e-03 	 4.188e-04 	 2.671e-05 	 1.255e-05 	 7.620e-06 	 6.652e-06 
  88.29 	  154.15 	    5.70 	 2.547e-03 	 5.218e-04 	 2.621e-05 	 1.225e-05 	 6.085e-06 	 4.646e-06 
