Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   31.27 	  181.30 	    1.20 	 7.243e-04 	 3.364e-04 	 7.174e-06 	 1.667e-06 	 2.145e-06 	 6.296e-07 
  35.04 	  177.14 	    1.49 	 1.622e-03 	 9.690e-04 	 7.220e-06 	 5.260e-07 	 1.497e-06 	 1.637e-07 
  37.58 	  174.86 	    1.81 	 2.751e-03 	 2.479e-03 	 6.854e-06 	 4.664e-07 	 1.494e-06 	 1.816e-07 
  40.10 	  172.66 	    1.69 	 8.150e-04 	 2.719e-04 	 7.436e-06 	 5.625e-07 	 1.923e-06 	 2.744e-07 
  42.62 	  171.06 	    1.32 	 8.870e-04 	 2.576e-04 	 7.415e-06 	 5.906e-07 	 1.840e-06 	 3.062e-07 
  45.13 	  168.97 	    1.29 	 8.558e-04 	 2.051e-04 	 7.097e-06 	 5.547e-07 	 1.427e-06 	 2.356e-07 
  47.63 	  168.41 	    1.51 	 8.875e-04 	 2.364e-04 	 7.211e-06 	 5.207e-07 	 1.761e-06 	 3.184e-07 
  52.57 	  166.15 	    1.48 	 1.017e-03 	 6.675e-04 	 7.721e-06 	 8.324e-07 	 1.821e-06 	 3.490e-07 
  57.49 	  161.67 	    2.45 	 8.877e-04 	 3.920e-04 	 6.679e-06 	 1.082e-06 	 1.197e-06 	 4.211e-07 
  61.16 	  157.03 	    3.71 	 9.208e-04 	 3.314e-04 	 7.537e-06 	 9.162e-07 	 1.651e-06 	 5.527e-07 
  66.01 	  148.48 	    4.61 	 8.874e-04 	 3.343e-04 	 7.871e-06 	 1.580e-06 	 2.717e-06 	 1.326e-06 
  70.85 	  143.23 	    5.08 	 9.853e-04 	 4.348e-04 	 6.886e-06 	 1.735e-06 	 1.724e-06 	 9.082e-07 
  74.47 	  144.67 	    5.60 	 1.267e-03 	 5.833e-04 	 8.106e-06 	 1.966e-06 	 2.261e-06 	 1.355e-06 
  76.88 	  147.23 	    5.87 	 1.504e-03 	 7.422e-04 	 9.030e-06 	 2.795e-06 	 2.982e-06 	 1.979e-06 
  79.27 	  150.96 	    5.83 	 1.831e-03 	 9.530e-04 	 9.519e-06 	 3.941e-06 	 3.812e-06 	 2.429e-06 
  82.81 	  153.33 	    5.21 	 2.464e-03 	 1.043e-03 	 1.162e-05 	 5.640e-06 	 5.974e-06 	 3.335e-06 
  86.33 	  147.00 	    4.29 	 3.474e-03 	 1.066e-03 	 1.563e-05 	 7.904e-06 	 1.483e-05 	 9.475e-06 
  88.69 	  141.41 	    5.00 	 3.644e-03 	 1.084e-03 	 1.763e-05 	 8.922e-06 	 1.470e-05 	 1.004e-05 
