Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    4.68 	  150.95 	    1.83 	 8.880e-04 	 5.519e-05 	 9.603e-06 	 1.025e-06 	 1.862e-06 	 1.288e-07 
   7.77 	  149.69 	    1.13 	 1.082e-03 	 6.134e-05 	 1.159e-05 	 1.690e-06 	 2.262e-06 	 1.168e-07 
  10.84 	  148.91 	    1.05 	 1.362e-03 	 1.270e-04 	 1.532e-05 	 2.276e-06 	 2.948e-06 	 1.385e-07 
  13.90 	  146.97 	    0.83 	 1.419e-03 	 1.892e-04 	 1.585e-05 	 1.770e-06 	 3.211e-06 	 9.595e-08 
  16.96 	  146.17 	    0.86 	 1.558e-03 	 1.317e-04 	 1.667e-05 	 1.382e-06 	 3.373e-06 	 1.044e-07 
  20.00 	  148.04 	    0.73 	 1.515e-03 	 1.153e-04 	 1.701e-05 	 1.513e-06 	 3.361e-06 	 1.150e-07 
  23.02 	  151.03 	    1.21 	 1.422e-03 	 9.524e-05 	 1.424e-05 	 9.225e-07 	 3.068e-06 	 8.619e-08 
  26.05 	  151.78 	    1.02 	 1.578e-03 	 1.123e-04 	 1.737e-05 	 1.138e-06 	 3.599e-06 	 1.361e-07 
  30.50 	  157.79 	    0.54 	 1.648e-03 	 7.444e-05 	 1.712e-05 	 1.235e-06 	 3.538e-06 	 1.327e-07 
  34.93 	  167.79 	    0.56 	 1.513e-03 	 5.459e-05 	 1.468e-05 	 5.220e-07 	 3.163e-06 	 1.785e-07 
  37.91 	  169.97 	    0.55 	 1.531e-03 	 7.640e-05 	 1.706e-05 	 6.310e-07 	 3.605e-06 	 1.925e-07 
  40.88 	  169.46 	    0.61 	 1.754e-03 	 8.810e-05 	 1.691e-05 	 1.028e-06 	 3.706e-06 	 2.189e-07 
  43.84 	  167.61 	    0.69 	 1.822e-03 	 1.698e-04 	 1.753e-05 	 1.125e-06 	 3.623e-06 	 2.154e-07 
  46.79 	  165.26 	    0.97 	 1.553e-03 	 1.255e-04 	 1.794e-05 	 1.072e-06 	 3.676e-06 	 2.323e-07 
  49.73 	  167.21 	    1.49 	 1.740e-03 	 1.286e-04 	 1.785e-05 	 8.225e-07 	 3.904e-06 	 3.165e-07 
  52.65 	  172.54 	    1.66 	 2.338e-03 	 1.639e-04 	 2.020e-05 	 1.361e-06 	 4.129e-06 	 4.610e-07 
  55.57 	  177.02 	    1.89 	 2.195e-03 	 1.487e-04 	 2.147e-05 	 1.633e-06 	 4.159e-06 	 6.574e-07 
  58.48 	  180.54 	    2.21 	 1.896e-03 	 1.572e-04 	 1.994e-05 	 1.707e-06 	 4.085e-06 	 9.110e-07 
  61.37 	  180.20 	    2.78 	 1.970e-03 	 1.483e-04 	 1.947e-05 	 2.139e-06 	 4.160e-06 	 1.188e-06 
  64.26 	  177.66 	    3.39 	 2.180e-03 	 1.847e-04 	 2.055e-05 	 2.632e-06 	 4.430e-06 	 1.503e-06 
  67.13 	  174.57 	    3.84 	 2.312e-03 	 2.135e-04 	 2.185e-05 	 3.123e-06 	 4.774e-06 	 1.828e-06 
  69.99 	  173.78 	    4.17 	 2.412e-03 	 1.900e-04 	 2.335e-05 	 3.648e-06 	 5.188e-06 	 2.253e-06 
  72.85 	  174.47 	    4.29 	 2.611e-03 	 2.358e-04 	 2.590e-05 	 4.507e-06 	 5.619e-06 	 2.859e-06 
  75.69 	  174.40 	    4.14 	 2.845e-03 	 3.304e-04 	 2.991e-05 	 6.497e-06 	 6.121e-06 	 3.743e-06 
  78.52 	  173.31 	    3.83 	 3.319e-03 	 5.204e-04 	 3.442e-05 	 9.033e-06 	 6.687e-06 	 4.848e-06 
  81.34 	  168.90 	    3.69 	 4.019e-03 	 8.483e-04 	 4.059e-05 	 1.317e-05 	 7.157e-06 	 5.927e-06 
  84.15 	  165.70 	    4.48 	 4.427e-03 	 1.323e-03 	 4.680e-05 	 1.860e-05 	 6.618e-06 	 5.485e-06 
  88.31 	  162.00 	    6.16 	 3.461e-03 	 1.161e-03 	 3.744e-05 	 1.481e-05 	 4.739e-06 	 2.852e-06 
