Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   21.85 	  195.06 	    2.07 	 9.674e-04 	 2.159e-04 	 8.421e-06 	 9.617e-07 	 1.903e-06 	 1.783e-07 
  24.65 	  191.07 	    2.30 	 8.841e-04 	 1.557e-04 	 8.401e-06 	 6.142e-07 	 1.918e-06 	 1.903e-07 
  27.46 	  186.26 	    2.23 	 9.581e-04 	 1.756e-04 	 8.977e-06 	 7.959e-07 	 2.057e-06 	 1.753e-07 
  30.25 	  181.26 	    2.27 	 9.936e-04 	 1.370e-04 	 9.845e-06 	 8.875e-07 	 2.192e-06 	 1.998e-07 
  33.03 	  177.76 	    2.24 	 8.685e-04 	 8.165e-05 	 8.716e-06 	 4.229e-07 	 1.915e-06 	 1.580e-07 
  35.80 	  175.08 	    1.90 	 9.436e-04 	 9.024e-05 	 9.058e-06 	 3.905e-07 	 1.995e-06 	 1.327e-07 
  38.56 	  174.00 	    2.03 	 1.016e-03 	 9.832e-05 	 1.020e-05 	 5.946e-07 	 2.174e-06 	 1.501e-07 
  41.31 	  174.90 	    2.12 	 9.570e-04 	 7.693e-05 	 9.428e-06 	 5.596e-07 	 2.024e-06 	 1.476e-07 
  44.05 	  175.63 	    1.75 	 9.761e-04 	 7.649e-05 	 9.615e-06 	 5.205e-07 	 2.070e-06 	 1.302e-07 
  46.78 	  176.12 	    1.62 	 1.023e-03 	 9.637e-05 	 1.014e-05 	 6.414e-07 	 2.144e-06 	 1.445e-07 
  49.50 	  175.91 	    1.55 	 9.928e-04 	 1.062e-04 	 9.548e-06 	 7.692e-07 	 2.124e-06 	 1.888e-07 
  52.20 	  175.60 	    1.30 	 9.433e-04 	 1.353e-04 	 9.860e-06 	 6.687e-07 	 2.176e-06 	 1.701e-07 
  54.90 	  177.08 	    1.34 	 1.067e-03 	 1.399e-04 	 1.035e-05 	 8.888e-07 	 2.261e-06 	 2.298e-07 
  57.59 	  177.85 	    1.73 	 1.048e-03 	 1.664e-04 	 9.905e-06 	 1.041e-06 	 2.257e-06 	 3.366e-07 
  60.28 	  177.02 	    2.23 	 9.994e-04 	 1.759e-04 	 1.016e-05 	 1.002e-06 	 2.274e-06 	 4.388e-07 
  62.95 	  176.33 	    2.69 	 1.097e-03 	 1.493e-04 	 1.113e-05 	 1.339e-06 	 2.360e-06 	 5.602e-07 
  65.60 	  176.02 	    3.16 	 1.248e-03 	 1.452e-04 	 1.242e-05 	 1.846e-06 	 2.561e-06 	 7.270e-07 
  68.25 	  174.34 	    3.53 	 1.268e-03 	 1.574e-04 	 1.257e-05 	 2.375e-06 	 2.799e-06 	 9.300e-07 
  70.88 	  170.87 	    3.98 	 1.287e-03 	 1.765e-04 	 1.283e-05 	 2.846e-06 	 3.189e-06 	 1.252e-06 
  73.51 	  165.80 	    4.63 	 1.315e-03 	 2.083e-04 	 1.353e-05 	 3.346e-06 	 3.698e-06 	 1.676e-06 
  76.12 	  162.75 	    5.29 	 1.288e-03 	 2.153e-04 	 1.405e-05 	 3.988e-06 	 4.249e-06 	 2.227e-06 
  78.73 	  160.97 	    5.70 	 1.442e-03 	 1.915e-04 	 1.564e-05 	 5.092e-06 	 5.335e-06 	 3.259e-06 
  81.32 	  158.87 	    5.77 	 1.742e-03 	 2.907e-04 	 1.896e-05 	 7.409e-06 	 6.947e-06 	 4.724e-06 
  83.90 	  156.88 	    5.63 	 2.251e-03 	 5.718e-04 	 2.477e-05 	 1.113e-05 	 8.295e-06 	 5.819e-06 
  86.48 	  154.94 	    5.20 	 3.113e-03 	 8.632e-04 	 3.116e-05 	 1.361e-05 	 8.349e-06 	 5.816e-06 
  89.04 	  154.03 	    4.44 	 3.222e-03 	 9.780e-04 	 3.006e-05 	 1.222e-05 	 6.692e-06 	 4.212e-06 
