Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   17.38 	  150.97 	    1.05 	 1.227e-03 	 1.140e-04 	 1.237e-05 	 5.131e-07 	 2.537e-06 	 1.251e-07 
  20.32 	  159.99 	    1.51 	 1.107e-03 	 2.007e-04 	 1.091e-05 	 7.596e-07 	 2.389e-06 	 1.128e-07 
  23.25 	  167.80 	    1.71 	 1.189e-03 	 1.620e-04 	 1.230e-05 	 5.333e-07 	 2.563e-06 	 1.134e-07 
  26.18 	  170.76 	    1.91 	 1.224e-03 	 1.155e-04 	 1.246e-05 	 5.663e-07 	 2.608e-06 	 1.143e-07 
  29.10 	  174.46 	    1.71 	 1.137e-03 	 1.002e-04 	 1.117e-05 	 5.274e-07 	 2.374e-06 	 1.198e-07 
  32.01 	  177.75 	    1.49 	 1.077e-03 	 9.364e-05 	 1.069e-05 	 2.739e-07 	 2.317e-06 	 8.704e-08 
  34.90 	  180.71 	    1.86 	 1.155e-03 	 8.563e-05 	 1.161e-05 	 4.394e-07 	 2.485e-06 	 1.507e-07 
  37.79 	  180.71 	    1.85 	 1.201e-03 	 1.053e-04 	 1.175e-05 	 4.158e-07 	 2.494e-06 	 1.663e-07 
  40.67 	  173.61 	    1.51 	 1.093e-03 	 7.526e-05 	 1.081e-05 	 4.199e-07 	 2.298e-06 	 1.355e-07 
  43.54 	  169.73 	    1.23 	 1.080e-03 	 6.326e-05 	 1.156e-05 	 4.837e-07 	 2.322e-06 	 1.596e-07 
  46.40 	  174.05 	    1.41 	 1.248e-03 	 5.904e-05 	 1.238e-05 	 4.577e-07 	 2.539e-06 	 1.944e-07 
  49.24 	  180.91 	    1.74 	 1.377e-03 	 6.370e-05 	 1.391e-05 	 5.949e-07 	 2.866e-06 	 2.394e-07 
  52.09 	  189.29 	    1.85 	 1.433e-03 	 6.426e-05 	 1.490e-05 	 5.357e-07 	 3.063e-06 	 3.286e-07 
  54.92 	  195.84 	    1.89 	 1.583e-03 	 7.729e-05 	 1.508e-05 	 7.524e-07 	 3.160e-06 	 4.812e-07 
  57.73 	  195.05 	    2.44 	 1.568e-03 	 1.373e-04 	 1.640e-05 	 1.196e-06 	 3.346e-06 	 7.418e-07 
  60.55 	  187.44 	    3.45 	 1.390e-03 	 1.067e-04 	 1.673e-05 	 1.281e-06 	 3.411e-06 	 9.520e-07 
  63.34 	  176.92 	    4.54 	 1.297e-03 	 1.154e-04 	 1.574e-05 	 1.243e-06 	 3.349e-06 	 1.135e-06 
  66.13 	  167.01 	    5.49 	 1.302e-03 	 1.636e-04 	 1.547e-05 	 1.448e-06 	 3.432e-06 	 1.421e-06 
  68.92 	  158.02 	    6.18 	 1.299e-03 	 2.137e-04 	 1.572e-05 	 1.858e-06 	 3.799e-06 	 1.911e-06 
  71.69 	  152.11 	    6.56 	 1.276e-03 	 2.069e-04 	 1.662e-05 	 2.912e-06 	 4.560e-06 	 2.782e-06 
  74.45 	  153.88 	    6.70 	 1.303e-03 	 2.313e-04 	 1.798e-05 	 4.706e-06 	 5.662e-06 	 4.026e-06 
  77.20 	  152.56 	    6.52 	 1.330e-03 	 3.019e-04 	 1.896e-05 	 5.940e-06 	 6.700e-06 	 5.222e-06 
  79.94 	  146.54 	    6.04 	 1.338e-03 	 4.017e-04 	 1.956e-05 	 6.242e-06 	 6.860e-06 	 5.352e-06 
  82.67 	  139.01 	    5.34 	 1.419e-03 	 6.014e-04 	 1.994e-05 	 6.867e-06 	 6.264e-06 	 4.676e-06 
  85.39 	  134.81 	    6.23 	 1.571e-03 	 8.793e-04 	 2.009e-05 	 8.181e-06 	 5.236e-06 	 3.557e-06 
  88.11 	  140.23 	    8.06 	 1.472e-03 	 7.697e-04 	 1.789e-05 	 6.603e-06 	 4.167e-06 	 2.357e-06 
