Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   22.87 	  174.43 	    4.32 	 1.078e-03 	 1.678e-04 	 8.931e-06 	 1.215e-06 	 1.782e-06 	 1.116e-07 
  24.61 	  170.12 	    4.53 	 1.186e-03 	 1.902e-04 	 9.122e-06 	 1.566e-06 	 1.853e-06 	 1.463e-07 
  26.36 	  169.90 	    4.36 	 1.272e-03 	 2.113e-04 	 8.681e-06 	 1.165e-06 	 1.815e-06 	 1.783e-07 
  28.09 	  169.90 	    4.13 	 1.199e-03 	 2.032e-04 	 8.257e-06 	 6.504e-07 	 1.729e-06 	 1.417e-07 
  29.83 	  169.17 	    3.85 	 1.097e-03 	 2.005e-04 	 8.165e-06 	 5.329e-07 	 1.694e-06 	 9.884e-08 
  32.40 	  166.85 	    3.52 	 1.089e-03 	 1.493e-04 	 8.867e-06 	 5.463e-07 	 1.814e-06 	 9.138e-08 
  34.97 	  165.74 	    3.73 	 1.099e-03 	 9.541e-05 	 8.865e-06 	 6.685e-07 	 1.850e-06 	 1.221e-07 
  36.70 	  167.49 	    3.58 	 1.102e-03 	 9.987e-05 	 8.707e-06 	 5.566e-07 	 1.834e-06 	 1.318e-07 
  38.42 	  170.33 	    3.42 	 1.125e-03 	 1.064e-04 	 8.946e-06 	 5.363e-07 	 1.879e-06 	 1.152e-07 
  40.14 	  173.41 	    3.87 	 1.144e-03 	 1.122e-04 	 9.089e-06 	 5.690e-07 	 1.914e-06 	 1.232e-07 
  41.86 	  176.84 	    4.11 	 1.113e-03 	 1.158e-04 	 9.141e-06 	 5.218e-07 	 1.930e-06 	 1.568e-07 
  43.58 	  182.33 	    3.88 	 1.129e-03 	 1.102e-04 	 9.380e-06 	 5.359e-07 	 1.974e-06 	 2.122e-07 
  45.30 	  189.88 	    3.93 	 1.166e-03 	 1.138e-04 	 9.941e-06 	 6.063e-07 	 2.035e-06 	 2.706e-07 
  47.85 	  203.18 	    4.53 	 1.226e-03 	 1.358e-04 	 1.032e-05 	 6.733e-07 	 2.049e-06 	 3.316e-07 
  50.39 	  211.53 	    4.82 	 1.219e-03 	 1.469e-04 	 1.035e-05 	 7.323e-07 	 2.020e-06 	 3.760e-07 
  52.95 	  211.63 	    4.37 	 1.158e-03 	 1.292e-04 	 1.043e-05 	 6.802e-07 	 1.993e-06 	 4.133e-07 
  55.49 	  204.33 	    4.15 	 1.164e-03 	 1.251e-04 	 1.040e-05 	 7.415e-07 	 1.979e-06 	 4.734e-07 
  57.19 	  200.35 	    4.06 	 1.164e-03 	 1.236e-04 	 1.057e-05 	 8.862e-07 	 2.018e-06 	 5.406e-07 
  58.89 	  197.11 	    3.70 	 1.131e-03 	 1.065e-04 	 1.078e-05 	 1.037e-06 	 2.056e-06 	 6.214e-07 
  60.58 	  195.44 	    3.10 	 1.148e-03 	 1.052e-04 	 1.101e-05 	 1.157e-06 	 2.088e-06 	 7.108e-07 
  62.27 	  194.61 	    2.51 	 1.190e-03 	 1.128e-04 	 1.088e-05 	 1.227e-06 	 2.048e-06 	 7.875e-07 
  63.96 	  194.46 	    2.21 	 1.209e-03 	 9.897e-05 	 1.081e-05 	 1.239e-06 	 1.973e-06 	 8.602e-07 
  65.64 	  192.56 	    2.42 	 1.240e-03 	 9.525e-05 	 1.130e-05 	 1.354e-06 	 1.992e-06 	 9.615e-07 
  67.32 	  190.49 	    2.89 	 1.224e-03 	 1.111e-04 	 1.162e-05 	 1.506e-06 	 2.018e-06 	 1.049e-06 
  69.00 	  187.20 	    3.52 	 1.206e-03 	 1.115e-04 	 1.197e-05 	 1.642e-06 	 2.064e-06 	 1.143e-06 
  70.68 	  183.53 	    4.44 	 1.234e-03 	 1.133e-04 	 1.238e-05 	 1.920e-06 	 2.177e-06 	 1.279e-06 
  72.35 	  180.27 	    5.62 	 1.262e-03 	 1.460e-04 	 1.276e-05 	 2.210e-06 	 2.353e-06 	 1.459e-06 
  74.86 	  174.50 	    7.51 	 1.328e-03 	 1.803e-04 	 1.376e-05 	 2.741e-06 	 2.752e-06 	 1.827e-06 
  78.17 	  170.21 	    9.67 	 1.414e-03 	 2.966e-04 	 1.552e-05 	 3.764e-06 	 3.558e-06 	 2.541e-06 
  80.65 	  167.04 	   11.03 	 1.547e-03 	 4.779e-04 	 1.780e-05 	 5.094e-06 	 4.532e-06 	 3.330e-06 
  82.30 	  165.41 	   11.73 	 1.752e-03 	 6.441e-04 	 2.032e-05 	 6.405e-06 	 5.367e-06 	 3.932e-06 
  83.95 	  164.16 	   12.15 	 2.119e-03 	 8.781e-04 	 2.417e-05 	 8.352e-06 	 6.108e-06 	 4.425e-06 
  86.41 	  167.03 	   12.11 	 2.939e-03 	 1.129e-03 	 3.393e-05 	 1.366e-05 	 6.598e-06 	 4.666e-06 
  88.86 	  169.72 	   10.92 	 3.251e-03 	 1.084e-03 	 3.737e-05 	 1.551e-05 	 5.986e-06 	 3.935e-06 
