Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   39.79 	  210.53 	    4.02 	 9.319e-04 	 2.717e-04 	 1.007e-05 	 1.474e-06 	 2.246e-06 	 4.318e-07 
  41.17 	  207.65 	    4.16 	 9.305e-04 	 2.520e-04 	 1.020e-05 	 1.562e-06 	 2.287e-06 	 4.530e-07 
  42.56 	  200.07 	    4.02 	 9.831e-04 	 2.646e-04 	 9.990e-06 	 1.308e-06 	 2.313e-06 	 4.699e-07 
  43.95 	  197.87 	    3.81 	 1.067e-03 	 2.679e-04 	 9.901e-06 	 9.630e-07 	 2.333e-06 	 5.113e-07 
  45.33 	  197.60 	    3.72 	 1.060e-03 	 2.553e-04 	 1.020e-05 	 9.792e-07 	 2.365e-06 	 5.790e-07 
  46.71 	  198.77 	    3.68 	 9.934e-04 	 2.491e-04 	 1.071e-05 	 1.390e-06 	 2.379e-06 	 6.154e-07 
  48.09 	  198.79 	    3.54 	 1.008e-03 	 2.424e-04 	 1.121e-05 	 1.911e-06 	 2.376e-06 	 6.413e-07 
  49.48 	  195.54 	    3.36 	 1.073e-03 	 2.576e-04 	 1.090e-05 	 1.330e-06 	 2.353e-06 	 6.542e-07 
  51.54 	  191.21 	    3.27 	 1.049e-03 	 2.483e-04 	 1.039e-05 	 1.228e-06 	 2.363e-06 	 6.315e-07 
  53.60 	  188.46 	    3.11 	 9.867e-04 	 1.996e-04 	 1.042e-05 	 1.218e-06 	 2.520e-06 	 6.395e-07 
  54.98 	  185.98 	    2.86 	 9.756e-04 	 1.761e-04 	 1.056e-05 	 1.521e-06 	 2.629e-06 	 6.893e-07 
  56.36 	  183.28 	    2.60 	 9.746e-04 	 1.664e-04 	 1.042e-05 	 1.580e-06 	 2.559e-06 	 7.446e-07 
  57.73 	  180.38 	    2.37 	 9.877e-04 	 1.623e-04 	 1.065e-05 	 1.558e-06 	 2.454e-06 	 8.498e-07 
  59.11 	  178.30 	    2.11 	 9.898e-04 	 1.787e-04 	 1.173e-05 	 1.821e-06 	 2.496e-06 	 1.056e-06 
  60.48 	  175.44 	    1.87 	 1.019e-03 	 2.485e-04 	 1.332e-05 	 2.678e-06 	 2.674e-06 	 1.361e-06 
  61.85 	  172.15 	    1.69 	 1.085e-03 	 3.568e-04 	 1.444e-05 	 3.538e-06 	 2.864e-06 	 1.660e-06 
  63.23 	  169.18 	    1.79 	 1.151e-03 	 4.465e-04 	 1.353e-05 	 2.914e-06 	 2.887e-06 	 1.772e-06 
  64.60 	  165.22 	    2.30 	 1.177e-03 	 4.932e-04 	 1.131e-05 	 1.854e-06 	 2.694e-06 	 1.657e-06 
  65.97 	  161.41 	    3.16 	 1.157e-03 	 5.062e-04 	 9.842e-06 	 1.940e-06 	 2.488e-06 	 1.504e-06 
  67.34 	  159.39 	    4.26 	 1.134e-03 	 5.626e-04 	 9.561e-06 	 2.639e-06 	 2.423e-06 	 1.467e-06 
  68.70 	  157.55 	    5.48 	 1.150e-03 	 6.861e-04 	 1.001e-05 	 3.423e-06 	 2.504e-06 	 1.573e-06 
  70.08 	  153.86 	    6.64 	 1.184e-03 	 8.293e-04 	 1.067e-05 	 4.074e-06 	 2.685e-06 	 1.774e-06 
  71.44 	  150.48 	    7.58 	 1.196e-03 	 9.204e-04 	 1.118e-05 	 4.321e-06 	 2.944e-06 	 2.030e-06 
  72.80 	  148.45 	    8.23 	 1.195e-03 	 9.225e-04 	 1.155e-05 	 3.944e-06 	 3.238e-06 	 2.270e-06 
  74.17 	  149.73 	    8.63 	 1.223e-03 	 8.978e-04 	 1.219e-05 	 3.506e-06 	 3.478e-06 	 2.382e-06 
  75.54 	  152.81 	    8.87 	 1.282e-03 	 9.085e-04 	 1.315e-05 	 3.508e-06 	 3.667e-06 	 2.401e-06 
  76.90 	  154.39 	    8.98 	 1.359e-03 	 9.853e-04 	 1.417e-05 	 3.881e-06 	 3.838e-06 	 2.406e-06 
  78.94 	  152.11 	    8.87 	 1.560e-03 	 1.273e-03 	 1.526e-05 	 4.498e-06 	 3.983e-06 	 2.346e-06 
  80.97 	  149.27 	    8.52 	 1.899e-03 	 1.807e-03 	 1.627e-05 	 5.427e-06 	 4.081e-06 	 2.270e-06 
  82.33 	  146.89 	    8.20 	 2.215e-03 	 2.313e-03 	 1.791e-05 	 6.709e-06 	 4.227e-06 	 2.302e-06 
  83.68 	  145.48 	    7.85 	 2.646e-03 	 2.988e-03 	 2.078e-05 	 8.755e-06 	 4.408e-06 	 2.396e-06 
  85.04 	  143.97 	    7.42 	 3.168e-03 	 3.840e-03 	 2.451e-05 	 1.166e-05 	 4.551e-06 	 2.481e-06 
  86.39 	  141.02 	    6.90 	 3.478e-03 	 4.337e-03 	 2.912e-05 	 1.598e-05 	 4.622e-06 	 2.506e-06 
  87.74 	  137.73 	    6.31 	 3.330e-03 	 3.980e-03 	 3.384e-05 	 2.098e-05 	 4.555e-06 	 2.389e-06 
  89.09 	  137.42 	    5.64 	 2.945e-03 	 3.150e-03 	 3.184e-05 	 1.861e-05 	 4.326e-06 	 2.078e-06 
