Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.51 	  188.81 	    2.48 	 1.012e-03 	 9.723e-05 	 9.876e-06 	 1.405e-06 	 1.873e-06 	 1.016e-07 
  15.22 	  183.80 	    2.14 	 1.057e-03 	 1.068e-04 	 1.031e-05 	 1.508e-06 	 1.966e-06 	 1.519e-07 
  16.93 	  182.61 	    1.51 	 1.117e-03 	 1.451e-04 	 9.898e-06 	 1.258e-06 	 1.996e-06 	 1.385e-07 
  18.63 	  182.94 	    1.39 	 1.144e-03 	 1.625e-04 	 9.535e-06 	 1.346e-06 	 1.981e-06 	 1.185e-07 
  20.33 	  183.59 	    1.50 	 1.089e-03 	 1.201e-04 	 1.034e-05 	 1.866e-06 	 2.019e-06 	 1.050e-07 
  22.86 	  184.27 	    1.42 	 1.121e-03 	 1.423e-04 	 1.044e-05 	 1.069e-06 	 2.115e-06 	 1.913e-07 
  27.04 	  182.61 	    1.09 	 1.249e-03 	 2.249e-04 	 1.154e-05 	 7.979e-07 	 2.435e-06 	 1.132e-07 
  30.39 	  179.66 	    0.81 	 1.089e-03 	 1.444e-04 	 1.135e-05 	 3.994e-07 	 2.327e-06 	 6.477e-08 
  32.08 	  180.04 	    0.93 	 1.107e-03 	 1.368e-04 	 1.091e-05 	 4.342e-07 	 2.253e-06 	 1.404e-07 
  33.77 	  179.03 	    1.01 	 1.146e-03 	 1.370e-04 	 1.121e-05 	 5.893e-07 	 2.361e-06 	 1.498e-07 
  35.46 	  176.51 	    1.12 	 1.114e-03 	 1.366e-04 	 1.112e-05 	 5.133e-07 	 2.386e-06 	 1.135e-07 
  37.14 	  176.12 	    0.98 	 1.111e-03 	 1.272e-04 	 1.099e-05 	 5.465e-07 	 2.389e-06 	 1.617e-07 
  39.63 	  175.90 	    0.80 	 1.166e-03 	 1.067e-04 	 1.155e-05 	 5.046e-07 	 2.450e-06 	 1.329e-07 
  42.12 	  175.82 	    1.04 	 1.162e-03 	 1.110e-04 	 1.128e-05 	 5.271e-07 	 2.398e-06 	 1.255e-07 
  43.79 	  176.54 	    1.07 	 1.150e-03 	 9.982e-05 	 1.119e-05 	 4.938e-07 	 2.390e-06 	 1.727e-07 
