Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
  54.95 	  177.38 	    4.23 	 2.735e-03 	 5.664e-04 	 2.709e-05 	 2.632e-06 	 4.986e-06 	 1.424e-06 
  56.80 	  175.22 	    4.88 	 2.732e-03 	 5.943e-04 	 2.740e-05 	 3.331e-06 	 5.016e-06 	 1.524e-06 
  58.65 	  172.20 	    5.47 	 2.651e-03 	 6.549e-04 	 2.804e-05 	 3.828e-06 	 5.198e-06 	 1.680e-06 
  61.41 	  172.88 	    6.33 	 3.157e-03 	 6.582e-04 	 3.112e-05 	 4.319e-06 	 5.694e-06 	 1.975e-06 
  64.17 	  175.13 	    7.14 	 3.965e-03 	 7.276e-04 	 3.549e-05 	 5.754e-06 	 6.567e-06 	 2.446e-06 
  66.01 	  172.37 	    7.54 	 4.194e-03 	 1.100e-03 	 3.814e-05 	 7.241e-06 	 7.356e-06 	 2.888e-06 
  67.84 	  168.19 	    7.70 	 4.540e-03 	 1.709e-03 	 4.033e-05 	 8.806e-06 	 8.204e-06 	 3.402e-06 
  69.67 	  164.16 	    7.65 	 5.117e-03 	 2.457e-03 	 4.279e-05 	 1.014e-05 	 9.057e-06 	 3.943e-06 
  71.50 	  159.48 	    7.39 	 5.775e-03 	 3.198e-03 	 4.530e-05 	 1.077e-05 	 9.682e-06 	 4.348e-06 
  74.22 	  150.85 	    6.70 	 7.229e-03 	 5.110e-03 	 4.981e-05 	 1.176e-05 	 1.008e-05 	 4.708e-06 
  76.95 	  138.41 	    5.84 	 9.694e-03 	 8.957e-03 	 5.634e-05 	 1.565e-05 	 1.014e-05 	 4.983e-06 
  78.76 	  133.56 	    5.41 	 1.241e-02 	 1.398e-02 	 6.414e-05 	 2.058e-05 	 9.912e-06 	 5.010e-06 
  80.57 	  133.68 	    6.38 	 1.665e-02 	 2.285e-02 	 7.562e-05 	 2.612e-05 	 9.192e-06 	 4.698e-06 
  82.38 	  135.25 	    7.49 	 2.354e-02 	 3.810e-02 	 9.109e-05 	 3.321e-05 	 8.191e-06 	 4.114e-06 
  84.19 	  137.79 	    8.77 	 2.960e-02 	 5.074e-02 	 1.071e-04 	 4.485e-05 	 7.140e-06 	 3.423e-06 
  86.00 	  137.04 	   10.28 	 2.595e-02 	 4.040e-02 	 1.192e-04 	 5.949e-05 	 6.173e-06 	 2.747e-06 
  87.80 	  133.74 	   12.06 	 1.875e-02 	 2.599e-02 	 1.183e-04 	 6.786e-05 	 5.313e-06 	 2.123e-06 
  89.60 	  129.81 	   14.22 	 1.107e-02 	 1.342e-02 	 8.546e-05 	 4.811e-05 	 4.555e-06 	 1.732e-06 
