Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   23.36 	  207.33 	    2.65 	 8.150e-04 	 1.440e-04 	 7.184e-06 	 4.704e-07 	 1.594e-06 	 1.357e-07 
  26.41 	  203.12 	    3.04 	 7.269e-04 	 1.222e-04 	 6.531e-06 	 3.083e-07 	 1.546e-06 	 1.575e-07 
  29.43 	  198.03 	    3.07 	 7.952e-04 	 1.289e-04 	 7.101e-06 	 3.914e-07 	 1.584e-06 	 2.108e-07 
  32.45 	  193.69 	    3.07 	 7.564e-04 	 1.051e-04 	 7.358e-06 	 3.563e-07 	 1.632e-06 	 1.560e-07 
  35.45 	  190.73 	    2.72 	 6.970e-04 	 9.537e-05 	 7.087e-06 	 3.768e-07 	 1.651e-06 	 1.729e-07 
  39.92 	  184.76 	    2.53 	 7.954e-04 	 1.025e-04 	 7.834e-06 	 5.712e-07 	 1.785e-06 	 3.536e-07 
  44.37 	  177.65 	    2.34 	 7.449e-04 	 6.209e-05 	 7.406e-06 	 2.625e-07 	 1.715e-06 	 2.170e-07 
  47.33 	  175.40 	    1.48 	 7.272e-04 	 3.995e-05 	 6.914e-06 	 2.309e-07 	 1.611e-06 	 1.856e-07 
  50.27 	  172.10 	    1.19 	 7.333e-04 	 4.139e-05 	 7.235e-06 	 3.455e-07 	 1.610e-06 	 2.373e-07 
  53.20 	  167.34 	    1.35 	 8.864e-04 	 6.309e-05 	 8.076e-06 	 3.568e-07 	 1.754e-06 	 3.133e-07 
  56.11 	  163.93 	    1.22 	 8.545e-04 	 9.441e-05 	 7.383e-06 	 6.361e-07 	 1.779e-06 	 4.504e-07 
  59.02 	  163.25 	    1.25 	 6.821e-04 	 1.013e-04 	 6.411e-06 	 5.582e-07 	 1.627e-06 	 3.569e-07 
  61.91 	  164.13 	    1.51 	 7.187e-04 	 8.804e-05 	 7.020e-06 	 5.265e-07 	 1.678e-06 	 3.461e-07 
  64.79 	  164.22 	    1.39 	 7.989e-04 	 8.158e-05 	 8.301e-06 	 6.951e-07 	 1.812e-06 	 4.807e-07 
  67.65 	  163.66 	    1.45 	 8.328e-04 	 1.132e-04 	 8.473e-06 	 9.530e-07 	 1.861e-06 	 6.090e-07 
  70.50 	  163.89 	    2.08 	 8.280e-04 	 1.438e-04 	 8.185e-06 	 1.149e-06 	 1.933e-06 	 7.324e-07 
  76.11 	  166.56 	    3.66 	 8.028e-04 	 2.147e-04 	 8.941e-06 	 1.492e-06 	 2.385e-06 	 1.113e-06 
  81.69 	  165.11 	    4.41 	 9.086e-04 	 4.210e-04 	 1.191e-05 	 2.681e-06 	 3.350e-06 	 1.856e-06 
  84.48 	  160.09 	    4.43 	 9.177e-04 	 4.515e-04 	 1.382e-05 	 3.434e-06 	 3.817e-06 	 2.149e-06 
  87.26 	  151.70 	    3.89 	 9.219e-04 	 4.442e-04 	 1.464e-05 	 3.663e-06 	 3.670e-06 	 1.873e-06 
