Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.04 	  142.88 	    1.28 	 1.275e-03 	 7.197e-05 	 1.254e-05 	 1.185e-06 	 2.388e-06 	 1.683e-07 
  18.26 	  142.71 	    1.75 	 1.433e-03 	 1.359e-04 	 1.468e-05 	 8.933e-07 	 3.068e-06 	 1.595e-07 
  23.07 	  147.87 	    1.54 	 1.505e-03 	 1.011e-04 	 1.485e-05 	 7.541e-07 	 3.096e-06 	 1.562e-07 
  27.86 	  156.35 	    1.50 	 1.534e-03 	 9.682e-05 	 1.516e-05 	 1.038e-06 	 3.028e-06 	 1.570e-07 
  31.05 	  161.20 	    1.62 	 1.270e-03 	 1.088e-04 	 1.249e-05 	 5.872e-07 	 2.754e-06 	 1.110e-07 
  34.22 	  168.52 	    1.50 	 1.375e-03 	 1.198e-04 	 1.327e-05 	 5.583e-07 	 2.851e-06 	 1.315e-07 
  37.37 	  179.78 	    1.52 	 1.627e-03 	 1.489e-04 	 1.592e-05 	 9.034e-07 	 3.358e-06 	 1.801e-07 
  40.52 	  188.49 	    1.91 	 1.793e-03 	 2.066e-04 	 1.669e-05 	 7.913e-07 	 3.588e-06 	 2.112e-07 
  43.65 	  189.31 	    2.28 	 1.928e-03 	 2.411e-04 	 1.835e-05 	 8.162e-07 	 3.795e-06 	 2.497e-07 
  46.77 	  184.45 	    1.99 	 1.775e-03 	 2.228e-04 	 1.746e-05 	 9.820e-07 	 3.730e-06 	 3.340e-07 
  49.88 	  178.80 	    1.61 	 1.675e-03 	 1.813e-04 	 1.630e-05 	 1.204e-06 	 3.555e-06 	 4.568e-07 
  52.98 	  172.20 	    1.69 	 1.755e-03 	 1.545e-04 	 1.582e-05 	 1.471e-06 	 3.431e-06 	 6.064e-07 
  56.06 	  166.56 	    2.87 	 1.642e-03 	 2.453e-04 	 1.528e-05 	 1.798e-06 	 3.381e-06 	 8.219e-07 
  59.13 	  162.43 	    4.35 	 1.555e-03 	 3.026e-04 	 1.486e-05 	 2.207e-06 	 3.457e-06 	 1.121e-06 
  62.19 	  160.36 	    5.70 	 1.559e-03 	 3.240e-04 	 1.476e-05 	 2.656e-06 	 3.658e-06 	 1.434e-06 
  65.23 	  157.29 	    6.51 	 1.593e-03 	 4.150e-04 	 1.563e-05 	 3.630e-06 	 3.971e-06 	 1.763e-06 
  68.27 	  154.41 	    6.73 	 1.833e-03 	 4.897e-04 	 1.711e-05 	 5.015e-06 	 4.376e-06 	 2.159e-06 
  71.29 	  152.22 	    6.55 	 2.272e-03 	 6.468e-04 	 1.963e-05 	 7.262e-06 	 4.943e-06 	 2.744e-06 
  74.30 	  148.05 	    6.05 	 2.626e-03 	 8.420e-04 	 2.250e-05 	 9.173e-06 	 5.404e-06 	 3.308e-06 
  77.30 	  141.58 	    5.27 	 2.599e-03 	 9.484e-04 	 2.490e-05 	 1.078e-05 	 5.354e-06 	 3.432e-06 
  81.77 	  135.10 	    7.26 	 2.022e-03 	 6.591e-04 	 2.901e-05 	 1.584e-05 	 4.429e-06 	 2.591e-06 
  86.23 	  129.76 	   10.97 	 1.598e-03 	 4.613e-04 	 3.487e-05 	 2.512e-05 	 3.560e-06 	 1.671e-06 
  89.18 	  127.96 	   14.56 	 1.416e-03 	 5.606e-04 	 2.721e-05 	 1.735e-05 	 3.102e-06 	 1.358e-06 
