Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.07 	  141.94 	    0.59 	 1.738e-03 	 1.014e-04 	 1.435e-05 	 1.112e-06 	 3.056e-06 	 2.690e-07 
  18.29 	  141.74 	    0.65 	 1.717e-03 	 1.359e-04 	 1.337e-05 	 1.185e-06 	 2.972e-06 	 2.435e-07 
  21.49 	  143.52 	    0.57 	 1.341e-03 	 1.282e-04 	 1.078e-05 	 6.806e-07 	 2.511e-06 	 1.888e-07 
  24.69 	  147.89 	    0.62 	 1.461e-03 	 1.397e-04 	 1.197e-05 	 7.315e-07 	 2.673e-06 	 1.403e-07 
  27.87 	  154.14 	    0.94 	 1.598e-03 	 1.031e-04 	 1.367e-05 	 8.018e-07 	 2.901e-06 	 1.556e-07 
  31.04 	  157.76 	    0.66 	 1.253e-03 	 1.032e-04 	 1.107e-05 	 4.746e-07 	 2.559e-06 	 1.338e-07 
  34.20 	  163.37 	    0.76 	 1.457e-03 	 6.169e-05 	 1.339e-05 	 4.769e-07 	 2.798e-06 	 2.045e-07 
  37.34 	  170.58 	    0.90 	 1.517e-03 	 1.234e-04 	 1.329e-05 	 9.019e-07 	 2.864e-06 	 2.294e-07 
  40.48 	  171.76 	    1.12 	 1.343e-03 	 9.590e-05 	 1.137e-05 	 5.239e-07 	 2.608e-06 	 2.913e-07 
  43.60 	  167.05 	    1.30 	 1.264e-03 	 8.261e-05 	 1.203e-05 	 5.656e-07 	 2.648e-06 	 4.002e-07 
  46.71 	  163.86 	    1.91 	 1.265e-03 	 9.874e-05 	 1.200e-05 	 8.117e-07 	 2.724e-06 	 4.586e-07 
  49.80 	  165.25 	    2.91 	 1.527e-03 	 1.124e-04 	 1.316e-05 	 1.031e-06 	 2.993e-06 	 5.164e-07 
  54.37 	  169.27 	    3.95 	 1.910e-03 	 2.122e-04 	 1.602e-05 	 1.635e-06 	 3.656e-06 	 7.922e-07 
  58.92 	  166.25 	    4.90 	 2.325e-03 	 3.230e-04 	 1.922e-05 	 2.222e-06 	 4.621e-06 	 1.448e-06 
  61.97 	  159.83 	    5.49 	 2.582e-03 	 5.891e-04 	 2.154e-05 	 2.716e-06 	 5.580e-06 	 2.084e-06 
  65.01 	  151.73 	    5.89 	 2.741e-03 	 9.341e-04 	 2.268e-05 	 4.046e-06 	 6.670e-06 	 2.829e-06 
  68.04 	  146.34 	    6.04 	 2.985e-03 	 1.331e-03 	 2.393e-05 	 5.267e-06 	 8.173e-06 	 3.976e-06 
  71.05 	  146.25 	    5.83 	 3.286e-03 	 1.720e-03 	 2.568e-05 	 6.376e-06 	 1.036e-05 	 6.110e-06 
  74.06 	  147.32 	    5.44 	 3.461e-03 	 1.777e-03 	 2.778e-05 	 7.496e-06 	 1.357e-05 	 1.008e-05 
  77.05 	  149.82 	    5.26 	 3.651e-03 	 1.552e-03 	 3.200e-05 	 9.272e-06 	 1.788e-05 	 1.712e-05 
  80.03 	  150.24 	    6.45 	 4.235e-03 	 1.573e-03 	 3.974e-05 	 1.250e-05 	 2.267e-05 	 2.747e-05 
  83.00 	  148.89 	    7.97 	 4.997e-03 	 2.225e-03 	 5.285e-05 	 2.047e-05 	 2.264e-05 	 3.028e-05 
  85.95 	  149.37 	    9.93 	 4.890e-03 	 2.493e-03 	 6.852e-05 	 3.623e-05 	 1.524e-05 	 1.882e-05 
  88.90 	  148.11 	   12.54 	 3.569e-03 	 1.630e-03 	 5.186e-05 	 2.759e-05 	 9.092e-06 	 8.767e-06 
