Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   17.02 	  177.71 	    2.72 	 8.746e-04 	 1.269e-04 	 8.476e-06 	 5.478e-07 	 1.850e-06 	 1.051e-07 
  19.68 	  187.94 	    2.68 	 1.082e-03 	 1.535e-04 	 9.002e-06 	 5.195e-07 	 1.972e-06 	 1.142e-07 
  22.33 	  197.46 	    2.39 	 1.271e-03 	 2.075e-04 	 9.085e-06 	 3.665e-07 	 1.981e-06 	 1.328e-07 
  24.97 	  193.37 	    2.68 	 1.128e-03 	 1.679e-04 	 9.258e-06 	 3.748e-07 	 2.058e-06 	 1.980e-07 
  27.60 	  186.16 	    2.01 	 1.050e-03 	 1.138e-04 	 9.383e-06 	 7.042e-07 	 2.107e-06 	 1.836e-07 
  30.23 	  183.03 	    1.59 	 1.134e-03 	 1.146e-04 	 9.496e-06 	 7.781e-07 	 2.074e-06 	 2.293e-07 
  34.11 	  174.49 	    1.72 	 1.092e-03 	 1.043e-04 	 9.614e-06 	 8.653e-07 	 2.277e-06 	 2.756e-07 
  37.97 	  163.05 	    1.77 	 9.811e-04 	 8.386e-05 	 8.660e-06 	 8.195e-07 	 2.032e-06 	 1.664e-07 
  40.57 	  160.19 	    1.47 	 9.745e-04 	 5.991e-05 	 9.380e-06 	 3.858e-07 	 1.893e-06 	 1.080e-07 
  45.68 	  160.24 	    1.95 	 1.002e-03 	 7.644e-05 	 9.581e-06 	 4.744e-07 	 1.950e-06 	 1.757e-07 
  50.79 	  171.11 	    1.13 	 1.283e-03 	 7.861e-05 	 1.074e-05 	 5.048e-07 	 2.163e-06 	 2.576e-07 
  53.35 	  175.35 	    1.10 	 1.255e-03 	 8.362e-05 	 1.262e-05 	 5.876e-07 	 2.432e-06 	 3.524e-07 
  55.90 	  179.55 	    1.52 	 1.383e-03 	 1.082e-04 	 1.381e-05 	 1.045e-06 	 2.653e-06 	 4.496e-07 
  58.45 	  181.23 	    2.17 	 1.724e-03 	 9.050e-05 	 1.552e-05 	 1.226e-06 	 2.828e-06 	 5.488e-07 
  62.21 	  174.99 	    3.15 	 1.724e-03 	 1.568e-04 	 1.682e-05 	 1.664e-06 	 2.877e-06 	 6.000e-07 
  65.96 	  162.94 	    4.28 	 1.547e-03 	 2.434e-04 	 1.641e-05 	 2.355e-06 	 2.825e-06 	 6.571e-07 
  68.48 	  155.35 	    4.81 	 1.561e-03 	 3.634e-04 	 1.672e-05 	 2.789e-06 	 2.881e-06 	 7.539e-07 
  70.99 	  150.83 	    4.90 	 1.872e-03 	 5.484e-04 	 1.820e-05 	 3.217e-06 	 3.042e-06 	 8.795e-07 
  73.50 	  150.58 	    4.66 	 2.305e-03 	 7.257e-04 	 2.020e-05 	 4.116e-06 	 3.267e-06 	 1.047e-06 
  77.23 	  149.26 	    4.00 	 2.702e-03 	 7.698e-04 	 2.508e-05 	 5.829e-06 	 3.626e-06 	 1.360e-06 
  80.95 	  143.79 	    4.14 	 2.872e-03 	 6.986e-04 	 3.199e-05 	 8.488e-06 	 3.847e-06 	 1.708e-06 
  83.42 	  138.09 	    5.11 	 2.989e-03 	 7.489e-04 	 3.823e-05 	 1.240e-05 	 3.933e-06 	 1.907e-06 
  85.88 	  132.69 	    6.38 	 2.793e-03 	 7.043e-04 	 4.510e-05 	 1.703e-05 	 3.759e-06 	 1.757e-06 
  88.34 	  129.85 	    8.05 	 2.359e-03 	 5.213e-04 	 3.983e-05 	 1.558e-05 	 3.388e-06 	 1.313e-06 
