Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    8.44 	  182.50 	    1.75 	 1.053e-03 	 1.578e-04 	 1.037e-05 	 1.446e-06 	 2.039e-06 	 2.077e-07 
  11.29 	  189.89 	    1.72 	 1.135e-03 	 1.855e-04 	 1.068e-05 	 1.165e-06 	 2.058e-06 	 2.107e-07 
  14.12 	  196.24 	    1.22 	 1.156e-03 	 1.573e-04 	 1.017e-05 	 7.331e-07 	 1.977e-06 	 1.224e-07 
  16.95 	  199.48 	    1.03 	 1.255e-03 	 1.627e-04 	 1.041e-05 	 4.318e-07 	 2.043e-06 	 1.465e-07 
  19.77 	  204.90 	    1.05 	 1.040e-03 	 1.471e-04 	 9.077e-06 	 7.355e-07 	 1.984e-06 	 1.333e-07 
  22.59 	  214.18 	    1.07 	 1.028e-03 	 1.618e-04 	 9.612e-06 	 4.447e-07 	 2.027e-06 	 1.723e-07 
  26.74 	  218.92 	    1.12 	 9.947e-04 	 1.575e-04 	 9.814e-06 	 3.402e-07 	 2.059e-06 	 1.474e-07 
  30.87 	  215.18 	    1.10 	 9.339e-04 	 1.491e-04 	 9.429e-06 	 3.570e-07 	 2.159e-06 	 1.934e-07 
  33.65 	  211.69 	    0.97 	 1.034e-03 	 1.892e-04 	 9.781e-06 	 6.279e-07 	 2.249e-06 	 3.337e-07 
  36.42 	  206.00 	    0.97 	 1.010e-03 	 1.859e-04 	 1.031e-05 	 7.760e-07 	 2.320e-06 	 3.479e-07 
  40.51 	  197.66 	    1.19 	 1.009e-03 	 1.213e-04 	 9.648e-06 	 5.399e-07 	 2.080e-06 	 1.669e-07 
  44.60 	  192.50 	    0.67 	 9.393e-04 	 1.008e-04 	 9.234e-06 	 4.368e-07 	 1.987e-06 	 1.399e-07 
  47.34 	  191.28 	    0.50 	 9.535e-04 	 1.002e-04 	 9.564e-06 	 5.086e-07 	 2.062e-06 	 1.696e-07 
  50.07 	  189.96 	    0.75 	 9.831e-04 	 1.076e-04 	 9.555e-06 	 4.682e-07 	 2.087e-06 	 2.373e-07 
  52.79 	  184.98 	    0.87 	 9.834e-04 	 1.120e-04 	 9.964e-06 	 5.515e-07 	 2.121e-06 	 3.100e-07 
  55.50 	  177.06 	    1.20 	 1.022e-03 	 9.444e-05 	 9.747e-06 	 5.285e-07 	 2.075e-06 	 3.777e-07 
  58.20 	  165.19 	    2.21 	 1.042e-03 	 1.293e-04 	 9.271e-06 	 7.186e-07 	 2.005e-06 	 4.658e-07 
  60.90 	  153.30 	    3.75 	 1.081e-03 	 1.971e-04 	 9.397e-06 	 1.545e-06 	 1.971e-06 	 5.676e-07 
  63.59 	  145.11 	    5.25 	 1.166e-03 	 3.419e-04 	 9.981e-06 	 1.973e-06 	 2.006e-06 	 7.231e-07 
  66.26 	  140.92 	    6.48 	 1.183e-03 	 4.683e-04 	 1.019e-05 	 1.592e-06 	 2.155e-06 	 9.430e-07 
  68.93 	  139.99 	    7.38 	 1.228e-03 	 5.755e-04 	 1.092e-05 	 1.663e-06 	 2.308e-06 	 1.016e-06 
  71.58 	  140.95 	    8.11 	 1.439e-03 	 6.982e-04 	 1.171e-05 	 1.695e-06 	 2.468e-06 	 1.050e-06 
  74.23 	  142.90 	    8.38 	 1.600e-03 	 9.436e-04 	 1.275e-05 	 2.203e-06 	 2.936e-06 	 1.458e-06 
  76.88 	  142.71 	    8.00 	 1.597e-03 	 1.166e-03 	 1.492e-05 	 3.481e-06 	 3.705e-06 	 2.110e-06 
  79.51 	  138.42 	    7.18 	 1.457e-03 	 1.159e-03 	 1.811e-05 	 5.909e-06 	 4.676e-06 	 3.010e-06 
  82.13 	  131.89 	    6.17 	 1.285e-03 	 1.008e-03 	 2.169e-05 	 9.122e-06 	 5.668e-06 	 3.972e-06 
  84.75 	  125.81 	    5.30 	 1.162e-03 	 8.200e-04 	 2.666e-05 	 1.269e-05 	 5.918e-06 	 4.176e-06 
  88.63 	  114.61 	    8.00 	 1.057e-03 	 5.513e-04 	 2.432e-05 	 9.977e-06 	 4.070e-06 	 2.285e-06 
