Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   39.63 	  189.60 	    4.39 	 1.079e-03 	 9.974e-05 	 7.999e-06 	 6.717e-07 	 1.773e-06 	 3.702e-07 
  40.91 	  185.38 	    4.70 	 1.105e-03 	 1.065e-04 	 8.029e-06 	 6.806e-07 	 1.814e-06 	 3.899e-07 
  42.18 	  187.66 	    4.89 	 1.076e-03 	 1.076e-04 	 8.064e-06 	 6.020e-07 	 1.826e-06 	 3.475e-07 
  43.46 	  184.94 	    4.90 	 1.051e-03 	 8.426e-05 	 7.965e-06 	 4.880e-07 	 1.861e-06 	 3.003e-07 
  44.73 	  183.17 	    4.82 	 1.091e-03 	 9.013e-05 	 8.274e-06 	 7.174e-07 	 1.918e-06 	 2.901e-07 
  46.00 	  181.31 	    4.72 	 1.078e-03 	 1.434e-04 	 8.533e-06 	 7.315e-07 	 1.908e-06 	 2.439e-07 
  47.28 	  178.36 	    4.70 	 1.013e-03 	 8.188e-05 	 8.211e-06 	 4.854e-07 	 1.852e-06 	 1.785e-07 
  48.55 	  177.10 	    4.78 	 1.030e-03 	 4.424e-05 	 8.368e-06 	 4.741e-07 	 1.852e-06 	 1.554e-07 
  50.45 	  179.26 	    4.55 	 1.111e-03 	 7.298e-05 	 8.571e-06 	 6.327e-07 	 1.861e-06 	 1.964e-07 
  52.34 	  180.33 	    4.24 	 1.093e-03 	 8.124e-05 	 8.224e-06 	 7.130e-07 	 1.778e-06 	 2.194e-07 
  53.62 	  177.52 	    4.10 	 1.060e-03 	 9.106e-05 	 8.211e-06 	 8.982e-07 	 1.755e-06 	 2.450e-07 
  54.89 	  172.54 	    3.88 	 1.067e-03 	 9.497e-05 	 8.208e-06 	 9.160e-07 	 1.755e-06 	 2.824e-07 
  56.17 	  167.75 	    3.58 	 1.085e-03 	 1.035e-04 	 8.458e-06 	 7.662e-07 	 1.794e-06 	 3.242e-07 
  57.45 	  162.41 	    3.40 	 1.087e-03 	 1.197e-04 	 8.879e-06 	 6.563e-07 	 1.878e-06 	 3.516e-07 
  58.72 	  157.35 	    3.25 	 1.075e-03 	 1.380e-04 	 9.266e-06 	 8.883e-07 	 1.974e-06 	 3.991e-07 
  60.67 	  151.90 	    3.00 	 1.109e-03 	 1.356e-04 	 9.212e-06 	 8.530e-07 	 2.134e-06 	 5.775e-07 
  63.23 	  149.00 	    2.64 	 1.154e-03 	 1.650e-04 	 9.160e-06 	 1.091e-06 	 2.310e-06 	 8.685e-07 
  65.13 	  148.13 	    2.45 	 1.146e-03 	 1.832e-04 	 9.584e-06 	 1.572e-06 	 2.320e-06 	 8.644e-07 
  66.40 	  147.04 	    2.39 	 1.184e-03 	 2.232e-04 	 9.931e-06 	 1.750e-06 	 2.268e-06 	 7.905e-07 
  67.68 	  146.07 	    2.43 	 1.236e-03 	 2.673e-04 	 1.020e-05 	 1.687e-06 	 2.201e-06 	 7.214e-07 
  68.96 	  144.95 	    2.59 	 1.259e-03 	 2.729e-04 	 1.037e-05 	 1.560e-06 	 2.188e-06 	 7.003e-07 
  70.85 	  142.48 	    2.94 	 1.364e-03 	 3.126e-04 	 1.067e-05 	 1.424e-06 	 2.271e-06 	 7.433e-07 
  72.75 	  142.63 	    3.28 	 1.457e-03 	 3.402e-04 	 1.104e-05 	 1.509e-06 	 2.449e-06 	 8.480e-07 
  74.02 	  144.26 	    3.49 	 1.506e-03 	 3.399e-04 	 1.142e-05 	 1.673e-06 	 2.647e-06 	 9.716e-07 
  75.30 	  144.84 	    3.68 	 1.579e-03 	 3.673e-04 	 1.210e-05 	 1.911e-06 	 2.908e-06 	 1.161e-06 
  77.20 	  147.32 	    3.87 	 1.702e-03 	 4.619e-04 	 1.322e-05 	 2.413e-06 	 3.370e-06 	 1.560e-06 
  79.11 	  151.08 	    4.00 	 1.804e-03 	 5.553e-04 	 1.458e-05 	 3.250e-06 	 3.961e-06 	 2.107e-06 
  81.02 	  151.69 	    4.07 	 1.993e-03 	 6.350e-04 	 1.688e-05 	 4.316e-06 	 4.687e-06 	 2.782e-06 
  82.93 	  151.69 	    4.07 	 2.245e-03 	 7.119e-04 	 2.069e-05 	 5.666e-06 	 5.449e-06 	 3.499e-06 
  84.20 	  151.63 	    4.04 	 2.530e-03 	 7.040e-04 	 2.376e-05 	 6.464e-06 	 5.906e-06 	 3.936e-06 
  85.48 	  149.94 	    3.95 	 2.981e-03 	 6.685e-04 	 2.737e-05 	 7.151e-06 	 6.194e-06 	 4.234e-06 
  86.75 	  149.61 	    3.79 	 3.593e-03 	 7.191e-04 	 3.195e-05 	 7.861e-06 	 6.216e-06 	 4.288e-06 
  88.03 	  150.64 	    3.90 	 4.216e-03 	 9.872e-04 	 3.606e-05 	 8.331e-06 	 5.931e-06 	 4.011e-06 
  89.30 	  150.54 	    4.36 	 4.037e-03 	 1.055e-03 	 3.541e-05 	 8.924e-06 	 5.400e-06 	 3.392e-06 
