Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   28.88 	  164.22 	    2.13 	 1.038e-03 	 2.420e-04 	 9.276e-06 	 8.318e-07 	 1.961e-06 	 1.389e-07 
  30.48 	  166.59 	    2.16 	 1.111e-03 	 2.277e-04 	 9.524e-06 	 7.607e-07 	 2.045e-06 	 1.153e-07 
  32.08 	  171.67 	    2.15 	 1.164e-03 	 2.062e-04 	 9.894e-06 	 6.349e-07 	 2.128e-06 	 1.103e-07 
  33.67 	  177.97 	    2.18 	 1.198e-03 	 1.632e-04 	 1.003e-05 	 6.245e-07 	 2.137e-06 	 1.049e-07 
  35.27 	  181.90 	    2.26 	 1.214e-03 	 1.500e-04 	 9.926e-06 	 6.662e-07 	 2.117e-06 	 1.285e-07 
  36.86 	  181.94 	    2.50 	 1.216e-03 	 1.572e-04 	 9.960e-06 	 7.177e-07 	 2.156e-06 	 1.372e-07 
  38.44 	  178.92 	    2.62 	 1.219e-03 	 1.554e-04 	 1.013e-05 	 6.964e-07 	 2.197e-06 	 1.520e-07 
  40.03 	  173.62 	    2.56 	 1.243e-03 	 1.497e-04 	 1.027e-05 	 6.626e-07 	 2.210e-06 	 1.634e-07 
  41.62 	  168.43 	    2.62 	 1.257e-03 	 1.560e-04 	 1.016e-05 	 6.826e-07 	 2.256e-06 	 1.682e-07 
  43.20 	  163.20 	    2.54 	 1.262e-03 	 1.967e-04 	 1.011e-05 	 8.273e-07 	 2.305e-06 	 2.499e-07 
  44.79 	  158.26 	    2.26 	 1.265e-03 	 2.038e-04 	 1.033e-05 	 9.604e-07 	 2.323e-06 	 3.036e-07 
  46.37 	  154.82 	    2.55 	 1.273e-03 	 1.688e-04 	 1.053e-05 	 8.043e-07 	 2.283e-06 	 2.483e-07 
  47.95 	  152.18 	    3.40 	 1.231e-03 	 1.526e-04 	 1.060e-05 	 6.048e-07 	 2.251e-06 	 2.114e-07 
  49.53 	  149.31 	    4.29 	 1.193e-03 	 1.777e-04 	 1.069e-05 	 8.009e-07 	 2.313e-06 	 3.124e-07 
  51.10 	  146.18 	    5.15 	 1.193e-03 	 2.059e-04 	 1.118e-05 	 1.080e-06 	 2.403e-06 	 3.843e-07 
  52.68 	  142.39 	    5.99 	 1.190e-03 	 2.233e-04 	 1.182e-05 	 1.385e-06 	 2.495e-06 	 4.265e-07 
  55.03 	  134.99 	    6.96 	 1.205e-03 	 2.026e-04 	 1.143e-05 	 1.319e-06 	 2.525e-06 	 4.831e-07 
  57.37 	  130.23 	    7.55 	 1.261e-03 	 1.657e-04 	 1.085e-05 	 1.156e-06 	 2.501e-06 	 5.731e-07 
  58.94 	  129.81 	    7.82 	 1.290e-03 	 1.764e-04 	 1.111e-05 	 1.003e-06 	 2.549e-06 	 6.926e-07 
  60.51 	  131.38 	    8.01 	 1.287e-03 	 2.255e-04 	 1.155e-05 	 9.418e-07 	 2.713e-06 	 8.731e-07 
  62.08 	  135.06 	    8.13 	 1.272e-03 	 2.556e-04 	 1.165e-05 	 1.293e-06 	 2.962e-06 	 1.068e-06 
  63.64 	  137.99 	    8.17 	 1.275e-03 	 2.811e-04 	 1.202e-05 	 1.955e-06 	 3.305e-06 	 1.299e-06 
  65.19 	  139.40 	    8.17 	 1.263e-03 	 3.027e-04 	 1.273e-05 	 2.766e-06 	 3.715e-06 	 1.565e-06 
  66.75 	  140.21 	    8.13 	 1.236e-03 	 3.260e-04 	 1.347e-05 	 3.636e-06 	 4.212e-06 	 1.895e-06 
  68.31 	  140.97 	    8.07 	 1.201e-03 	 3.535e-04 	 1.414e-05 	 4.502e-06 	 4.772e-06 	 2.298e-06 
  69.86 	  142.54 	    7.99 	 1.190e-03 	 3.875e-04 	 1.464e-05 	 5.273e-06 	 5.413e-06 	 2.800e-06 
  71.41 	  142.83 	    7.82 	 1.231e-03 	 4.471e-04 	 1.490e-05 	 5.945e-06 	 6.155e-06 	 3.405e-06 
  72.96 	  139.47 	    7.51 	 1.325e-03 	 5.555e-04 	 1.523e-05 	 6.676e-06 	 6.921e-06 	 4.043e-06 
  75.26 	  133.57 	    6.77 	 1.596e-03 	 8.415e-04 	 1.663e-05 	 8.069e-06 	 8.173e-06 	 5.122e-06 
  77.55 	  122.31 	    5.84 	 1.999e-03 	 1.307e-03 	 1.908e-05 	 9.995e-06 	 9.767e-06 	 6.496e-06 
  79.09 	  115.67 	    6.76 	 2.373e-03 	 1.755e-03 	 2.119e-05 	 1.170e-05 	 1.146e-05 	 8.010e-06 
  80.62 	  109.12 	    8.06 	 2.746e-03 	 2.207e-03 	 2.433e-05 	 1.447e-05 	 1.382e-05 	 1.021e-05 
  82.16 	  104.68 	    9.69 	 3.034e-03 	 2.548e-03 	 2.847e-05 	 1.853e-05 	 1.593e-05 	 1.226e-05 
  83.70 	  103.70 	   11.70 	 3.244e-03 	 2.747e-03 	 3.343e-05 	 2.420e-05 	 1.659e-05 	 1.286e-05 
  85.23 	  105.06 	   14.13 	 3.379e-03 	 2.802e-03 	 3.909e-05 	 3.187e-05 	 1.556e-05 	 1.179e-05 
  86.76 	  108.01 	   16.97 	 3.443e-03 	 2.730e-03 	 4.349e-05 	 3.819e-05 	 1.356e-05 	 9.745e-06 
