Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   10.89 	  148.33 	    0.82 	 3.508e-03 	 2.697e-04 	 3.323e-05 	 2.612e-06 	 5.840e-06 	 2.099e-06 
  13.14 	  145.56 	    0.59 	 4.555e-03 	 3.171e-04 	 4.203e-05 	 4.851e-06 	 7.545e-06 	 2.305e-06 
  15.38 	  144.65 	    0.83 	 4.018e-03 	 4.010e-04 	 4.088e-05 	 6.292e-06 	 6.877e-06 	 2.149e-06 
  17.61 	  144.56 	    0.39 	 2.331e-03 	 2.142e-04 	 2.587e-05 	 3.692e-06 	 4.457e-06 	 1.413e-06 
  20.93 	  142.73 	    0.44 	 1.579e-03 	 1.051e-04 	 1.842e-05 	 2.109e-06 	 3.225e-06 	 1.064e-06 
  25.32 	  143.47 	    0.49 	 1.989e-03 	 1.308e-04 	 2.331e-05 	 2.172e-06 	 4.124e-06 	 1.071e-06 
  28.63 	  145.98 	    0.71 	 1.793e-03 	 1.896e-04 	 1.950e-05 	 1.176e-06 	 3.854e-06 	 1.034e-06 
  30.83 	  147.82 	    0.71 	 1.921e-03 	 3.047e-04 	 2.151e-05 	 1.370e-06 	 3.755e-06 	 1.009e-06 
  33.03 	  152.31 	    0.54 	 1.338e-03 	 1.600e-04 	 1.674e-05 	 1.376e-06 	 3.460e-06 	 1.033e-06 
  37.39 	  159.20 	    0.76 	 2.198e-03 	 5.195e-04 	 2.318e-05 	 1.141e-06 	 4.122e-06 	 1.122e-06 
  42.82 	  163.35 	    1.09 	 2.061e-03 	 6.273e-04 	 2.211e-05 	 2.374e-06 	 4.035e-06 	 1.120e-06 
  47.14 	  166.11 	    1.50 	 1.912e-03 	 4.784e-04 	 2.268e-05 	 2.920e-06 	 4.417e-06 	 1.246e-06 
  50.37 	  171.25 	    2.55 	 3.869e-03 	 1.023e-03 	 3.990e-05 	 2.755e-06 	 6.522e-06 	 1.712e-06 
  52.52 	  174.19 	    3.44 	 2.981e-03 	 9.744e-04 	 3.617e-05 	 6.423e-06 	 6.468e-06 	 1.719e-06 
  56.78 	  173.52 	    5.10 	 3.039e-03 	 9.227e-04 	 3.356e-05 	 5.369e-06 	 5.450e-06 	 1.885e-06 
  61.04 	  170.26 	    6.96 	 3.731e-03 	 1.065e-03 	 3.932e-05 	 4.814e-06 	 5.788e-06 	 2.451e-06 
  63.16 	  169.55 	    7.88 	 3.448e-03 	 9.721e-04 	 3.784e-05 	 5.170e-06 	 5.851e-06 	 2.595e-06 
  65.27 	  168.37 	    8.55 	 3.520e-03 	 9.517e-04 	 3.647e-05 	 4.369e-06 	 5.756e-06 	 2.744e-06 
  67.38 	  166.00 	    8.81 	 3.771e-03 	 1.044e-03 	 3.722e-05 	 4.302e-06 	 5.828e-06 	 3.051e-06 
  70.50 	  158.51 	    8.69 	 4.104e-03 	 1.130e-03 	 3.839e-05 	 6.352e-06 	 5.972e-06 	 3.657e-06 
  73.63 	  150.76 	    8.24 	 4.174e-03 	 1.081e-03 	 3.888e-05 	 9.284e-06 	 6.823e-06 	 4.961e-06 
  75.71 	  147.61 	    7.80 	 4.017e-03 	 9.664e-04 	 4.018e-05 	 1.232e-05 	 7.895e-06 	 6.313e-06 
  77.79 	  146.37 	    7.28 	 3.808e-03 	 9.718e-04 	 4.391e-05 	 1.672e-05 	 8.726e-06 	 7.407e-06 
  80.89 	  148.21 	    6.35 	 3.844e-03 	 1.205e-03 	 5.669e-05 	 2.878e-05 	 9.447e-06 	 8.605e-06 
  83.98 	  152.66 	    6.22 	 4.330e-03 	 1.734e-03 	 8.667e-05 	 6.072e-05 	 9.553e-06 	 8.930e-06 
  86.03 	  151.35 	    7.22 	 4.293e-03 	 1.863e-03 	 1.084e-04 	 8.855e-05 	 8.734e-06 	 7.837e-06 
  89.08 	  147.68 	    9.18 	 3.312e-03 	 1.303e-03 	 7.579e-05 	 5.362e-05 	 6.570e-06 	 4.898e-06 
