Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.30 	  180.76 	    1.09 	 1.056e-03 	 1.700e-04 	 9.680e-06 	 1.120e-06 	 1.966e-06 	 1.141e-07 
  15.48 	  178.01 	    1.40 	 1.139e-03 	 1.987e-04 	 1.009e-05 	 1.264e-06 	 2.052e-06 	 9.158e-08 
  17.64 	  176.76 	    1.78 	 1.199e-03 	 1.893e-04 	 1.115e-05 	 1.728e-06 	 2.133e-06 	 1.046e-07 
  19.81 	  179.01 	    1.62 	 1.184e-03 	 1.801e-04 	 1.076e-05 	 1.645e-06 	 2.136e-06 	 1.269e-07 
  21.96 	  183.40 	    1.20 	 1.137e-03 	 1.864e-04 	 9.944e-06 	 1.320e-06 	 2.089e-06 	 1.613e-07 
  24.12 	  187.86 	    1.14 	 1.207e-03 	 2.120e-04 	 1.056e-05 	 9.866e-07 	 2.182e-06 	 1.774e-07 
  26.27 	  189.59 	    1.60 	 1.185e-03 	 2.128e-04 	 1.089e-05 	 6.753e-07 	 2.330e-06 	 1.367e-07 
  28.41 	  187.79 	    1.48 	 1.118e-03 	 1.917e-04 	 1.100e-05 	 6.179e-07 	 2.430e-06 	 1.657e-07 
  31.60 	  181.08 	    1.22 	 1.132e-03 	 1.655e-04 	 1.118e-05 	 4.255e-07 	 2.435e-06 	 1.200e-07 
  34.79 	  174.98 	    1.25 	 1.111e-03 	 1.762e-04 	 1.160e-05 	 1.270e-06 	 2.402e-06 	 2.179e-07 
  36.91 	  173.20 	    1.17 	 1.152e-03 	 1.133e-04 	 1.124e-05 	 9.172e-07 	 2.399e-06 	 1.830e-07 
  39.03 	  171.14 	    0.63 	 1.114e-03 	 1.490e-04 	 1.067e-05 	 4.173e-07 	 2.363e-06 	 1.192e-07 
  41.15 	  167.30 	    0.75 	 1.200e-03 	 1.102e-04 	 1.150e-05 	 8.937e-07 	 2.445e-06 	 1.828e-07 
  43.25 	  163.89 	    1.11 	 1.159e-03 	 1.146e-04 	 1.146e-05 	 7.918e-07 	 2.415e-06 	 1.822e-07 
  45.36 	  161.83 	    0.94 	 1.038e-03 	 1.429e-04 	 1.101e-05 	 5.250e-07 	 2.368e-06 	 3.164e-07 
  47.46 	  159.17 	    0.84 	 1.102e-03 	 8.433e-05 	 1.158e-05 	 5.025e-07 	 2.422e-06 	 2.677e-07 
  49.55 	  155.70 	    1.35 	 1.115e-03 	 1.117e-04 	 1.135e-05 	 6.258e-07 	 2.383e-06 	 2.344e-07 
  51.64 	  151.46 	    1.36 	 1.075e-03 	 1.131e-04 	 1.108e-05 	 6.452e-07 	 2.386e-06 	 2.574e-07 
  53.73 	  148.57 	    1.41 	 1.045e-03 	 1.110e-04 	 1.150e-05 	 6.497e-07 	 2.401e-06 	 3.199e-07 
  55.81 	  147.65 	    1.60 	 9.961e-04 	 1.345e-04 	 1.131e-05 	 6.252e-07 	 2.345e-06 	 3.626e-07 
  57.88 	  148.11 	    1.76 	 1.040e-03 	 1.765e-04 	 1.136e-05 	 6.974e-07 	 2.335e-06 	 3.634e-07 
  59.95 	  149.25 	    2.01 	 1.045e-03 	 1.834e-04 	 1.183e-05 	 9.677e-07 	 2.477e-06 	 5.023e-07 
  64.03 	  146.86 	    2.57 	 8.529e-04 	 1.771e-04 	 1.247e-05 	 1.708e-06 	 2.974e-06 	 9.959e-07 
  68.10 	  153.62 	    3.03 	 8.343e-04 	 1.785e-04 	 1.267e-05 	 1.929e-06 	 3.450e-06 	 1.405e-06 
  70.14 	  159.60 	    3.30 	 8.871e-04 	 1.777e-04 	 1.322e-05 	 2.496e-06 	 3.840e-06 	 1.628e-06 
  72.18 	  164.96 	    3.60 	 8.781e-04 	 1.968e-04 	 1.426e-05 	 3.473e-06 	 4.266e-06 	 1.886e-06 
  74.21 	  169.31 	    3.79 	 8.249e-04 	 2.105e-04 	 1.580e-05 	 4.753e-06 	 4.761e-06 	 2.217e-06 
  76.24 	  166.00 	    3.82 	 7.920e-04 	 2.289e-04 	 1.765e-05 	 6.413e-06 	 5.199e-06 	 2.536e-06 
  78.26 	  158.35 	    3.73 	 7.748e-04 	 2.583e-04 	 1.920e-05 	 7.569e-06 	 5.554e-06 	 2.807e-06 
  80.28 	  149.98 	    3.58 	 7.626e-04 	 2.764e-04 	 2.055e-05 	 8.508e-06 	 5.865e-06 	 3.047e-06 
  82.29 	  144.27 	    3.45 	 7.564e-04 	 2.791e-04 	 2.276e-05 	 1.021e-05 	 5.983e-06 	 3.182e-06 
  84.29 	  140.87 	    4.15 	 7.659e-04 	 2.717e-04 	 2.655e-05 	 1.328e-05 	 5.790e-06 	 3.098e-06 
  86.29 	  138.20 	    5.01 	 7.944e-04 	 2.593e-04 	 3.193e-05 	 1.813e-05 	 5.384e-06 	 2.796e-06 
  88.29 	  136.64 	    6.11 	 8.348e-04 	 2.393e-04 	 2.926e-05 	 1.688e-05 	 4.732e-06 	 2.204e-06 
