Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   31.36 	  184.79 	    4.37 	 1.165e-03 	 2.753e-04 	 1.165e-05 	 2.638e-06 	 2.132e-06 	 3.099e-07 
  32.22 	  180.37 	    4.60 	 1.191e-03 	 2.766e-04 	 1.173e-05 	 2.814e-06 	 2.169e-06 	 3.289e-07 
  33.08 	  182.36 	    4.79 	 1.159e-03 	 2.270e-04 	 1.163e-05 	 2.993e-06 	 2.200e-06 	 3.422e-07 
  33.95 	  179.10 	    4.95 	 1.092e-03 	 1.847e-04 	 1.141e-05 	 2.894e-06 	 2.226e-06 	 3.509e-07 
  34.81 	  176.33 	    5.06 	 1.033e-03 	 1.713e-04 	 1.113e-05 	 2.573e-06 	 2.245e-06 	 3.535e-07 
  35.68 	  175.52 	    5.09 	 9.926e-04 	 1.603e-04 	 1.070e-05 	 2.121e-06 	 2.276e-06 	 3.679e-07 
  36.55 	  175.82 	    5.04 	 9.840e-04 	 1.559e-04 	 1.036e-05 	 1.796e-06 	 2.327e-06 	 3.994e-07 
  38.71 	  175.60 	    4.72 	 9.580e-04 	 1.882e-04 	 1.040e-05 	 1.397e-06 	 2.348e-06 	 4.876e-07 
  40.87 	  171.66 	    4.12 	 8.259e-04 	 2.299e-04 	 1.081e-05 	 9.478e-07 	 2.240e-06 	 5.600e-07 
  41.75 	  169.78 	    3.85 	 7.800e-04 	 2.572e-04 	 1.113e-05 	 1.384e-06 	 2.251e-06 	 6.309e-07 
  42.63 	  168.52 	    3.60 	 7.410e-04 	 2.808e-04 	 1.078e-05 	 1.644e-06 	 2.232e-06 	 7.096e-07 
  43.51 	  165.85 	    3.34 	 7.468e-04 	 3.017e-04 	 9.833e-06 	 1.334e-06 	 2.169e-06 	 7.459e-07 
  44.40 	  162.51 	    3.11 	 8.358e-04 	 3.517e-04 	 9.451e-06 	 1.026e-06 	 2.144e-06 	 7.511e-07 
  45.28 	  159.58 	    2.96 	 9.625e-04 	 3.881e-04 	 9.649e-06 	 1.095e-06 	 2.179e-06 	 7.104e-07 
  46.17 	  157.95 	    2.84 	 1.077e-03 	 3.771e-04 	 9.973e-06 	 1.434e-06 	 2.240e-06 	 6.027e-07 
  47.06 	  158.42 	    2.65 	 1.151e-03 	 3.253e-04 	 1.027e-05 	 1.631e-06 	 2.304e-06 	 4.775e-07 
  47.95 	  159.07 	    2.47 	 1.165e-03 	 2.499e-04 	 1.047e-05 	 1.674e-06 	 2.342e-06 	 3.834e-07 
  48.84 	  159.34 	    2.39 	 1.155e-03 	 2.115e-04 	 1.078e-05 	 1.800e-06 	 2.366e-06 	 3.300e-07 
  49.73 	  158.48 	    2.39 	 1.153e-03 	 2.187e-04 	 1.111e-05 	 2.036e-06 	 2.379e-06 	 3.167e-07 
  50.63 	  157.37 	    2.50 	 1.144e-03 	 2.336e-04 	 1.124e-05 	 2.259e-06 	 2.394e-06 	 3.336e-07 
  51.53 	  157.33 	    2.69 	 1.107e-03 	 2.506e-04 	 1.125e-05 	 2.399e-06 	 2.418e-06 	 3.653e-07 
  52.42 	  156.90 	    2.84 	 1.072e-03 	 2.706e-04 	 1.126e-05 	 2.540e-06 	 2.451e-06 	 4.032e-07 
  53.33 	  155.90 	    3.05 	 1.045e-03 	 2.961e-04 	 1.115e-05 	 2.685e-06 	 2.456e-06 	 4.406e-07 
  54.23 	  154.63 	    3.33 	 1.040e-03 	 3.264e-04 	 1.111e-05 	 2.772e-06 	 2.460e-06 	 4.826e-07 
  55.13 	  153.50 	    3.69 	 1.014e-03 	 3.479e-04 	 1.114e-05 	 2.884e-06 	 2.484e-06 	 5.362e-07 
  56.04 	  152.62 	    4.15 	 1.010e-03 	 3.759e-04 	 1.136e-05 	 3.061e-06 	 2.542e-06 	 5.985e-07 
  56.94 	  151.37 	    4.70 	 1.032e-03 	 4.067e-04 	 1.163e-05 	 3.316e-06 	 2.619e-06 	 6.713e-07 
  57.85 	  149.58 	    5.31 	 1.037e-03 	 4.282e-04 	 1.172e-05 	 3.578e-06 	 2.694e-06 	 7.481e-07 
  58.76 	  148.44 	    5.92 	 1.026e-03 	 4.446e-04 	 1.173e-05 	 3.835e-06 	 2.759e-06 	 8.223e-07 
  59.66 	  149.13 	    6.53 	 1.023e-03 	 4.619e-04 	 1.176e-05 	 4.091e-06 	 2.840e-06 	 9.012e-07 
  60.58 	  148.96 	    7.18 	 1.007e-03 	 4.592e-04 	 1.165e-05 	 4.258e-06 	 2.926e-06 	 9.769e-07 
  61.49 	  149.08 	    7.87 	 9.595e-04 	 4.285e-04 	 1.154e-05 	 4.422e-06 	 3.021e-06 	 1.048e-06 
  62.40 	  149.90 	    8.56 	 9.206e-04 	 4.005e-04 	 1.163e-05 	 4.659e-06 	 3.134e-06 	 1.117e-06 
  63.31 	  149.84 	    9.27 	 9.039e-04 	 3.888e-04 	 1.192e-05 	 4.941e-06 	 3.254e-06 	 1.183e-06 
