Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   10.45 	  170.40 	    3.88 	 7.593e-04 	 9.630e-05 	 8.332e-06 	 1.376e-06 	 1.706e-06 	 1.066e-07 
  12.69 	  165.56 	    3.65 	 8.028e-04 	 8.226e-05 	 8.368e-06 	 6.626e-07 	 1.763e-06 	 9.924e-08 
  14.93 	  160.67 	    2.90 	 7.583e-04 	 1.110e-04 	 8.625e-06 	 7.077e-07 	 1.809e-06 	 9.244e-08 
  17.16 	  156.70 	    2.47 	 8.040e-04 	 1.451e-04 	 8.602e-06 	 6.952e-07 	 1.799e-06 	 4.999e-08 
  19.39 	  155.04 	    2.45 	 1.004e-03 	 1.736e-04 	 9.318e-06 	 7.095e-07 	 1.923e-06 	 1.142e-07 
  21.61 	  153.95 	    2.31 	 1.101e-03 	 1.078e-04 	 9.451e-06 	 7.234e-07 	 1.972e-06 	 1.050e-07 
  23.83 	  152.00 	    2.67 	 1.138e-03 	 8.128e-05 	 9.772e-06 	 8.873e-07 	 2.057e-06 	 1.105e-07 
  26.05 	  150.49 	    2.68 	 1.036e-03 	 1.001e-04 	 9.847e-06 	 5.531e-07 	 2.108e-06 	 1.129e-07 
  28.26 	  151.11 	    2.17 	 1.106e-03 	 6.612e-05 	 1.064e-05 	 6.370e-07 	 2.260e-06 	 1.466e-07 
  30.47 	  152.74 	    1.88 	 1.284e-03 	 7.649e-05 	 1.205e-05 	 7.561e-07 	 2.490e-06 	 1.521e-07 
  32.68 	  153.66 	    1.80 	 1.278e-03 	 8.388e-05 	 1.185e-05 	 5.449e-07 	 2.552e-06 	 1.219e-07 
  34.88 	  153.36 	    1.64 	 1.522e-03 	 8.274e-05 	 1.448e-05 	 8.802e-07 	 3.010e-06 	 1.062e-07 
  37.07 	  153.03 	    1.48 	 1.752e-03 	 1.049e-04 	 1.647e-05 	 7.424e-07 	 3.476e-06 	 1.741e-07 
  39.26 	  152.85 	    1.45 	 1.777e-03 	 1.055e-04 	 1.722e-05 	 6.862e-07 	 3.591e-06 	 2.412e-07 
  42.52 	  153.94 	    1.52 	 1.931e-03 	 9.844e-05 	 1.843e-05 	 1.086e-06 	 3.734e-06 	 2.937e-07 
  45.78 	  157.33 	    1.89 	 1.945e-03 	 9.142e-05 	 1.854e-05 	 1.158e-06 	 4.000e-06 	 4.141e-07 
  47.95 	  159.83 	    2.22 	 2.400e-03 	 1.435e-04 	 2.274e-05 	 1.274e-06 	 4.460e-06 	 6.185e-07 
  51.16 	  161.65 	    2.53 	 2.298e-03 	 1.908e-04 	 2.212e-05 	 1.727e-06 	 4.451e-06 	 8.275e-07 
  54.37 	  161.91 	    2.75 	 1.926e-03 	 1.729e-04 	 1.867e-05 	 1.758e-06 	 3.985e-06 	 9.687e-07 
  56.53 	  162.58 	    3.00 	 2.128e-03 	 2.203e-04 	 2.026e-05 	 2.122e-06 	 4.118e-06 	 1.194e-06 
  58.68 	  163.77 	    3.18 	 2.123e-03 	 2.765e-04 	 2.151e-05 	 2.484e-06 	 4.401e-06 	 1.493e-06 
  61.86 	  165.73 	    3.16 	 2.302e-03 	 3.633e-04 	 2.392e-05 	 3.087e-06 	 5.061e-06 	 1.977e-06 
  67.12 	  158.49 	    2.93 	 2.803e-03 	 4.438e-04 	 2.850e-05 	 5.751e-06 	 6.365e-06 	 3.045e-06 
  71.34 	  153.64 	    3.41 	 2.838e-03 	 5.611e-04 	 2.760e-05 	 7.128e-06 	 7.636e-06 	 4.294e-06 
  73.46 	  154.24 	    3.92 	 3.046e-03 	 6.096e-04 	 2.791e-05 	 7.909e-06 	 8.707e-06 	 5.231e-06 
  75.58 	  154.75 	    4.52 	 3.271e-03 	 7.690e-04 	 2.854e-05 	 9.610e-06 	 9.440e-06 	 6.070e-06 
  78.74 	  151.38 	    5.65 	 3.694e-03 	 9.897e-04 	 3.237e-05 	 1.307e-05 	 1.039e-05 	 7.007e-06 
  81.89 	  146.97 	    7.13 	 4.537e-03 	 1.552e-03 	 3.780e-05 	 1.727e-05 	 1.099e-05 	 7.526e-06 
  83.99 	  145.46 	    8.37 	 5.605e-03 	 2.264e-03 	 4.366e-05 	 2.210e-05 	 1.093e-05 	 7.492e-06 
  86.08 	  145.65 	    9.86 	 6.927e-03 	 3.268e-03 	 4.832e-05 	 2.714e-05 	 9.708e-06 	 6.342e-06 
  88.17 	  147.53 	   11.64 	 6.227e-03 	 3.100e-03 	 4.179e-05 	 2.300e-05 	 8.099e-06 	 4.697e-06 
