Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.81 	  153.88 	    1.18 	 8.380e-04 	 1.199e-04 	 1.020e-05 	 1.259e-06 	 2.064e-06 	 1.946e-07 
  11.50 	  150.55 	    1.28 	 7.979e-04 	 9.574e-05 	 1.007e-05 	 9.926e-07 	 2.051e-06 	 1.223e-07 
  13.19 	  148.11 	    1.11 	 8.115e-04 	 9.225e-05 	 9.967e-06 	 7.003e-07 	 2.106e-06 	 1.355e-07 
  14.88 	  146.10 	    1.22 	 8.889e-04 	 1.184e-04 	 1.041e-05 	 7.616e-07 	 2.257e-06 	 1.951e-07 
  16.57 	  143.89 	    1.16 	 9.686e-04 	 1.613e-04 	 1.088e-05 	 8.267e-07 	 2.396e-06 	 1.853e-07 
  18.25 	  142.64 	    0.87 	 1.224e-03 	 2.301e-04 	 1.319e-05 	 1.060e-06 	 2.913e-06 	 1.894e-07 
  19.94 	  141.85 	    0.77 	 1.593e-03 	 2.465e-04 	 1.749e-05 	 1.377e-06 	 3.680e-06 	 2.298e-07 
  21.62 	  141.62 	    0.76 	 1.593e-03 	 2.313e-04 	 1.732e-05 	 1.385e-06 	 3.670e-06 	 2.101e-07 
  23.30 	  141.71 	    0.79 	 1.534e-03 	 2.160e-04 	 1.680e-05 	 1.147e-06 	 3.605e-06 	 1.918e-07 
  25.81 	  143.78 	    1.17 	 1.548e-03 	 2.082e-04 	 1.775e-05 	 1.180e-06 	 3.732e-06 	 2.902e-07 
  28.31 	  148.42 	    1.31 	 1.386e-03 	 1.688e-04 	 1.525e-05 	 1.065e-06 	 3.321e-06 	 3.133e-07 
  29.98 	  151.19 	    0.98 	 1.426e-03 	 1.376e-04 	 1.545e-05 	 7.175e-07 	 3.231e-06 	 3.086e-07 
  31.66 	  152.81 	    0.82 	 1.410e-03 	 1.645e-04 	 1.532e-05 	 8.017e-07 	 3.147e-06 	 2.392e-07 
  33.32 	  153.87 	    0.94 	 1.501e-03 	 1.511e-04 	 1.610e-05 	 7.178e-07 	 3.411e-06 	 1.800e-07 
