Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.17 	  140.07 	    1.33 	 1.487e-03 	 2.274e-04 	 1.611e-05 	 1.510e-06 	 3.137e-06 	 2.397e-07 
  10.89 	  138.19 	    1.42 	 1.523e-03 	 2.640e-04 	 1.695e-05 	 1.831e-06 	 3.327e-06 	 2.653e-07 
  12.60 	  137.46 	    1.05 	 1.365e-03 	 2.426e-04 	 1.575e-05 	 1.889e-06 	 3.134e-06 	 2.307e-07 
  14.30 	  138.76 	    1.09 	 1.394e-03 	 1.964e-04 	 1.647e-05 	 2.431e-06 	 3.317e-06 	 1.442e-07 
  17.72 	  139.59 	    1.52 	 1.510e-03 	 1.875e-04 	 1.720e-05 	 1.986e-06 	 3.465e-06 	 2.839e-07 
  21.15 	  143.21 	    0.99 	 1.475e-03 	 2.146e-04 	 1.547e-05 	 1.036e-06 	 3.213e-06 	 3.007e-07 
  22.85 	  146.72 	    1.21 	 1.608e-03 	 2.543e-04 	 1.612e-05 	 9.779e-07 	 3.382e-06 	 3.006e-07 
  24.54 	  149.38 	    1.67 	 1.606e-03 	 2.392e-04 	 1.586e-05 	 1.025e-06 	 3.307e-06 	 3.328e-07 
  26.25 	  149.67 	    1.75 	 1.476e-03 	 2.035e-04 	 1.479e-05 	 9.080e-07 	 3.170e-06 	 2.722e-07 
  27.94 	  151.24 	    1.63 	 1.519e-03 	 1.808e-04 	 1.625e-05 	 8.212e-07 	 3.386e-06 	 2.474e-07 
  29.64 	  154.89 	    1.22 	 1.559e-03 	 1.374e-04 	 1.616e-05 	 9.908e-07 	 3.421e-06 	 2.376e-07 
  31.33 	  158.40 	    1.01 	 1.358e-03 	 1.222e-04 	 1.493e-05 	 1.022e-06 	 3.212e-06 	 2.398e-07 
  33.03 	  163.31 	    1.27 	 1.357e-03 	 1.118e-04 	 1.541e-05 	 7.684e-07 	 3.256e-06 	 2.097e-07 
  34.72 	  168.71 	    1.47 	 1.610e-03 	 9.607e-05 	 1.631e-05 	 9.181e-07 	 3.416e-06 	 2.022e-07 
  36.41 	  171.04 	    1.27 	 1.689e-03 	 8.784e-05 	 1.746e-05 	 8.481e-07 	 3.551e-06 	 2.414e-07 
  38.09 	  170.59 	    0.77 	 1.585e-03 	 1.140e-04 	 1.748e-05 	 8.644e-07 	 3.568e-06 	 2.653e-07 
  39.79 	  170.09 	    0.66 	 1.567e-03 	 9.333e-05 	 1.655e-05 	 9.601e-07 	 3.461e-06 	 3.134e-07 
  41.47 	  169.56 	    0.69 	 1.589e-03 	 9.216e-05 	 1.589e-05 	 9.428e-07 	 3.341e-06 	 3.977e-07 
  43.15 	  169.13 	    0.87 	 1.608e-03 	 9.260e-05 	 1.572e-05 	 9.438e-07 	 3.307e-06 	 4.877e-07 
  44.84 	  170.04 	    1.11 	 1.687e-03 	 1.042e-04 	 1.618e-05 	 9.941e-07 	 3.380e-06 	 5.831e-07 
  46.52 	  170.86 	    1.29 	 1.739e-03 	 1.090e-04 	 1.704e-05 	 1.145e-06 	 3.499e-06 	 6.980e-07 
  48.20 	  170.72 	    1.39 	 1.774e-03 	 1.074e-04 	 1.774e-05 	 1.376e-06 	 3.619e-06 	 8.524e-07 
  49.88 	  169.92 	    1.33 	 1.782e-03 	 1.305e-04 	 1.796e-05 	 1.514e-06 	 3.641e-06 	 9.905e-07 
  51.55 	  171.23 	    1.22 	 1.645e-03 	 1.400e-04 	 1.716e-05 	 1.615e-06 	 3.554e-06 	 1.068e-06 
  53.22 	  175.79 	    1.22 	 1.579e-03 	 1.328e-04 	 1.667e-05 	 1.839e-06 	 3.554e-06 	 1.153e-06 
  54.89 	  180.84 	    1.33 	 1.612e-03 	 1.463e-04 	 1.758e-05 	 2.073e-06 	 3.646e-06 	 1.266e-06 
  57.38 	  184.23 	    1.77 	 1.760e-03 	 1.935e-04 	 2.045e-05 	 2.756e-06 	 3.914e-06 	 1.500e-06 
  59.87 	  182.61 	    2.45 	 2.145e-03 	 2.581e-04 	 2.358e-05 	 3.568e-06 	 4.367e-06 	 1.788e-06 
  61.53 	  180.10 	    2.91 	 2.469e-03 	 3.292e-04 	 2.567e-05 	 4.364e-06 	 4.789e-06 	 2.011e-06 
  63.20 	  177.09 	    3.32 	 2.756e-03 	 4.151e-04 	 2.707e-05 	 5.226e-06 	 5.268e-06 	 2.230e-06 
  64.86 	  174.67 	    3.64 	 3.030e-03 	 4.850e-04 	 2.809e-05 	 6.193e-06 	 5.743e-06 	 2.407e-06 
  67.32 	  176.19 	    3.94 	 3.113e-03 	 6.591e-04 	 2.932e-05 	 8.368e-06 	 6.500e-06 	 2.639e-06 
  69.78 	  180.06 	    4.07 	 2.928e-03 	 9.207e-04 	 3.022e-05 	 1.039e-05 	 7.405e-06 	 2.899e-06 
  71.43 	  180.78 	    4.07 	 2.952e-03 	 1.116e-03 	 3.153e-05 	 1.183e-05 	 8.124e-06 	 3.159e-06 
  73.09 	  179.79 	    4.01 	 3.205e-03 	 1.359e-03 	 3.400e-05 	 1.383e-05 	 8.910e-06 	 3.506e-06 
  74.74 	  172.93 	    3.88 	 3.600e-03 	 1.674e-03 	 3.794e-05 	 1.676e-05 	 9.736e-06 	 3.903e-06 
  76.39 	  166.86 	    3.69 	 4.025e-03 	 2.061e-03 	 4.315e-05 	 2.110e-05 	 1.053e-05 	 4.346e-06 
  78.03 	  165.38 	    3.76 	 4.274e-03 	 2.389e-03 	 4.906e-05 	 2.626e-05 	 1.105e-05 	 4.749e-06 
  79.68 	  164.86 	    4.23 	 4.379e-03 	 2.599e-03 	 5.603e-05 	 3.187e-05 	 1.105e-05 	 4.883e-06 
  82.13 	  158.44 	    5.07 	 4.415e-03 	 2.524e-03 	 6.816e-05 	 4.231e-05 	 1.013e-05 	 4.531e-06 
  84.58 	  149.91 	    6.13 	 4.324e-03 	 2.394e-03 	 8.070e-05 	 5.379e-05 	 8.689e-06 	 3.802e-06 
  86.22 	  146.07 	    7.04 	 4.113e-03 	 2.334e-03 	 9.274e-05 	 6.394e-05 	 7.596e-06 	 3.168e-06 
  88.64 	  137.62 	    8.64 	 3.200e-03 	 1.668e-03 	 6.858e-05 	 4.791e-05 	 6.019e-06 	 2.159e-06 
