Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   10.97 	  182.63 	    1.79 	 8.695e-04 	 1.489e-04 	 7.590e-06 	 7.926e-07 	 1.590e-06 	 1.160e-07 
  13.98 	  191.51 	    1.39 	 1.071e-03 	 2.025e-04 	 8.148e-06 	 6.230e-07 	 1.699e-06 	 9.672e-08 
  16.98 	  196.76 	    1.43 	 1.187e-03 	 1.902e-04 	 8.584e-06 	 4.501e-07 	 1.792e-06 	 5.868e-08 
  19.97 	  197.39 	    1.16 	 1.112e-03 	 1.613e-04 	 8.368e-06 	 3.725e-07 	 1.791e-06 	 5.039e-08 
  22.95 	  196.49 	    1.03 	 1.092e-03 	 1.561e-04 	 8.607e-06 	 3.761e-07 	 1.873e-06 	 1.038e-07 
  25.92 	  196.94 	    1.06 	 1.064e-03 	 1.514e-04 	 8.661e-06 	 3.521e-07 	 1.919e-06 	 1.712e-07 
  28.88 	  198.81 	    1.02 	 1.087e-03 	 1.543e-04 	 8.836e-06 	 3.301e-07 	 1.956e-06 	 2.159e-07 
  31.82 	  196.36 	    1.53 	 1.012e-03 	 1.439e-04 	 8.403e-06 	 3.409e-07 	 1.905e-06 	 1.486e-07 
  34.77 	  187.30 	    1.09 	 9.935e-04 	 1.131e-04 	 8.870e-06 	 3.726e-07 	 1.888e-06 	 9.359e-08 
  39.13 	  169.39 	    1.51 	 8.983e-04 	 7.439e-05 	 9.053e-06 	 4.859e-07 	 2.015e-06 	 1.985e-07 
  43.49 	  154.91 	    0.90 	 9.564e-04 	 1.378e-04 	 8.997e-06 	 8.415e-07 	 2.031e-06 	 3.739e-07 
  46.39 	  149.89 	    1.72 	 1.105e-03 	 2.734e-04 	 9.711e-06 	 1.549e-06 	 1.917e-06 	 3.621e-07 
  49.28 	  147.70 	    2.01 	 9.570e-04 	 1.924e-04 	 9.353e-06 	 1.175e-06 	 1.804e-06 	 2.214e-07 
  52.16 	  149.41 	    1.91 	 9.076e-04 	 7.590e-05 	 9.274e-06 	 5.176e-07 	 1.875e-06 	 2.541e-07 
  55.03 	  155.47 	    1.64 	 9.559e-04 	 4.634e-05 	 9.810e-06 	 5.788e-07 	 1.994e-06 	 3.822e-07 
  57.88 	  163.58 	    1.84 	 1.192e-03 	 9.298e-05 	 1.116e-05 	 7.573e-07 	 2.229e-06 	 5.919e-07 
  60.73 	  168.01 	    2.18 	 1.342e-03 	 1.345e-04 	 1.282e-05 	 1.149e-06 	 2.563e-06 	 8.295e-07 
  64.94 	  164.31 	    2.60 	 1.207e-03 	 1.367e-04 	 1.448e-05 	 1.638e-06 	 2.942e-06 	 1.077e-06 
  69.13 	  155.81 	    2.86 	 1.229e-03 	 1.394e-04 	 1.530e-05 	 2.088e-06 	 3.390e-06 	 1.420e-06 
  73.32 	  142.93 	    2.75 	 1.313e-03 	 1.585e-04 	 1.692e-05 	 2.700e-06 	 4.280e-06 	 2.099e-06 
  77.49 	  135.95 	    3.74 	 1.432e-03 	 3.183e-04 	 1.973e-05 	 4.994e-06 	 5.740e-06 	 3.537e-06 
  80.27 	  135.22 	    4.76 	 1.703e-03 	 5.372e-04 	 2.264e-05 	 7.679e-06 	 7.062e-06 	 5.098e-06 
  83.03 	  132.14 	    6.08 	 2.107e-03 	 8.400e-04 	 2.810e-05 	 1.180e-05 	 9.426e-06 	 8.881e-06 
  85.78 	  125.74 	    7.88 	 2.261e-03 	 9.471e-04 	 3.639e-05 	 1.790e-05 	 1.196e-05 	 1.388e-05 
  88.53 	  120.67 	   10.44 	 1.988e-03 	 7.239e-04 	 3.200e-05 	 1.555e-05 	 6.780e-06 	 6.359e-06 
