Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   14.73 	  133.16 	    1.38 	 1.776e-03 	 2.244e-04 	 1.724e-05 	 2.419e-06 	 3.449e-06 	 4.020e-07 
  17.97 	  131.44 	    1.01 	 1.344e-03 	 1.397e-04 	 1.279e-05 	 2.054e-06 	 2.874e-06 	 3.096e-07 
  22.81 	  138.85 	    1.26 	 1.635e-03 	 1.496e-04 	 1.653e-05 	 1.397e-06 	 3.328e-06 	 2.035e-07 
  27.62 	  150.34 	    1.24 	 2.102e-03 	 3.110e-04 	 2.021e-05 	 2.259e-06 	 4.252e-06 	 3.400e-07 
  30.83 	  158.71 	    1.52 	 1.744e-03 	 1.249e-04 	 1.626e-05 	 1.043e-06 	 3.360e-06 	 2.794e-07 
  34.01 	  168.32 	    1.55 	 1.548e-03 	 1.552e-04 	 1.449e-05 	 7.788e-07 	 3.066e-06 	 2.623e-07 
  37.18 	  178.16 	    1.58 	 1.851e-03 	 1.641e-04 	 1.726e-05 	 1.048e-06 	 3.438e-06 	 3.781e-07 
  40.34 	  186.23 	    2.01 	 1.740e-03 	 2.079e-04 	 1.616e-05 	 8.115e-07 	 3.277e-06 	 4.677e-07 
  43.49 	  188.87 	    2.02 	 1.486e-03 	 1.927e-04 	 1.359e-05 	 1.077e-06 	 2.878e-06 	 5.938e-07 
  46.63 	  185.55 	    1.91 	 1.391e-03 	 1.690e-04 	 1.341e-05 	 1.090e-06 	 2.713e-06 	 7.499e-07 
  49.75 	  183.71 	    2.10 	 1.427e-03 	 1.637e-04 	 1.360e-05 	 1.290e-06 	 2.718e-06 	 9.775e-07 
  52.86 	  182.26 	    2.61 	 1.717e-03 	 1.966e-04 	 1.568e-05 	 1.482e-06 	 3.015e-06 	 1.361e-06 
  55.96 	  182.51 	    3.16 	 2.061e-03 	 2.650e-04 	 1.842e-05 	 2.006e-06 	 3.456e-06 	 1.852e-06 
  59.05 	  180.70 	    3.65 	 2.157e-03 	 2.910e-04 	 1.889e-05 	 2.869e-06 	 3.898e-06 	 2.400e-06 
  62.13 	  175.05 	    4.18 	 1.866e-03 	 5.049e-04 	 1.875e-05 	 3.916e-06 	 4.468e-06 	 3.127e-06 
  65.19 	  171.57 	    4.78 	 2.002e-03 	 6.546e-04 	 2.064e-05 	 5.377e-06 	 5.442e-06 	 4.361e-06 
  68.24 	  170.94 	    5.38 	 2.702e-03 	 8.453e-04 	 2.440e-05 	 7.367e-06 	 6.995e-06 	 6.430e-06 
  71.28 	  169.58 	    5.77 	 3.471e-03 	 1.360e-03 	 2.997e-05 	 9.077e-06 	 9.065e-06 	 9.287e-06 
  74.31 	  165.43 	    5.74 	 4.444e-03 	 2.391e-03 	 3.683e-05 	 1.120e-05 	 1.079e-05 	 1.175e-05 
  77.32 	  160.25 	    5.28 	 5.681e-03 	 3.600e-03 	 4.446e-05 	 1.472e-05 	 1.070e-05 	 1.172e-05 
  81.81 	  145.85 	    4.78 	 6.714e-03 	 2.456e-03 	 6.182e-05 	 2.639e-05 	 7.448e-06 	 6.773e-06 
  86.28 	  141.65 	    7.07 	 9.016e-03 	 4.011e-03 	 1.036e-04 	 7.215e-05 	 5.101e-06 	 3.515e-06 
  89.25 	  141.21 	    9.24 	 6.382e-03 	 2.891e-03 	 7.529e-05 	 4.823e-05 	 4.069e-06 	 2.229e-06 
