Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   24.54 	  182.81 	    1.64 	 8.427e-04 	 1.119e-04 	 8.276e-06 	 5.081e-07 	 1.816e-06 	 1.472e-07 
  27.69 	  190.61 	    1.53 	 8.821e-04 	 1.207e-04 	 8.482e-06 	 4.183e-07 	 1.858e-06 	 1.702e-07 
  30.83 	  195.65 	    2.02 	 8.544e-04 	 1.058e-04 	 8.249e-06 	 3.830e-07 	 1.827e-06 	 1.698e-07 
  33.96 	  195.52 	    1.30 	 8.980e-04 	 1.104e-04 	 8.841e-06 	 4.981e-07 	 1.939e-06 	 2.308e-07 
  38.62 	  183.15 	    1.36 	 8.622e-04 	 6.206e-05 	 8.883e-06 	 4.450e-07 	 1.924e-06 	 2.474e-07 
  43.24 	  174.00 	    1.57 	 8.672e-04 	 9.133e-05 	 8.334e-06 	 5.004e-07 	 1.775e-06 	 1.784e-07 
  47.81 	  165.83 	    0.82 	 9.703e-04 	 5.589e-05 	 8.619e-06 	 5.367e-07 	 1.788e-06 	 2.222e-07 
  52.37 	  154.43 	    1.16 	 8.725e-04 	 5.869e-05 	 8.555e-06 	 5.476e-07 	 1.831e-06 	 2.250e-07 
  55.41 	  155.17 	    1.20 	 9.575e-04 	 1.118e-04 	 9.390e-06 	 6.740e-07 	 2.067e-06 	 3.159e-07 
  58.45 	  160.64 	    1.10 	 1.287e-03 	 9.710e-05 	 1.121e-05 	 9.674e-07 	 2.450e-06 	 4.667e-07 
  61.48 	  158.95 	    1.46 	 1.287e-03 	 1.176e-04 	 1.274e-05 	 8.815e-07 	 2.805e-06 	 7.172e-07 
  64.49 	  153.77 	    2.22 	 1.193e-03 	 1.551e-04 	 1.366e-05 	 9.393e-07 	 3.114e-06 	 1.098e-06 
  67.49 	  150.81 	    3.00 	 1.369e-03 	 1.998e-04 	 1.460e-05 	 1.592e-06 	 3.532e-06 	 1.543e-06 
  70.48 	  152.44 	    3.75 	 1.501e-03 	 2.494e-04 	 1.564e-05 	 2.968e-06 	 4.255e-06 	 2.170e-06 
  73.46 	  157.40 	    4.26 	 1.591e-03 	 3.337e-04 	 1.572e-05 	 4.053e-06 	 5.318e-06 	 2.998e-06 
  76.42 	  160.94 	    4.54 	 1.793e-03 	 3.412e-04 	 1.638e-05 	 5.097e-06 	 6.746e-06 	 4.151e-06 
  79.37 	  163.90 	    4.58 	 2.145e-03 	 3.920e-04 	 1.884e-05 	 7.203e-06 	 8.314e-06 	 5.739e-06 
  82.32 	  164.17 	    4.38 	 2.468e-03 	 4.913e-04 	 2.323e-05 	 1.086e-05 	 9.007e-06 	 7.004e-06 
  85.25 	  160.07 	    4.09 	 2.967e-03 	 7.294e-04 	 3.100e-05 	 1.715e-05 	 8.473e-06 	 6.979e-06 
  88.16 	  152.72 	    5.21 	 2.782e-03 	 8.471e-04 	 2.842e-05 	 1.684e-05 	 6.366e-06 	 4.514e-06 
