Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.22 	  141.72 	    1.98 	 1.727e-03 	 5.315e-04 	 1.383e-05 	 4.260e-06 	 3.557e-06 	 1.074e-06 
  10.28 	  139.34 	    2.03 	 1.853e-03 	 3.352e-04 	 1.431e-05 	 2.593e-06 	 3.822e-06 	 6.596e-07 
  11.35 	  137.71 	    1.94 	 1.902e-03 	 2.181e-04 	 1.460e-05 	 1.672e-06 	 3.873e-06 	 4.234e-07 
  12.93 	  138.35 	    1.72 	 1.627e-03 	 1.975e-04 	 1.398e-05 	 1.561e-06 	 3.611e-06 	 3.965e-07 
  14.51 	  138.59 	    1.76 	 1.456e-03 	 2.035e-04 	 1.369e-05 	 1.661e-06 	 3.397e-06 	 4.210e-07 
  15.57 	  138.19 	    1.80 	 1.567e-03 	 2.040e-04 	 1.450e-05 	 1.551e-06 	 3.485e-06 	 3.959e-07 
  16.64 	  137.88 	    1.78 	 1.774e-03 	 2.210e-04 	 1.552e-05 	 1.583e-06 	 3.829e-06 	 4.181e-07 
  17.71 	  137.77 	    1.68 	 1.846e-03 	 2.316e-04 	 1.553e-05 	 1.568e-06 	 4.016e-06 	 4.344e-07 
  18.79 	  138.16 	    1.63 	 1.854e-03 	 2.378e-04 	 1.598e-05 	 1.591e-06 	 4.062e-06 	 4.478e-07 
  19.86 	  139.19 	    1.93 	 1.906e-03 	 2.479e-04 	 1.711e-05 	 1.654e-06 	 4.199e-06 	 4.705e-07 
  20.94 	  140.64 	    2.08 	 1.822e-03 	 2.509e-04 	 1.726e-05 	 1.801e-06 	 4.230e-06 	 5.161e-07 
  23.08 	  143.63 	    1.89 	 1.638e-03 	 2.413e-04 	 1.629e-05 	 1.784e-06 	 3.992e-06 	 5.276e-07 
  25.23 	  146.58 	    1.77 	 2.074e-03 	 3.160e-04 	 2.040e-05 	 2.378e-06 	 4.781e-06 	 7.102e-07 
  26.31 	  148.02 	    1.77 	 2.410e-03 	 3.094e-04 	 2.378e-05 	 2.160e-06 	 5.477e-06 	 6.991e-07 
  27.39 	  149.97 	    1.77 	 2.201e-03 	 2.832e-04 	 2.113e-05 	 2.071e-06 	 5.027e-06 	 6.669e-07 
