Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    5.00 	  180.34 	    2.70 	 1.281e-03 	 2.332e-04 	 1.099e-05 	 1.461e-06 	 2.209e-06 	 1.528e-07 
   7.57 	  173.34 	    2.79 	 1.427e-03 	 2.868e-04 	 1.156e-05 	 1.799e-06 	 2.288e-06 	 1.479e-07 
  10.14 	  170.47 	    2.28 	 1.344e-03 	 1.868e-04 	 1.025e-05 	 1.074e-06 	 2.106e-06 	 1.386e-07 
  12.70 	  170.36 	    1.70 	 1.368e-03 	 1.603e-04 	 1.006e-05 	 7.276e-07 	 2.073e-06 	 1.072e-07 
  15.25 	  170.52 	    1.42 	 1.424e-03 	 1.893e-04 	 1.057e-05 	 5.831e-07 	 2.180e-06 	 1.028e-07 
  17.80 	  171.92 	    1.50 	 1.300e-03 	 1.770e-04 	 1.022e-05 	 6.167e-07 	 2.183e-06 	 1.253e-07 
  20.34 	  177.54 	    1.81 	 1.303e-03 	 1.883e-04 	 9.998e-06 	 5.685e-07 	 2.137e-06 	 1.127e-07 
  22.88 	  183.53 	    1.45 	 1.270e-03 	 1.887e-04 	 9.795e-06 	 4.246e-07 	 2.119e-06 	 9.258e-08 
  25.41 	  188.02 	    1.06 	 1.213e-03 	 1.689e-04 	 9.909e-06 	 4.083e-07 	 2.152e-06 	 1.038e-07 
  27.93 	  190.66 	    1.13 	 1.226e-03 	 1.575e-04 	 1.005e-05 	 4.114e-07 	 2.142e-06 	 1.139e-07 
  30.45 	  187.30 	    0.73 	 1.133e-03 	 1.335e-04 	 9.802e-06 	 4.040e-07 	 2.126e-06 	 1.288e-07 
  32.96 	  180.90 	    0.74 	 1.143e-03 	 1.106e-04 	 1.049e-05 	 3.176e-07 	 2.241e-06 	 1.383e-07 
  36.68 	  170.85 	    0.79 	 1.142e-03 	 9.938e-05 	 1.023e-05 	 4.322e-07 	 2.229e-06 	 1.288e-07 
  40.39 	  161.75 	    0.91 	 1.134e-03 	 9.064e-05 	 9.973e-06 	 4.322e-07 	 2.119e-06 	 1.376e-07 
  42.88 	  156.71 	    1.05 	 1.194e-03 	 1.004e-04 	 1.010e-05 	 3.843e-07 	 2.135e-06 	 1.983e-07 
  45.36 	  152.54 	    1.10 	 1.104e-03 	 1.036e-04 	 1.004e-05 	 4.797e-07 	 2.218e-06 	 1.885e-07 
  47.83 	  151.37 	    1.25 	 1.107e-03 	 1.052e-04 	 1.062e-05 	 6.255e-07 	 2.299e-06 	 1.749e-07 
  50.30 	  152.96 	    1.51 	 1.146e-03 	 1.588e-04 	 1.085e-05 	 7.421e-07 	 2.205e-06 	 3.484e-07 
  52.76 	  158.40 	    2.19 	 1.362e-03 	 1.674e-04 	 1.113e-05 	 9.062e-07 	 2.111e-06 	 4.960e-07 
  55.21 	  163.20 	    3.48 	 1.519e-03 	 1.749e-04 	 1.167e-05 	 9.457e-07 	 2.114e-06 	 6.187e-07 
  57.65 	  161.26 	    4.98 	 1.378e-03 	 2.735e-04 	 1.233e-05 	 1.149e-06 	 2.170e-06 	 7.438e-07 
  60.09 	  154.42 	    6.29 	 1.353e-03 	 3.965e-04 	 1.276e-05 	 1.514e-06 	 2.201e-06 	 8.775e-07 
  62.52 	  146.37 	    7.37 	 1.409e-03 	 6.001e-04 	 1.252e-05 	 1.879e-06 	 2.180e-06 	 9.892e-07 
  64.95 	  139.05 	    8.10 	 1.480e-03 	 9.130e-04 	 1.165e-05 	 2.396e-06 	 2.126e-06 	 1.060e-06 
  67.37 	  136.16 	    8.36 	 1.613e-03 	 1.396e-03 	 1.120e-05 	 3.309e-06 	 2.093e-06 	 1.101e-06 
  69.78 	  134.56 	    8.18 	 1.815e-03 	 1.966e-03 	 1.146e-05 	 4.457e-06 	 2.086e-06 	 1.107e-06 
  72.18 	  131.23 	    7.62 	 1.820e-03 	 1.988e-03 	 1.206e-05 	 5.659e-06 	 2.066e-06 	 1.061e-06 
  75.77 	  127.48 	    6.33 	 1.628e-03 	 1.383e-03 	 1.359e-05 	 7.401e-06 	 2.051e-06 	 9.449e-07 
  79.35 	  123.45 	    7.83 	 1.564e-03 	 1.027e-03 	 1.611e-05 	 9.564e-06 	 2.101e-06 	 8.313e-07 
  82.89 	  122.41 	   10.88 	 1.509e-03 	 8.013e-04 	 1.771e-05 	 1.117e-05 	 2.119e-06 	 8.162e-07 
  86.41 	  135.23 	   14.91 	 1.504e-03 	 6.833e-04 	 1.714e-05 	 9.859e-06 	 2.164e-06 	 1.137e-06 
  88.76 	  150.02 	   18.05 	 1.468e-03 	 6.969e-04 	 1.630e-05 	 7.999e-06 	 2.202e-06 	 1.418e-06 
