Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   10.61 	  136.37 	    0.88 	 1.424e-03 	 1.503e-04 	 1.423e-05 	 2.122e-06 	 3.008e-06 	 3.183e-07 
  12.52 	  134.28 	    1.00 	 1.481e-03 	 1.478e-04 	 1.508e-05 	 2.738e-06 	 3.140e-06 	 3.264e-07 
  14.43 	  133.58 	    1.15 	 1.489e-03 	 1.552e-04 	 1.503e-05 	 2.780e-06 	 3.167e-06 	 3.530e-07 
  16.34 	  134.35 	    1.02 	 1.581e-03 	 1.450e-04 	 1.547e-05 	 2.438e-06 	 3.377e-06 	 3.650e-07 
  18.26 	  135.80 	    1.03 	 1.697e-03 	 1.522e-04 	 1.604e-05 	 2.309e-06 	 3.512e-06 	 3.456e-07 
  20.16 	  137.07 	    1.35 	 1.793e-03 	 1.593e-04 	 1.730e-05 	 2.159e-06 	 3.681e-06 	 3.243e-07 
  22.06 	  139.14 	    1.09 	 1.822e-03 	 1.958e-04 	 1.737e-05 	 1.987e-06 	 3.724e-06 	 3.392e-07 
  23.96 	  143.28 	    0.89 	 1.851e-03 	 1.839e-04 	 1.784e-05 	 1.566e-06 	 3.761e-06 	 3.070e-07 
  25.86 	  148.43 	    1.05 	 1.789e-03 	 1.452e-04 	 1.755e-05 	 1.616e-06 	 3.698e-06 	 3.090e-07 
  27.76 	  153.06 	    1.15 	 1.684e-03 	 1.139e-04 	 1.609e-05 	 1.275e-06 	 3.372e-06 	 2.822e-07 
  29.65 	  155.32 	    0.99 	 1.667e-03 	 1.037e-04 	 1.628e-05 	 9.615e-07 	 3.328e-06 	 2.427e-07 
  31.55 	  157.49 	    1.17 	 1.634e-03 	 1.097e-04 	 1.626e-05 	 1.227e-06 	 3.358e-06 	 2.599e-07 
  33.43 	  160.83 	    1.41 	 1.720e-03 	 9.134e-05 	 1.670e-05 	 1.002e-06 	 3.440e-06 	 3.158e-07 
  35.32 	  162.60 	    1.25 	 1.797e-03 	 1.315e-04 	 1.779e-05 	 1.014e-06 	 3.601e-06 	 3.940e-07 
  37.21 	  162.04 	    1.06 	 1.697e-03 	 1.466e-04 	 1.754e-05 	 1.183e-06 	 3.578e-06 	 4.727e-07 
  39.09 	  160.78 	    1.07 	 1.627e-03 	 1.357e-04 	 1.680e-05 	 1.238e-06 	 3.463e-06 	 5.323e-07 
  40.97 	  160.49 	    1.18 	 1.692e-03 	 1.528e-04 	 1.698e-05 	 1.148e-06 	 3.407e-06 	 5.979e-07 
  42.84 	  162.83 	    1.37 	 1.895e-03 	 1.854e-04 	 1.747e-05 	 1.347e-06 	 3.354e-06 	 6.783e-07 
  45.65 	  170.11 	    2.03 	 1.894e-03 	 2.355e-04 	 1.722e-05 	 1.569e-06 	 3.262e-06 	 8.576e-07 
  48.45 	  175.16 	    2.90 	 1.708e-03 	 2.301e-04 	 1.678e-05 	 1.658e-06 	 3.302e-06 	 1.089e-06 
  51.25 	  178.95 	    3.70 	 1.715e-03 	 2.188e-04 	 1.727e-05 	 1.995e-06 	 3.532e-06 	 1.369e-06 
  54.94 	  177.14 	    4.94 	 1.902e-03 	 3.151e-04 	 1.894e-05 	 2.678e-06 	 4.011e-06 	 1.788e-06 
  57.70 	  171.22 	    5.93 	 2.298e-03 	 4.755e-04 	 2.179e-05 	 3.529e-06 	 4.717e-06 	 2.264e-06 
  59.55 	  165.65 	    6.42 	 2.564e-03 	 6.055e-04 	 2.416e-05 	 4.473e-06 	 5.347e-06 	 2.691e-06 
