Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   34.77 	  166.81 	    2.97 	 8.440e-04 	 8.414e-05 	 9.305e-06 	 7.565e-07 	 2.146e-06 	 2.665e-07 
  36.71 	  165.51 	    3.31 	 8.074e-04 	 7.740e-05 	 9.299e-06 	 8.481e-07 	 2.234e-06 	 2.670e-07 
  38.65 	  165.32 	    3.47 	 8.453e-04 	 8.651e-05 	 9.674e-06 	 6.548e-07 	 2.409e-06 	 2.893e-07 
  40.58 	  165.11 	    3.31 	 9.074e-04 	 9.383e-05 	 9.546e-06 	 6.314e-07 	 2.559e-06 	 3.679e-07 
  42.51 	  164.20 	    2.99 	 9.472e-04 	 9.261e-05 	 9.519e-06 	 5.711e-07 	 2.428e-06 	 3.268e-07 
  44.44 	  165.74 	    2.86 	 9.984e-04 	 7.615e-05 	 9.828e-06 	 5.421e-07 	 2.270e-06 	 3.280e-07 
  46.36 	  168.93 	    2.73 	 9.950e-04 	 8.348e-05 	 9.767e-06 	 5.958e-07 	 2.265e-06 	 3.370e-07 
  48.28 	  169.67 	    2.64 	 9.873e-04 	 1.037e-04 	 9.799e-06 	 6.316e-07 	 2.297e-06 	 3.610e-07 
  50.19 	  166.46 	    3.01 	 9.769e-04 	 1.510e-04 	 9.758e-06 	 6.181e-07 	 2.276e-06 	 4.104e-07 
  52.10 	  159.75 	    3.56 	 9.251e-04 	 1.719e-04 	 9.894e-06 	 5.806e-07 	 2.311e-06 	 5.227e-07 
  54.01 	  153.08 	    4.06 	 9.292e-04 	 1.926e-04 	 1.016e-05 	 6.527e-07 	 2.424e-06 	 6.825e-07 
  56.83 	  146.08 	    4.81 	 9.853e-04 	 2.292e-04 	 1.007e-05 	 7.532e-07 	 2.566e-06 	 8.170e-07 
  59.65 	  144.58 	    5.63 	 9.377e-04 	 2.696e-04 	 1.009e-05 	 9.441e-07 	 2.794e-06 	 9.230e-07 
  61.54 	  144.95 	    6.36 	 9.131e-04 	 3.346e-04 	 1.057e-05 	 1.014e-06 	 3.065e-06 	 1.053e-06 
  63.43 	  144.73 	    7.03 	 8.891e-04 	 4.584e-04 	 1.100e-05 	 1.156e-06 	 3.348e-06 	 1.251e-06 
  65.32 	  142.27 	    7.47 	 8.568e-04 	 5.417e-04 	 1.132e-05 	 1.442e-06 	 3.637e-06 	 1.476e-06 
  67.20 	  136.42 	    7.56 	 8.121e-04 	 5.446e-04 	 1.138e-05 	 1.908e-06 	 3.999e-06 	 1.744e-06 
  69.07 	  126.31 	    7.28 	 7.707e-04 	 5.065e-04 	 1.102e-05 	 2.497e-06 	 4.361e-06 	 1.993e-06 
  70.94 	  117.18 	    6.75 	 7.575e-04 	 4.715e-04 	 1.074e-05 	 3.115e-06 	 4.756e-06 	 2.268e-06 
  72.81 	  113.54 	    6.10 	 7.733e-04 	 4.511e-04 	 1.093e-05 	 4.010e-06 	 5.426e-06 	 2.723e-06 
  74.67 	  114.57 	    5.46 	 7.999e-04 	 4.360e-04 	 1.167e-05 	 5.279e-06 	 6.509e-06 	 3.513e-06 
  76.53 	  113.93 	    6.62 	 8.352e-04 	 4.220e-04 	 1.308e-05 	 7.077e-06 	 8.047e-06 	 4.750e-06 
  78.39 	  112.57 	    8.01 	 8.775e-04 	 4.081e-04 	 1.503e-05 	 9.446e-06 	 9.885e-06 	 6.264e-06 
  80.24 	  110.43 	    9.69 	 9.176e-04 	 3.947e-04 	 1.706e-05 	 1.184e-05 	 1.190e-05 	 8.015e-06 
  82.09 	  108.89 	   11.74 	 9.442e-04 	 4.804e-04 	 1.843e-05 	 1.335e-05 	 1.454e-05 	 1.125e-05 
  83.94 	  112.14 	   14.18 	 9.667e-04 	 5.748e-04 	 1.896e-05 	 1.359e-05 	 2.021e-05 	 2.070e-05 
  85.78 	  120.27 	   17.04 	 9.872e-04 	 6.779e-04 	 1.874e-05 	 1.273e-05 	 3.188e-05 	 4.162e-05 
  87.61 	  125.33 	   20.22 	 1.008e-03 	 8.010e-04 	 1.808e-05 	 1.118e-05 	 3.685e-05 	 5.324e-05 
  89.44 	  126.80 	   24.04 	 1.031e-03 	 9.689e-04 	 1.712e-05 	 9.165e-06 	 1.867e-05 	 2.483e-05 
