Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
  31.25 	  152.62 	    1.27 	 1.132e-03 	 9.049e-05 	 1.195e-05 	 8.762e-07 	 2.495e-06 	 1.644e-07 
  32.75 	  153.06 	    1.41 	 1.160e-03 	 1.007e-04 	 1.178e-05 	 8.596e-07 	 2.531e-06 	 1.769e-07 
  34.25 	  154.93 	    1.52 	 1.281e-03 	 1.096e-04 	 1.258e-05 	 9.837e-07 	 2.697e-06 	 2.070e-07 
  35.75 	  157.11 	    1.37 	 1.366e-03 	 1.085e-04 	 1.329e-05 	 1.028e-06 	 2.803e-06 	 2.371e-07 
  37.25 	  159.49 	    1.25 	 1.365e-03 	 1.131e-04 	 1.314e-05 	 9.488e-07 	 2.806e-06 	 2.848e-07 
  38.75 	  162.29 	    1.30 	 1.461e-03 	 1.196e-04 	 1.426e-05 	 1.216e-06 	 2.987e-06 	 3.599e-07 
  40.25 	  164.27 	    1.25 	 1.489e-03 	 1.179e-04 	 1.437e-05 	 1.230e-06 	 3.001e-06 	 3.985e-07 
  41.75 	  164.37 	    1.23 	 1.322e-03 	 1.260e-04 	 1.364e-05 	 9.872e-07 	 2.876e-06 	 4.216e-07 
  43.24 	  163.79 	    1.30 	 1.256e-03 	 1.166e-04 	 1.394e-05 	 1.033e-06 	 2.909e-06 	 4.847e-07 
  44.74 	  163.26 	    1.34 	 1.388e-03 	 1.427e-04 	 1.498e-05 	 1.233e-06 	 3.095e-06 	 6.033e-07 
  46.24 	  162.97 	    1.60 	 1.454e-03 	 1.905e-04 	 1.549e-05 	 1.285e-06 	 3.215e-06 	 7.244e-07 
  47.73 	  162.53 	    2.22 	 1.391e-03 	 2.318e-04 	 1.523e-05 	 1.305e-06 	 3.162e-06 	 7.894e-07 
  49.22 	  161.00 	    3.14 	 1.348e-03 	 2.806e-04 	 1.481e-05 	 1.236e-06 	 3.061e-06 	 8.331e-07 
  50.72 	  159.34 	    4.28 	 1.358e-03 	 3.258e-04 	 1.504e-05 	 1.419e-06 	 3.046e-06 	 8.946e-07 
  52.94 	  156.61 	    6.24 	 1.403e-03 	 3.830e-04 	 1.527e-05 	 1.824e-06 	 3.053e-06 	 9.909e-07 
  55.17 	  153.14 	    8.24 	 1.458e-03 	 4.159e-04 	 1.480e-05 	 2.073e-06 	 3.039e-06 	 1.034e-06 
  56.66 	  153.83 	    9.55 	 1.560e-03 	 4.397e-04 	 1.501e-05 	 2.457e-06 	 3.120e-06 	 1.083e-06 
  58.15 	  155.74 	   10.74 	 1.651e-03 	 4.855e-04 	 1.586e-05 	 2.999e-06 	 3.312e-06 	 1.200e-06 
  59.64 	  155.31 	   11.77 	 1.702e-03 	 5.320e-04 	 1.717e-05 	 3.714e-06 	 3.558e-06 	 1.368e-06 
  61.85 	  152.34 	   12.99 	 1.752e-03 	 6.254e-04 	 1.820e-05 	 4.556e-06 	 3.909e-06 	 1.697e-06 
  64.07 	  154.36 	   13.94 	 1.764e-03 	 7.051e-04 	 1.827e-05 	 5.001e-06 	 4.374e-06 	 2.138e-06 
  65.55 	  156.84 	   14.46 	 1.776e-03 	 7.740e-04 	 1.832e-05 	 5.214e-06 	 4.812e-06 	 2.525e-06 
  67.04 	  157.52 	   14.82 	 1.826e-03 	 9.037e-04 	 1.840e-05 	 5.557e-06 	 5.296e-06 	 2.973e-06 
  68.53 	  156.43 	   15.02 	 1.933e-03 	 1.057e-03 	 1.905e-05 	 6.122e-06 	 5.835e-06 	 3.486e-06 
  70.01 	  159.12 	   15.11 	 2.053e-03 	 1.200e-03 	 2.022e-05 	 6.828e-06 	 6.474e-06 	 4.171e-06 
  71.49 	  165.09 	   15.08 	 2.159e-03 	 1.316e-03 	 2.182e-05 	 7.667e-06 	 7.304e-06 	 5.150e-06 
  72.97 	  170.87 	   14.93 	 2.259e-03 	 1.445e-03 	 2.385e-05 	 8.745e-06 	 8.402e-06 	 6.464e-06 
  74.45 	  174.77 	   14.67 	 2.471e-03 	 1.709e-03 	 2.765e-05 	 1.065e-05 	 1.033e-05 	 8.586e-06 
  75.93 	  177.39 	   14.31 	 2.698e-03 	 2.084e-03 	 3.206e-05 	 1.291e-05 	 1.283e-05 	 1.140e-05 
  77.41 	  177.21 	   13.83 	 2.993e-03 	 2.653e-03 	 3.640e-05 	 1.477e-05 	 1.578e-05 	 1.482e-05 
  78.88 	  170.64 	   13.23 	 3.403e-03 	 3.509e-03 	 4.065e-05 	 1.658e-05 	 1.918e-05 	 1.893e-05 
  80.36 	  163.02 	   12.52 	 3.867e-03 	 4.581e-03 	 4.530e-05 	 1.952e-05 	 2.293e-05 	 2.365e-05 
  81.83 	  160.24 	   11.72 	 4.311e-03 	 5.651e-03 	 5.069e-05 	 2.422e-05 	 2.727e-05 	 2.971e-05 
  83.31 	  161.56 	   10.84 	 4.390e-03 	 5.912e-03 	 5.667e-05 	 3.060e-05 	 3.234e-05 	 3.800e-05 
  85.51 	  151.49 	    9.45 	 3.670e-03 	 4.378e-03 	 6.642e-05 	 4.334e-05 	 3.522e-05 	 4.434e-05 
  87.72 	  140.32 	    8.17 	 3.043e-03 	 2.968e-03 	 7.409e-05 	 5.565e-05 	 2.841e-05 	 3.546e-05 
  89.19 	  135.97 	    9.38 	 2.764e-03 	 2.329e-03 	 6.105e-05 	 4.395e-05 	 2.067e-05 	 2.363e-05 
