Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   12.07 	  138.65 	    2.12 	 1.312e-03 	 1.294e-04 	 1.485e-05 	 2.363e-06 	 3.175e-06 	 2.927e-07 
  13.41 	  137.19 	    2.34 	 1.346e-03 	 1.349e-04 	 1.516e-05 	 2.331e-06 	 3.294e-06 	 2.759e-07 
  14.76 	  136.61 	    2.30 	 1.376e-03 	 1.599e-04 	 1.504e-05 	 2.308e-06 	 3.363e-06 	 3.121e-07 
  16.11 	  136.77 	    2.15 	 1.544e-03 	 2.435e-04 	 1.629e-05 	 2.731e-06 	 3.764e-06 	 3.934e-07 
  18.81 	  136.17 	    2.00 	 1.743e-03 	 2.915e-04 	 1.731e-05 	 2.738e-06 	 3.715e-06 	 3.479e-07 
  21.51 	  138.11 	    1.95 	 1.678e-03 	 2.135e-04 	 1.591e-05 	 1.750e-06 	 3.324e-06 	 2.790e-07 
  22.86 	  141.11 	    2.22 	 1.884e-03 	 1.884e-04 	 1.874e-05 	 1.742e-06 	 3.969e-06 	 2.867e-07 
  24.21 	  144.49 	    2.41 	 1.768e-03 	 1.981e-04 	 1.864e-05 	 1.923e-06 	 4.026e-06 	 3.107e-07 
  26.23 	  147.41 	    2.19 	 1.455e-03 	 1.405e-04 	 1.498e-05 	 1.047e-06 	 3.314e-06 	 2.525e-07 
  28.26 	  150.32 	    1.88 	 1.494e-03 	 1.180e-04 	 1.566e-05 	 1.109e-06 	 3.248e-06 	 2.812e-07 
  29.61 	  151.84 	    2.04 	 1.344e-03 	 1.387e-04 	 1.364e-05 	 1.001e-06 	 2.913e-06 	 2.992e-07 
  30.96 	  153.97 	    2.10 	 1.342e-03 	 1.416e-04 	 1.301e-05 	 6.145e-07 	 2.781e-06 	 2.508e-07 
  32.31 	  157.31 	    2.20 	 1.679e-03 	 1.243e-04 	 1.599e-05 	 7.580e-07 	 3.277e-06 	 2.392e-07 
  33.67 	  161.59 	    2.32 	 2.003e-03 	 9.358e-05 	 1.858e-05 	 1.115e-06 	 3.867e-06 	 2.797e-07 
  35.02 	  165.21 	    2.30 	 2.022e-03 	 1.147e-04 	 1.984e-05 	 9.941e-07 	 4.109e-06 	 3.573e-07 
  36.37 	  166.35 	    2.17 	 1.881e-03 	 1.256e-04 	 1.952e-05 	 1.061e-06 	 4.038e-06 	 4.475e-07 
  37.72 	  167.28 	    1.95 	 1.848e-03 	 1.182e-04 	 1.845e-05 	 1.086e-06 	 3.923e-06 	 5.401e-07 
  39.07 	  168.17 	    1.68 	 1.974e-03 	 1.193e-04 	 1.912e-05 	 1.021e-06 	 4.020e-06 	 6.566e-07 
  40.43 	  169.97 	    1.52 	 2.028e-03 	 1.320e-04 	 1.972e-05 	 1.262e-06 	 4.028e-06 	 7.510e-07 
  41.78 	  172.35 	    1.48 	 1.834e-03 	 1.468e-04 	 1.750e-05 	 1.410e-06 	 3.676e-06 	 7.896e-07 
  43.13 	  174.36 	    1.46 	 1.616e-03 	 1.436e-04 	 1.522e-05 	 1.279e-06 	 3.273e-06 	 8.177e-07 
  44.49 	  175.09 	    1.46 	 1.521e-03 	 1.363e-04 	 1.453e-05 	 1.314e-06 	 3.047e-06 	 8.703e-07 
  45.84 	  174.73 	    1.71 	 1.519e-03 	 1.475e-04 	 1.452e-05 	 1.394e-06 	 2.938e-06 	 9.345e-07 
  47.19 	  173.58 	    2.21 	 1.564e-03 	 1.674e-04 	 1.422e-05 	 1.419e-06 	 2.842e-06 	 9.847e-07 
  48.54 	  172.93 	    2.80 	 1.617e-03 	 2.054e-04 	 1.404e-05 	 1.576e-06 	 2.794e-06 	 1.043e-06 
  49.90 	  172.29 	    3.37 	 1.623e-03 	 2.408e-04 	 1.418e-05 	 1.671e-06 	 2.778e-06 	 1.118e-06 
  51.92 	  168.71 	    4.23 	 1.622e-03 	 2.778e-04 	 1.432e-05 	 1.742e-06 	 2.786e-06 	 1.272e-06 
  53.95 	  165.49 	    5.03 	 1.538e-03 	 2.824e-04 	 1.412e-05 	 1.792e-06 	 2.842e-06 	 1.457e-06 
  55.30 	  164.41 	    5.45 	 1.462e-03 	 2.850e-04 	 1.388e-05 	 1.862e-06 	 2.939e-06 	 1.603e-06 
  56.65 	  163.13 	    5.77 	 1.416e-03 	 2.989e-04 	 1.386e-05 	 2.004e-06 	 3.112e-06 	 1.789e-06 
  58.00 	  161.68 	    6.01 	 1.475e-03 	 3.232e-04 	 1.432e-05 	 2.208e-06 	 3.396e-06 	 2.038e-06 
  59.35 	  161.19 	    6.17 	 1.699e-03 	 3.564e-04 	 1.553e-05 	 2.566e-06 	 3.836e-06 	 2.384e-06 
  60.70 	  160.85 	    6.28 	 2.142e-03 	 4.171e-04 	 1.767e-05 	 3.117e-06 	 4.452e-06 	 2.848e-06 
  62.05 	  161.21 	    6.35 	 2.853e-03 	 5.423e-04 	 2.083e-05 	 3.916e-06 	 5.246e-06 	 3.435e-06 
  63.40 	  161.60 	    6.36 	 3.637e-03 	 7.057e-04 	 2.479e-05 	 4.874e-06 	 6.205e-06 	 4.144e-06 
