Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   16.83 	  141.70 	    0.87 	 1.338e-03 	 1.120e-04 	 1.401e-05 	 1.665e-06 	 2.728e-06 	 1.771e-07 
  19.05 	  145.60 	    1.03 	 1.409e-03 	 8.378e-05 	 1.336e-05 	 6.675e-07 	 2.736e-06 	 1.060e-07 
  21.27 	  150.79 	    1.37 	 1.296e-03 	 1.254e-04 	 1.241e-05 	 7.581e-07 	 2.628e-06 	 1.371e-07 
  23.48 	  155.91 	    1.49 	 1.281e-03 	 2.210e-04 	 1.288e-05 	 5.255e-07 	 2.800e-06 	 2.597e-07 
  25.68 	  160.65 	    1.67 	 1.153e-03 	 1.541e-04 	 1.143e-05 	 5.077e-07 	 2.531e-06 	 1.907e-07 
  27.89 	  167.40 	    1.38 	 1.293e-03 	 8.505e-05 	 1.279e-05 	 6.121e-07 	 2.581e-06 	 1.394e-07 
  30.08 	  171.60 	    1.27 	 1.392e-03 	 9.202e-05 	 1.360e-05 	 7.200e-07 	 2.776e-06 	 1.074e-07 
  32.27 	  172.79 	    1.53 	 1.209e-03 	 1.044e-04 	 1.198e-05 	 4.111e-07 	 2.637e-06 	 1.609e-07 
  34.46 	  176.66 	    1.36 	 1.458e-03 	 1.094e-04 	 1.407e-05 	 6.061e-07 	 2.879e-06 	 1.922e-07 
  36.65 	  182.05 	    1.39 	 1.461e-03 	 1.009e-04 	 1.504e-05 	 7.165e-07 	 3.109e-06 	 1.729e-07 
  38.82 	  189.21 	    1.52 	 1.394e-03 	 8.195e-05 	 1.413e-05 	 7.092e-07 	 2.939e-06 	 1.760e-07 
  41.00 	  195.35 	    1.71 	 1.414e-03 	 1.057e-04 	 1.331e-05 	 8.517e-07 	 2.669e-06 	 1.679e-07 
  43.18 	  195.74 	    1.93 	 1.218e-03 	 1.086e-04 	 1.234e-05 	 8.298e-07 	 2.500e-06 	 2.314e-07 
  46.42 	  188.39 	    1.48 	 1.093e-03 	 5.988e-05 	 1.213e-05 	 6.999e-07 	 2.411e-06 	 4.017e-07 
  49.66 	  178.54 	    1.09 	 1.160e-03 	 7.163e-05 	 1.254e-05 	 7.035e-07 	 2.374e-06 	 5.203e-07 
  51.81 	  173.12 	    1.23 	 1.232e-03 	 8.054e-05 	 1.277e-05 	 8.249e-07 	 2.358e-06 	 6.062e-07 
  53.96 	  171.39 	    1.46 	 1.282e-03 	 1.113e-04 	 1.311e-05 	 9.806e-07 	 2.333e-06 	 7.014e-07 
  56.10 	  174.24 	    1.72 	 1.318e-03 	 1.202e-04 	 1.331e-05 	 1.106e-06 	 2.330e-06 	 7.936e-07 
  58.24 	  180.95 	    2.06 	 1.403e-03 	 1.254e-04 	 1.370e-05 	 1.508e-06 	 2.352e-06 	 8.832e-07 
  61.42 	  187.96 	    2.73 	 1.497e-03 	 1.921e-04 	 1.420e-05 	 1.645e-06 	 2.409e-06 	 1.036e-06 
  64.59 	  181.64 	    3.46 	 1.410e-03 	 2.481e-04 	 1.458e-05 	 2.193e-06 	 2.545e-06 	 1.244e-06 
  66.72 	  172.68 	    3.85 	 1.368e-03 	 2.865e-04 	 1.516e-05 	 2.650e-06 	 2.709e-06 	 1.422e-06 
  68.84 	  161.85 	    4.14 	 1.383e-03 	 3.452e-04 	 1.599e-05 	 3.079e-06 	 2.898e-06 	 1.621e-06 
  70.95 	  150.78 	    4.29 	 1.465e-03 	 3.700e-04 	 1.641e-05 	 3.614e-06 	 3.099e-06 	 1.849e-06 
  73.05 	  142.73 	    4.28 	 1.625e-03 	 4.096e-04 	 1.659e-05 	 4.522e-06 	 3.322e-06 	 2.099e-06 
  75.16 	  137.53 	    4.16 	 1.870e-03 	 5.504e-04 	 1.699e-05 	 5.756e-06 	 3.495e-06 	 2.281e-06 
  77.25 	  135.25 	    4.01 	 2.216e-03 	 8.628e-04 	 1.786e-05 	 7.423e-06 	 3.551e-06 	 2.339e-06 
  79.34 	  132.86 	    4.87 	 2.726e-03 	 1.425e-03 	 1.897e-05 	 9.500e-06 	 3.536e-06 	 2.304e-06 
  81.43 	  127.74 	    5.93 	 3.439e-03 	 2.380e-03 	 1.966e-05 	 1.114e-05 	 3.443e-06 	 2.162e-06 
  83.51 	  122.32 	    7.28 	 4.098e-03 	 3.436e-03 	 1.982e-05 	 1.184e-05 	 3.296e-06 	 1.942e-06 
  85.59 	  118.98 	    8.94 	 4.246e-03 	 3.832e-03 	 1.941e-05 	 1.153e-05 	 3.132e-06 	 1.678e-06 
  87.66 	  121.22 	   10.97 	 3.837e-03 	 3.370e-03 	 1.836e-05 	 1.021e-05 	 2.937e-06 	 1.378e-06 
  89.73 	  130.04 	   13.38 	 2.958e-03 	 2.226e-03 	 1.685e-05 	 7.915e-06 	 2.750e-06 	 1.372e-06 
