Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   26.53 	  183.23 	    3.20 	 9.345e-04 	 1.855e-04 	 9.639e-06 	 8.037e-07 	 2.097e-06 	 3.146e-07 
  29.05 	  178.69 	    3.93 	 9.944e-04 	 1.811e-04 	 1.026e-05 	 1.466e-06 	 2.299e-06 	 3.614e-07 
  32.41 	  176.82 	    4.37 	 1.002e-03 	 1.645e-04 	 1.023e-05 	 1.619e-06 	 2.349e-06 	 4.358e-07 
  35.76 	  173.80 	    3.84 	 1.014e-03 	 1.637e-04 	 9.368e-06 	 9.521e-07 	 2.170e-06 	 3.196e-07 
  37.44 	  172.26 	    3.49 	 1.051e-03 	 1.563e-04 	 9.794e-06 	 1.053e-06 	 2.214e-06 	 2.651e-07 
  39.92 	  169.10 	    3.22 	 1.034e-03 	 1.349e-04 	 1.007e-05 	 1.094e-06 	 2.204e-06 	 3.146e-07 
  43.22 	  165.74 	    2.98 	 1.049e-03 	 1.493e-04 	 9.884e-06 	 1.455e-06 	 2.251e-06 	 4.086e-07 
  45.69 	  162.94 	    2.82 	 1.129e-03 	 2.612e-04 	 1.039e-05 	 1.775e-06 	 2.441e-06 	 5.775e-07 
  47.35 	  160.67 	    2.75 	 1.147e-03 	 2.241e-04 	 1.032e-05 	 1.485e-06 	 2.497e-06 	 6.593e-07 
  49.01 	  159.31 	    2.50 	 1.045e-03 	 2.081e-04 	 1.084e-05 	 2.322e-06 	 2.654e-06 	 7.151e-07 
  50.67 	  158.63 	    2.18 	 9.214e-04 	 2.002e-04 	 1.167e-05 	 3.342e-06 	 2.733e-06 	 6.461e-07 
  52.32 	  158.70 	    1.86 	 9.185e-04 	 1.272e-04 	 1.030e-05 	 1.959e-06 	 2.422e-06 	 4.694e-07 
  53.98 	  159.11 	    1.73 	 9.582e-04 	 1.023e-04 	 9.620e-06 	 9.693e-07 	 2.198e-06 	 4.084e-07 
  57.24 	  156.63 	    2.66 	 9.790e-04 	 1.292e-04 	 9.930e-06 	 9.541e-07 	 2.130e-06 	 5.350e-07 
  60.50 	  153.54 	    4.74 	 9.311e-04 	 1.438e-04 	 9.377e-06 	 1.358e-06 	 2.093e-06 	 7.309e-07 
  62.96 	  151.84 	    6.65 	 8.971e-04 	 1.528e-04 	 9.393e-06 	 1.605e-06 	 2.196e-06 	 9.166e-07 
  65.41 	  150.94 	    8.60 	 8.859e-04 	 1.793e-04 	 9.535e-06 	 2.134e-06 	 2.429e-06 	 1.178e-06 
  67.05 	  149.59 	    9.64 	 8.936e-04 	 2.158e-04 	 9.856e-06 	 2.551e-06 	 2.664e-06 	 1.404e-06 
  68.68 	  147.22 	   10.39 	 8.524e-04 	 2.586e-04 	 1.012e-05 	 3.108e-06 	 2.926e-06 	 1.656e-06 
  70.31 	  142.84 	   10.87 	 7.987e-04 	 2.865e-04 	 1.027e-05 	 3.698e-06 	 3.245e-06 	 1.940e-06 
  71.94 	  137.21 	   11.04 	 7.937e-04 	 3.248e-04 	 1.068e-05 	 4.436e-06 	 3.735e-06 	 2.343e-06 
  73.56 	  131.88 	   10.95 	 8.427e-04 	 3.891e-04 	 1.117e-05 	 5.248e-06 	 4.354e-06 	 2.859e-06 
  75.18 	  127.32 	   10.64 	 9.677e-04 	 5.019e-04 	 1.213e-05 	 6.254e-06 	 5.189e-06 	 3.578e-06 
  76.80 	  123.93 	   10.15 	 1.175e-03 	 6.886e-04 	 1.361e-05 	 7.579e-06 	 6.231e-06 	 4.574e-06 
  78.42 	  122.69 	    9.57 	 1.492e-03 	 9.833e-04 	 1.557e-05 	 9.359e-06 	 7.487e-06 	 5.913e-06 
  80.03 	  123.76 	    8.97 	 1.919e-03 	 1.371e-03 	 1.783e-05 	 1.160e-05 	 8.835e-06 	 7.512e-06 
  81.64 	  127.19 	    8.36 	 2.517e-03 	 1.889e-03 	 2.097e-05 	 1.494e-05 	 1.049e-05 	 9.691e-06 
  83.26 	  130.03 	    7.78 	 3.323e-03 	 2.570e-03 	 2.582e-05 	 2.022e-05 	 1.261e-05 	 1.282e-05 
  84.86 	  131.05 	    8.89 	 4.158e-03 	 3.243e-03 	 3.355e-05 	 2.922e-05 	 1.460e-05 	 1.610e-05 
  86.47 	  130.97 	   10.20 	 4.644e-03 	 3.634e-03 	 4.447e-05 	 4.433e-05 	 1.462e-05 	 1.637e-05 
  88.07 	  131.07 	   11.80 	 4.545e-03 	 3.590e-03 	 5.641e-05 	 6.627e-05 	 1.233e-05 	 1.290e-05 
  89.67 	  132.11 	   13.75 	 3.796e-03 	 2.916e-03 	 4.550e-05 	 5.024e-05 	 9.620e-06 	 8.768e-06 
