Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.83 	  168.02 	    3.11 	 1.158e-03 	 2.565e-04 	 1.029e-05 	 2.346e-06 	 1.907e-06 	 3.986e-07 
  12.61 	  166.08 	    2.79 	 1.257e-03 	 3.485e-04 	 1.075e-05 	 2.327e-06 	 1.991e-06 	 3.432e-07 
  15.38 	  167.13 	    1.62 	 1.037e-03 	 2.998e-04 	 9.362e-06 	 1.249e-06 	 1.937e-06 	 2.072e-07 
  18.15 	  169.66 	    0.99 	 9.189e-04 	 2.132e-04 	 9.173e-06 	 7.948e-07 	 1.882e-06 	 1.024e-07 
  20.90 	  173.31 	    1.24 	 1.034e-03 	 1.818e-04 	 1.020e-05 	 1.072e-06 	 2.064e-06 	 9.728e-08 
  23.65 	  178.41 	    1.43 	 1.043e-03 	 1.364e-04 	 9.754e-06 	 7.912e-07 	 2.071e-06 	 1.409e-07 
  26.38 	  180.77 	    1.41 	 1.011e-03 	 1.331e-04 	 9.530e-06 	 5.725e-07 	 2.023e-06 	 1.470e-07 
  29.12 	  181.08 	    1.33 	 1.003e-03 	 1.267e-04 	 9.670e-06 	 6.172e-07 	 2.075e-06 	 8.953e-08 
  31.84 	  181.84 	    1.22 	 1.036e-03 	 1.211e-04 	 9.615e-06 	 5.587e-07 	 2.032e-06 	 9.508e-08 
  34.56 	  181.95 	    1.20 	 1.026e-03 	 1.095e-04 	 9.628e-06 	 4.739e-07 	 2.029e-06 	 8.885e-08 
  37.26 	  187.74 	    1.46 	 1.009e-03 	 1.211e-04 	 9.937e-06 	 5.629e-07 	 2.124e-06 	 9.335e-08 
  41.25 	  198.57 	    1.69 	 1.106e-03 	 9.184e-05 	 1.031e-05 	 4.606e-07 	 2.182e-06 	 1.118e-07 
  47.89 	  201.11 	    1.62 	 1.091e-03 	 7.861e-05 	 1.019e-05 	 5.974e-07 	 2.105e-06 	 1.619e-07 
  53.22 	  201.93 	    1.44 	 1.041e-03 	 7.932e-05 	 1.003e-05 	 5.061e-07 	 2.173e-06 	 2.696e-07 
  55.87 	  207.20 	    1.62 	 1.151e-03 	 7.449e-05 	 1.060e-05 	 5.087e-07 	 2.294e-06 	 3.336e-07 
  58.52 	  208.65 	    1.57 	 1.144e-03 	 8.595e-05 	 1.101e-05 	 7.761e-07 	 2.346e-06 	 4.070e-07 
  61.15 	  202.65 	    1.49 	 1.110e-03 	 7.357e-05 	 1.101e-05 	 9.666e-07 	 2.344e-06 	 4.751e-07 
  63.77 	  192.79 	    1.73 	 1.140e-03 	 7.838e-05 	 1.109e-05 	 9.162e-07 	 2.395e-06 	 5.616e-07 
  66.39 	  182.30 	    2.39 	 1.131e-03 	 8.103e-05 	 1.084e-05 	 1.040e-06 	 2.522e-06 	 6.855e-07 
  69.01 	  173.19 	    3.52 	 1.124e-03 	 1.115e-04 	 1.084e-05 	 1.181e-06 	 2.640e-06 	 8.140e-07 
  71.61 	  165.46 	    4.94 	 1.151e-03 	 1.532e-04 	 1.120e-05 	 1.566e-06 	 2.726e-06 	 9.212e-07 
  75.47 	  158.48 	    6.32 	 1.298e-03 	 2.126e-04 	 1.181e-05 	 2.209e-06 	 2.928e-06 	 1.120e-06 
  79.32 	  154.61 	    6.88 	 1.402e-03 	 2.701e-04 	 1.331e-05 	 2.810e-06 	 3.331e-06 	 1.414e-06 
  81.89 	  152.53 	    7.07 	 1.527e-03 	 3.362e-04 	 1.550e-05 	 3.435e-06 	 3.743e-06 	 1.637e-06 
  84.45 	  148.43 	    6.89 	 1.734e-03 	 4.485e-04 	 1.827e-05 	 4.409e-06 	 4.065e-06 	 1.833e-06 
  87.00 	  141.56 	    6.29 	 1.975e-03 	 5.878e-04 	 2.070e-05 	 5.624e-06 	 4.093e-06 	 1.839e-06 
  89.55 	  132.73 	    5.26 	 1.885e-03 	 5.579e-04 	 1.973e-05 	 5.387e-06 	 3.701e-06 	 1.473e-06 
