Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   11.72 	  150.65 	    2.03 	 5.426e-03 	 8.144e-04 	 5.154e-05 	 5.000e-06 	 1.003e-05 	 3.739e-06 
  15.77 	  147.34 	    1.50 	 3.341e-03 	 6.363e-04 	 3.593e-05 	 6.418e-06 	 6.250e-06 	 2.293e-06 
  19.80 	  147.34 	    0.62 	 1.560e-03 	 2.363e-04 	 1.834e-05 	 2.170e-06 	 3.236e-06 	 1.189e-06 
  22.50 	  146.09 	    0.98 	 1.308e-03 	 1.498e-04 	 1.486e-05 	 1.369e-06 	 2.831e-06 	 1.095e-06 
  25.20 	  146.03 	    0.79 	 1.878e-03 	 2.314e-04 	 2.260e-05 	 1.952e-06 	 4.303e-06 	 1.314e-06 
  29.20 	  149.23 	    0.77 	 1.715e-03 	 2.865e-04 	 1.893e-05 	 1.627e-06 	 3.733e-06 	 1.181e-06 
  33.18 	  152.35 	    0.69 	 1.535e-03 	 2.961e-04 	 1.698e-05 	 8.124e-07 	 3.343e-06 	 1.065e-06 
  35.84 	  155.52 	    0.79 	 1.880e-03 	 3.936e-04 	 2.114e-05 	 1.005e-06 	 4.075e-06 	 1.171e-06 
  38.49 	  159.95 	    0.80 	 1.685e-03 	 3.469e-04 	 2.106e-05 	 1.305e-06 	 4.053e-06 	 1.205e-06 
  41.13 	  165.06 	    0.64 	 1.763e-03 	 4.095e-04 	 2.110e-05 	 9.067e-07 	 4.078e-06 	 1.270e-06 
  43.76 	  168.93 	    0.67 	 2.213e-03 	 5.680e-04 	 2.527e-05 	 1.597e-06 	 4.770e-06 	 1.442e-06 
  46.38 	  170.34 	    0.72 	 2.099e-03 	 5.278e-04 	 2.765e-05 	 2.072e-06 	 5.246e-06 	 1.537e-06 
  49.00 	  170.96 	    0.82 	 2.106e-03 	 5.808e-04 	 2.546e-05 	 2.144e-06 	 4.995e-06 	 1.496e-06 
  51.60 	  170.18 	    1.37 	 2.057e-03 	 6.187e-04 	 2.364e-05 	 1.552e-06 	 4.523e-06 	 1.372e-06 
  54.20 	  167.45 	    1.81 	 1.646e-03 	 4.653e-04 	 2.093e-05 	 1.591e-06 	 4.072e-06 	 1.234e-06 
  56.78 	  165.28 	    2.14 	 1.451e-03 	 3.752e-04 	 2.058e-05 	 1.696e-06 	 4.049e-06 	 1.261e-06 
  59.35 	  167.52 	    2.57 	 1.625e-03 	 4.346e-04 	 2.274e-05 	 1.925e-06 	 4.589e-06 	 1.562e-06 
  61.92 	  172.39 	    3.14 	 2.101e-03 	 5.979e-04 	 2.637e-05 	 2.684e-06 	 5.680e-06 	 2.085e-06 
  64.48 	  174.98 	    3.73 	 2.507e-03 	 7.200e-04 	 3.227e-05 	 3.894e-06 	 7.092e-06 	 2.728e-06 
  67.02 	  174.50 	    4.20 	 2.487e-03 	 6.818e-04 	 3.581e-05 	 5.150e-06 	 8.346e-06 	 3.459e-06 
  69.56 	  175.26 	    4.51 	 2.351e-03 	 5.823e-04 	 3.441e-05 	 6.350e-06 	 9.392e-06 	 4.366e-06 
  72.09 	  175.79 	    4.64 	 2.326e-03 	 5.727e-04 	 3.390e-05 	 8.350e-06 	 1.078e-05 	 5.673e-06 
  74.61 	  174.42 	    4.63 	 2.382e-03 	 6.475e-04 	 3.669e-05 	 1.167e-05 	 1.320e-05 	 7.925e-06 
  77.12 	  170.86 	    4.48 	 2.515e-03 	 6.269e-04 	 4.155e-05 	 1.634e-05 	 1.612e-05 	 1.084e-05 
  79.62 	  169.62 	    4.21 	 2.935e-03 	 6.889e-04 	 4.798e-05 	 2.226e-05 	 1.870e-05 	 1.404e-05 
  82.11 	  169.41 	    4.14 	 3.863e-03 	 1.070e-03 	 5.472e-05 	 2.793e-05 	 1.971e-05 	 1.634e-05 
  87.00 	  169.32 	    5.96 	 4.288e-03 	 1.584e-03 	 4.377e-05 	 1.833e-05 	 1.108e-05 	 7.423e-06 
