Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   18.11 	  174.27 	    3.24 	 8.590e-04 	 1.656e-04 	 7.622e-06 	 7.893e-07 	 1.659e-06 	 1.225e-07 
  21.12 	  170.91 	    2.27 	 1.054e-03 	 1.721e-04 	 8.311e-06 	 5.510e-07 	 1.881e-06 	 1.210e-07 
  25.56 	  164.01 	    2.39 	 9.968e-04 	 1.097e-04 	 8.267e-06 	 6.663e-07 	 1.840e-06 	 1.030e-07 
  29.98 	  157.71 	    1.93 	 9.269e-04 	 1.494e-04 	 8.801e-06 	 5.946e-07 	 1.829e-06 	 1.944e-07 
  32.94 	  155.45 	    1.33 	 9.891e-04 	 1.416e-04 	 7.949e-06 	 7.066e-07 	 1.794e-06 	 1.478e-07 
  35.88 	  154.34 	    1.35 	 9.523e-04 	 9.874e-05 	 9.135e-06 	 4.406e-07 	 1.972e-06 	 1.591e-07 
  40.26 	  159.30 	    1.36 	 1.031e-03 	 7.488e-05 	 1.005e-05 	 6.686e-07 	 2.283e-06 	 2.238e-07 
  44.62 	  164.78 	    1.36 	 1.189e-03 	 7.234e-05 	 1.057e-05 	 6.414e-07 	 2.338e-06 	 2.521e-07 
  47.51 	  163.95 	    0.94 	 1.202e-03 	 1.021e-04 	 1.160e-05 	 5.283e-07 	 2.395e-06 	 2.991e-07 
  50.40 	  159.84 	    0.89 	 1.148e-03 	 8.449e-05 	 1.116e-05 	 9.576e-07 	 2.350e-06 	 3.322e-07 
  53.27 	  156.89 	    1.55 	 1.158e-03 	 1.108e-04 	 1.218e-05 	 7.963e-07 	 2.500e-06 	 4.278e-07 
  56.13 	  160.85 	    2.43 	 1.241e-03 	 1.458e-04 	 1.214e-05 	 1.347e-06 	 2.618e-06 	 4.954e-07 
  58.99 	  168.34 	    3.46 	 1.379e-03 	 8.540e-05 	 1.197e-05 	 1.418e-06 	 2.689e-06 	 6.131e-07 
  61.82 	  170.72 	    5.00 	 1.312e-03 	 1.471e-04 	 1.261e-05 	 1.453e-06 	 2.909e-06 	 8.261e-07 
  64.65 	  167.33 	    7.01 	 1.217e-03 	 2.180e-04 	 1.347e-05 	 1.767e-06 	 3.225e-06 	 1.070e-06 
  67.46 	  162.67 	    8.75 	 1.257e-03 	 2.525e-04 	 1.379e-05 	 2.189e-06 	 3.581e-06 	 1.320e-06 
  70.27 	  160.07 	    9.96 	 1.279e-03 	 3.316e-04 	 1.460e-05 	 2.690e-06 	 4.134e-06 	 1.644e-06 
  73.06 	  162.49 	   10.78 	 1.358e-03 	 4.211e-04 	 1.694e-05 	 3.696e-06 	 5.123e-06 	 2.132e-06 
  75.84 	  169.01 	   11.23 	 1.599e-03 	 4.951e-04 	 2.047e-05 	 5.243e-06 	 6.544e-06 	 2.889e-06 
  78.61 	  174.89 	   11.32 	 1.942e-03 	 5.585e-04 	 2.388e-05 	 7.093e-06 	 7.853e-06 	 3.800e-06 
  81.36 	  175.44 	   10.99 	 2.279e-03 	 6.521e-04 	 2.776e-05 	 9.443e-06 	 9.145e-06 	 4.885e-06 
  84.10 	  168.86 	   10.19 	 2.424e-03 	 7.854e-04 	 3.286e-05 	 1.245e-05 	 1.025e-05 	 6.059e-06 
  86.83 	  160.57 	    8.96 	 2.367e-03 	 8.399e-04 	 3.850e-05 	 1.519e-05 	 1.005e-05 	 6.150e-06 
  89.54 	  154.27 	    7.44 	 2.116e-03 	 7.261e-04 	 3.609e-05 	 1.380e-05 	 7.977e-06 	 4.312e-06 
