Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   32.97 	  195.12 	    3.37 	 8.710e-04 	 1.542e-04 	 8.915e-06 	 9.519e-07 	 1.952e-06 	 2.762e-07 
  35.10 	  195.10 	    3.53 	 8.911e-04 	 1.584e-04 	 8.906e-06 	 8.170e-07 	 2.081e-06 	 3.014e-07 
  37.23 	  193.99 	    3.58 	 9.063e-04 	 1.685e-04 	 8.857e-06 	 4.703e-07 	 2.140e-06 	 2.672e-07 
  39.35 	  189.15 	    3.45 	 8.909e-04 	 1.519e-04 	 9.028e-06 	 5.731e-07 	 2.008e-06 	 2.045e-07 
  41.46 	  183.77 	    3.16 	 8.817e-04 	 1.073e-04 	 8.920e-06 	 5.057e-07 	 1.864e-06 	 2.241e-07 
  43.57 	  180.95 	    2.91 	 8.761e-04 	 9.785e-05 	 9.044e-06 	 6.015e-07 	 1.865e-06 	 2.929e-07 
  45.67 	  177.06 	    2.87 	 8.591e-04 	 1.112e-04 	 9.616e-06 	 9.324e-07 	 1.919e-06 	 3.546e-07 
  47.77 	  169.63 	    3.01 	 9.418e-04 	 1.187e-04 	 9.683e-06 	 1.241e-06 	 1.933e-06 	 3.804e-07 
  50.88 	  164.63 	    2.97 	 9.674e-04 	 1.712e-04 	 9.142e-06 	 1.321e-06 	 1.986e-06 	 4.753e-07 
  53.98 	  168.15 	    2.60 	 7.475e-04 	 1.844e-04 	 8.767e-06 	 1.496e-06 	 2.017e-06 	 5.625e-07 
  56.06 	  167.15 	    2.44 	 6.852e-04 	 1.289e-04 	 8.368e-06 	 1.124e-06 	 1.952e-06 	 5.455e-07 
  58.13 	  161.22 	    2.36 	 7.272e-04 	 8.297e-05 	 8.138e-06 	 8.630e-07 	 1.870e-06 	 5.015e-07 
  60.20 	  158.58 	    2.34 	 7.675e-04 	 9.156e-05 	 8.967e-06 	 1.186e-06 	 1.915e-06 	 5.384e-07 
  62.26 	  155.00 	    2.66 	 7.942e-04 	 1.190e-04 	 9.870e-06 	 1.717e-06 	 1.992e-06 	 5.929e-07 
  64.32 	  153.15 	    3.31 	 8.104e-04 	 1.008e-04 	 9.505e-06 	 1.208e-06 	 1.900e-06 	 5.618e-07 
  68.37 	  155.41 	    4.66 	 8.498e-04 	 1.472e-04 	 8.119e-06 	 1.020e-06 	 1.765e-06 	 5.725e-07 
  72.42 	  159.31 	    6.55 	 8.564e-04 	 9.840e-05 	 8.163e-06 	 1.643e-06 	 2.265e-06 	 9.987e-07 
  74.45 	  159.10 	    7.38 	 9.187e-04 	 1.099e-04 	 8.909e-06 	 2.017e-06 	 2.760e-06 	 1.358e-06 
  76.47 	  162.02 	    7.76 	 1.223e-03 	 1.709e-04 	 1.014e-05 	 2.559e-06 	 3.242e-06 	 1.666e-06 
  82.48 	  175.78 	    6.91 	 1.323e-03 	 1.976e-04 	 1.340e-05 	 4.711e-06 	 4.502e-06 	 2.461e-06 
  88.47 	  168.69 	    5.04 	 1.125e-03 	 2.092e-04 	 1.533e-05 	 4.943e-06 	 4.574e-06 	 2.261e-06 
