Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    6.07 	  189.87 	    3.03 	 8.011e-04 	 1.311e-04 	 7.340e-06 	 1.154e-06 	 1.738e-06 	 1.746e-07 
   8.23 	  188.73 	    2.52 	 9.855e-04 	 1.633e-04 	 8.270e-06 	 1.176e-06 	 1.907e-06 	 1.803e-07 
  10.39 	  189.79 	    1.41 	 1.394e-03 	 2.485e-04 	 1.033e-05 	 1.118e-06 	 2.174e-06 	 1.375e-07 
  12.54 	  191.58 	    1.00 	 1.516e-03 	 2.285e-04 	 1.064e-05 	 7.705e-07 	 2.199e-06 	 1.563e-07 
  14.70 	  194.35 	    0.83 	 1.358e-03 	 2.028e-04 	 1.010e-05 	 6.774e-07 	 2.149e-06 	 1.846e-07 
  16.84 	  198.37 	    0.58 	 1.242e-03 	 2.219e-04 	 9.893e-06 	 4.899e-07 	 2.115e-06 	 1.228e-07 
  18.99 	  202.64 	    0.64 	 1.224e-03 	 2.608e-04 	 9.543e-06 	 5.341e-07 	 2.048e-06 	 9.260e-08 
  21.13 	  203.42 	    0.62 	 1.238e-03 	 2.745e-04 	 9.663e-06 	 4.589e-07 	 2.049e-06 	 1.028e-07 
  23.27 	  199.86 	    0.51 	 1.163e-03 	 2.491e-04 	 9.851e-06 	 3.248e-07 	 2.120e-06 	 9.387e-08 
  25.41 	  197.59 	    0.50 	 1.153e-03 	 2.371e-04 	 9.668e-06 	 2.773e-07 	 2.143e-06 	 1.120e-07 
  27.54 	  196.26 	    0.47 	 1.177e-03 	 2.239e-04 	 9.656e-06 	 4.372e-07 	 2.125e-06 	 1.420e-07 
  29.67 	  190.16 	    0.54 	 1.061e-03 	 1.755e-04 	 9.529e-06 	 3.932e-07 	 2.119e-06 	 1.812e-07 
  31.79 	  183.39 	    0.75 	 1.088e-03 	 1.551e-04 	 9.572e-06 	 4.821e-07 	 1.994e-06 	 1.317e-07 
  33.91 	  176.91 	    0.53 	 1.156e-03 	 1.549e-04 	 9.422e-06 	 6.737e-07 	 2.018e-06 	 1.940e-07 
  36.02 	  169.41 	    0.57 	 1.127e-03 	 1.502e-04 	 9.439e-06 	 7.205e-07 	 2.104e-06 	 2.380e-07 
  38.14 	  164.33 	    0.70 	 1.182e-03 	 1.618e-04 	 9.988e-06 	 6.913e-07 	 2.231e-06 	 3.200e-07 
  40.24 	  158.95 	    0.88 	 9.359e-04 	 1.202e-04 	 1.019e-05 	 1.433e-06 	 2.514e-06 	 4.041e-07 
  42.35 	  153.50 	    0.92 	 7.986e-04 	 1.117e-04 	 9.996e-06 	 2.137e-06 	 2.587e-06 	 3.978e-07 
  44.45 	  154.19 	    1.23 	 8.979e-04 	 7.006e-05 	 8.969e-06 	 9.567e-07 	 2.286e-06 	 2.724e-07 
  46.55 	  158.66 	    1.16 	 9.869e-04 	 9.171e-05 	 9.248e-06 	 3.534e-07 	 2.098e-06 	 2.674e-07 
  49.65 	  168.01 	    0.92 	 1.037e-03 	 5.380e-05 	 9.606e-06 	 4.309e-07 	 2.094e-06 	 2.865e-07 
  52.75 	  166.24 	    1.59 	 1.031e-03 	 8.013e-05 	 9.481e-06 	 7.152e-07 	 2.148e-06 	 3.649e-07 
  54.83 	  158.54 	    2.14 	 1.043e-03 	 1.211e-04 	 9.930e-06 	 7.698e-07 	 2.209e-06 	 4.460e-07 
  57.94 	  144.00 	    3.30 	 1.063e-03 	 1.499e-04 	 1.035e-05 	 1.032e-06 	 2.287e-06 	 5.992e-07 
  61.05 	  134.75 	    4.65 	 1.093e-03 	 2.488e-04 	 1.048e-05 	 1.370e-06 	 2.463e-06 	 7.999e-07 
  63.12 	  139.44 	    5.30 	 1.271e-03 	 3.219e-04 	 1.104e-05 	 1.683e-06 	 2.733e-06 	 9.949e-07 
  65.18 	  144.51 	    5.58 	 1.466e-03 	 4.444e-04 	 1.243e-05 	 2.106e-06 	 3.065e-06 	 1.211e-06 
  68.26 	  141.16 	    5.52 	 1.655e-03 	 7.318e-04 	 1.470e-05 	 2.989e-06 	 3.617e-06 	 1.610e-06 
  71.34 	  132.65 	    5.19 	 1.898e-03 	 1.070e-03 	 1.722e-05 	 4.418e-06 	 4.489e-06 	 2.339e-06 
  74.39 	  132.14 	    4.74 	 2.329e-03 	 1.455e-03 	 2.135e-05 	 7.370e-06 	 6.245e-06 	 3.937e-06 
  77.44 	  139.78 	    5.01 	 2.908e-03 	 1.868e-03 	 2.667e-05 	 1.353e-05 	 8.694e-06 	 6.465e-06 
  79.47 	  143.55 	    5.75 	 3.269e-03 	 2.018e-03 	 3.068e-05 	 1.766e-05 	 1.077e-05 	 8.558e-06 
  81.51 	  143.50 	    6.64 	 3.427e-03 	 2.007e-03 	 3.432e-05 	 2.111e-05 	 1.193e-05 	 9.957e-06 
  84.53 	  138.65 	    8.38 	 3.176e-03 	 1.658e-03 	 3.796e-05 	 2.343e-05 	 1.072e-05 	 8.993e-06 
  87.54 	  140.11 	   10.87 	 2.608e-03 	 1.142e-03 	 3.222e-05 	 1.746e-05 	 7.516e-06 	 5.336e-06 
