Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   16.74 	  156.52 	    1.67 	 1.564e-03 	 2.177e-04 	 1.538e-05 	 1.099e-06 	 3.357e-06 	 1.928e-07 
  19.82 	  153.76 	    1.71 	 1.417e-03 	 1.502e-04 	 1.382e-05 	 1.202e-06 	 2.856e-06 	 1.603e-07 
  22.89 	  154.23 	    1.91 	 1.579e-03 	 1.477e-04 	 1.586e-05 	 1.526e-06 	 3.207e-06 	 1.462e-07 
  25.95 	  156.66 	    1.73 	 1.395e-03 	 1.748e-04 	 1.345e-05 	 7.622e-07 	 2.902e-06 	 1.518e-07 
  28.99 	  159.11 	    2.12 	 1.686e-03 	 1.033e-04 	 1.589e-05 	 1.044e-06 	 3.327e-06 	 1.405e-07 
  32.02 	  163.90 	    1.89 	 2.003e-03 	 1.420e-04 	 2.004e-05 	 1.766e-06 	 4.094e-06 	 1.918e-07 
  35.04 	  170.27 	    1.56 	 1.477e-03 	 1.145e-04 	 1.425e-05 	 9.422e-07 	 3.070e-06 	 1.389e-07 
  38.05 	  171.12 	    1.65 	 1.357e-03 	 7.551e-05 	 1.316e-05 	 6.546e-07 	 2.807e-06 	 1.072e-07 
  41.05 	  170.02 	    1.69 	 1.448e-03 	 1.091e-04 	 1.457e-05 	 8.503e-07 	 3.103e-06 	 1.270e-07 
  44.03 	  172.64 	    1.58 	 1.508e-03 	 1.154e-04 	 1.471e-05 	 7.591e-07 	 3.240e-06 	 1.967e-07 
  47.00 	  178.19 	    1.47 	 1.572e-03 	 1.600e-04 	 1.532e-05 	 9.099e-07 	 3.200e-06 	 2.622e-07 
  49.95 	  182.23 	    1.45 	 1.661e-03 	 2.042e-04 	 1.578e-05 	 1.098e-06 	 3.265e-06 	 3.791e-07 
  52.89 	  181.12 	    1.34 	 1.717e-03 	 2.201e-04 	 1.589e-05 	 1.097e-06 	 3.392e-06 	 4.559e-07 
  55.83 	  177.80 	    1.74 	 1.544e-03 	 2.845e-04 	 1.727e-05 	 1.499e-06 	 3.622e-06 	 5.727e-07 
  58.74 	  179.30 	    2.40 	 1.624e-03 	 2.905e-04 	 1.710e-05 	 2.063e-06 	 3.611e-06 	 7.108e-07 
  61.65 	  185.47 	    3.25 	 1.798e-03 	 2.555e-04 	 1.517e-05 	 1.895e-06 	 3.574e-06 	 9.523e-07 
  64.54 	  188.24 	    4.29 	 1.530e-03 	 2.749e-04 	 1.442e-05 	 1.986e-06 	 3.707e-06 	 1.212e-06 
  67.42 	  184.80 	    5.38 	 1.422e-03 	 2.308e-04 	 1.549e-05 	 2.658e-06 	 4.037e-06 	 1.511e-06 
  70.29 	  180.22 	    6.47 	 1.507e-03 	 2.202e-04 	 1.630e-05 	 3.194e-06 	 4.513e-06 	 1.945e-06 
  73.15 	  179.84 	    7.32 	 1.627e-03 	 2.783e-04 	 1.625e-05 	 3.509e-06 	 5.139e-06 	 2.454e-06 
  75.99 	  183.12 	    7.80 	 1.769e-03 	 4.211e-04 	 1.670e-05 	 4.081e-06 	 6.121e-06 	 3.085e-06 
  78.81 	  185.09 	    7.97 	 2.080e-03 	 5.864e-04 	 1.809e-05 	 4.896e-06 	 7.418e-06 	 3.928e-06 
  83.03 	  177.41 	    7.53 	 2.662e-03 	 7.772e-04 	 2.208e-05 	 7.301e-06 	 9.301e-06 	 5.696e-06 
  87.22 	  164.72 	    6.50 	 3.067e-03 	 8.776e-04 	 3.199e-05 	 1.534e-05 	 1.250e-05 	 1.029e-05 
  90.00 	  158.06 	    5.48 	 2.888e-03 	 7.579e-04 	 3.105e-05 	 1.547e-05 	 9.529e-06 	 7.131e-06 
