Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   21.42 	  188.15 	    2.98 	 1.159e-03 	 2.013e-04 	 9.506e-06 	 1.208e-06 	 1.965e-06 	 2.237e-07 
  23.44 	  191.89 	    3.25 	 1.183e-03 	 1.929e-04 	 9.755e-06 	 9.732e-07 	 2.035e-06 	 1.883e-07 
  25.47 	  190.43 	    3.08 	 1.142e-03 	 1.656e-04 	 1.005e-05 	 9.114e-07 	 2.088e-06 	 1.335e-07 
  26.82 	  190.76 	    2.97 	 1.088e-03 	 1.816e-04 	 9.680e-06 	 8.115e-07 	 2.076e-06 	 1.750e-07 
  28.17 	  192.00 	    2.90 	 1.001e-03 	 1.621e-04 	 9.443e-06 	 7.116e-07 	 2.100e-06 	 2.181e-07 
  29.52 	  192.30 	    3.07 	 1.005e-03 	 1.272e-04 	 9.852e-06 	 8.840e-07 	 2.149e-06 	 2.534e-07 
  30.88 	  191.46 	    3.36 	 1.050e-03 	 1.167e-04 	 9.676e-06 	 7.561e-07 	 2.116e-06 	 2.209e-07 
  32.23 	  190.00 	    3.26 	 1.048e-03 	 1.192e-04 	 9.463e-06 	 6.729e-07 	 2.070e-06 	 1.997e-07 
  33.58 	  188.17 	    2.61 	 1.064e-03 	 1.194e-04 	 9.509e-06 	 6.447e-07 	 2.042e-06 	 2.080e-07 
  34.94 	  186.28 	    2.22 	 1.076e-03 	 1.097e-04 	 9.425e-06 	 5.233e-07 	 2.023e-06 	 1.982e-07 
  36.29 	  183.37 	    2.31 	 1.017e-03 	 1.174e-04 	 9.472e-06 	 4.450e-07 	 2.019e-06 	 1.974e-07 
  37.64 	  179.29 	    2.37 	 9.885e-04 	 1.224e-04 	 9.548e-06 	 4.684e-07 	 2.004e-06 	 2.245e-07 
  38.99 	  174.74 	    2.12 	 1.075e-03 	 1.216e-04 	 9.666e-06 	 5.711e-07 	 2.001e-06 	 2.522e-07 
  40.35 	  171.04 	    1.84 	 1.133e-03 	 1.611e-04 	 1.003e-05 	 7.578e-07 	 2.063e-06 	 3.079e-07 
  42.38 	  166.69 	    1.53 	 1.168e-03 	 1.041e-04 	 1.076e-05 	 1.291e-06 	 2.123e-06 	 3.795e-07 
  44.40 	  161.97 	    1.42 	 1.071e-03 	 1.659e-04 	 1.076e-05 	 1.290e-06 	 2.152e-06 	 4.495e-07 
  45.75 	  160.19 	    1.67 	 1.064e-03 	 2.720e-04 	 1.095e-05 	 1.244e-06 	 2.233e-06 	 4.980e-07 
  47.10 	  161.39 	    1.87 	 1.100e-03 	 2.702e-04 	 1.023e-05 	 1.222e-06 	 2.143e-06 	 4.578e-07 
  48.46 	  163.69 	    1.76 	 1.052e-03 	 1.934e-04 	 9.662e-06 	 9.485e-07 	 2.080e-06 	 4.137e-07 
  49.82 	  165.88 	    1.61 	 1.013e-03 	 1.351e-04 	 9.744e-06 	 6.646e-07 	 2.128e-06 	 3.937e-07 
  51.84 	  166.84 	    1.58 	 1.057e-03 	 9.063e-05 	 1.005e-05 	 5.357e-07 	 2.152e-06 	 3.871e-07 
  53.87 	  166.42 	    1.65 	 1.085e-03 	 8.181e-05 	 1.009e-05 	 5.639e-07 	 2.103e-06 	 4.109e-07 
  55.23 	  164.95 	    1.74 	 1.072e-03 	 1.017e-04 	 9.790e-06 	 7.091e-07 	 2.106e-06 	 4.620e-07 
  56.58 	  162.01 	    1.82 	 1.050e-03 	 1.495e-04 	 9.638e-06 	 6.839e-07 	 2.118e-06 	 5.131e-07 
  57.93 	  158.82 	    2.05 	 1.036e-03 	 1.834e-04 	 9.763e-06 	 5.952e-07 	 2.140e-06 	 5.447e-07 
  59.29 	  156.12 	    2.48 	 1.026e-03 	 2.260e-04 	 9.757e-06 	 6.385e-07 	 2.182e-06 	 5.581e-07 
  60.64 	  152.48 	    3.04 	 1.033e-03 	 2.863e-04 	 9.711e-06 	 8.234e-07 	 2.271e-06 	 5.876e-07 
  62.00 	  149.16 	    3.67 	 1.067e-03 	 3.542e-04 	 9.901e-06 	 1.068e-06 	 2.408e-06 	 6.476e-07 
  63.35 	  148.33 	    4.32 	 1.137e-03 	 4.098e-04 	 1.026e-05 	 1.298e-06 	 2.590e-06 	 7.604e-07 
  65.38 	  150.46 	    5.30 	 1.310e-03 	 4.570e-04 	 1.113e-05 	 1.494e-06 	 2.900e-06 	 9.735e-07 
  67.41 	  152.94 	    6.19 	 1.491e-03 	 5.399e-04 	 1.249e-05 	 1.453e-06 	 3.226e-06 	 1.183e-06 
  68.76 	  153.46 	    6.66 	 1.545e-03 	 6.296e-04 	 1.368e-05 	 1.451e-06 	 3.553e-06 	 1.412e-06 
  70.11 	  152.80 	    7.01 	 1.577e-03 	 7.661e-04 	 1.461e-05 	 1.641e-06 	 3.899e-06 	 1.704e-06 
  71.46 	  151.31 	    7.23 	 1.615e-03 	 9.095e-04 	 1.507e-05 	 2.075e-06 	 4.174e-06 	 1.950e-06 
  72.81 	  149.05 	    7.30 	 1.685e-03 	 1.077e-03 	 1.515e-05 	 2.676e-06 	 4.379e-06 	 2.153e-06 
  74.16 	  144.98 	    7.25 	 1.786e-03 	 1.296e-03 	 1.522e-05 	 3.425e-06 	 4.613e-06 	 2.406e-06 
  76.18 	  141.21 	    7.08 	 2.063e-03 	 1.870e-03 	 1.570e-05 	 4.649e-06 	 5.101e-06 	 2.976e-06 
  78.20 	  135.87 	    6.79 	 2.780e-03 	 3.251e-03 	 1.722e-05 	 6.015e-06 	 5.945e-06 	 3.954e-06 
  79.55 	  133.33 	    6.50 	 3.469e-03 	 4.484e-03 	 1.883e-05 	 7.185e-06 	 6.896e-06 	 4.982e-06 
  80.90 	  130.67 	    6.13 	 3.951e-03 	 5.198e-03 	 2.083e-05 	 8.857e-06 	 7.959e-06 	 6.064e-06 
  82.25 	  127.44 	    5.72 	 4.104e-03 	 5.119e-03 	 2.303e-05 	 1.095e-05 	 9.198e-06 	 7.330e-06 
  83.59 	  123.63 	    5.90 	 4.144e-03 	 4.766e-03 	 2.511e-05 	 1.318e-05 	 1.099e-05 	 9.437e-06 
  84.94 	  120.15 	    6.77 	 4.115e-03 	 4.417e-03 	 2.684e-05 	 1.514e-05 	 1.389e-05 	 1.350e-05 
  86.29 	  117.23 	    7.82 	 3.961e-03 	 4.029e-03 	 2.836e-05 	 1.680e-05 	 1.761e-05 	 1.928e-05 
  87.63 	  118.11 	    9.01 	 3.632e-03 	 3.446e-03 	 2.849e-05 	 1.725e-05 	 2.066e-05 	 2.468e-05 
  88.98 	  123.43 	   10.37 	 3.096e-03 	 2.630e-03 	 2.580e-05 	 1.460e-05 	 1.414e-05 	 1.618e-05 
