Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   24.66 	  172.65 	    2.64 	 1.024e-03 	 9.396e-05 	 8.327e-06 	 5.472e-07 	 1.801e-06 	 8.676e-08 
  26.96 	  173.92 	    3.18 	 1.091e-03 	 1.134e-04 	 8.482e-06 	 5.832e-07 	 1.821e-06 	 1.062e-07 
  29.24 	  176.03 	    2.72 	 1.098e-03 	 1.201e-04 	 8.741e-06 	 4.597e-07 	 1.827e-06 	 1.007e-07 
  31.52 	  177.35 	    2.67 	 1.061e-03 	 1.111e-04 	 8.609e-06 	 6.233e-07 	 1.813e-06 	 1.088e-07 
  33.79 	  180.40 	    2.62 	 1.054e-03 	 1.204e-04 	 8.870e-06 	 5.479e-07 	 1.887e-06 	 1.370e-07 
  37.19 	  183.88 	    2.84 	 1.085e-03 	 1.243e-04 	 8.996e-06 	 6.056e-07 	 1.910e-06 	 1.492e-07 
  40.57 	  182.16 	    2.53 	 1.053e-03 	 1.136e-04 	 8.828e-06 	 6.026e-07 	 1.817e-06 	 1.523e-07 
  42.82 	  180.12 	    2.33 	 1.060e-03 	 1.101e-04 	 9.033e-06 	 6.808e-07 	 1.867e-06 	 1.716e-07 
  45.07 	  178.00 	    2.66 	 1.055e-03 	 1.196e-04 	 9.237e-06 	 7.831e-07 	 1.929e-06 	 2.130e-07 
  47.32 	  170.21 	    2.82 	 1.047e-03 	 1.147e-04 	 9.353e-06 	 6.926e-07 	 1.944e-06 	 2.850e-07 
  49.56 	  160.46 	    2.37 	 1.054e-03 	 1.256e-04 	 9.312e-06 	 8.602e-07 	 1.898e-06 	 3.519e-07 
  51.80 	  153.99 	    1.86 	 1.037e-03 	 1.865e-04 	 9.774e-06 	 9.648e-07 	 1.829e-06 	 3.735e-07 
  55.11 	  153.40 	    2.60 	 1.046e-03 	 2.171e-04 	 9.663e-06 	 1.134e-06 	 1.808e-06 	 5.200e-07 
  58.41 	  159.14 	    3.30 	 1.144e-03 	 2.303e-04 	 9.447e-06 	 1.631e-06 	 1.865e-06 	 7.165e-07 
  60.63 	  159.81 	    3.72 	 1.164e-03 	 3.199e-04 	 1.014e-05 	 1.933e-06 	 1.979e-06 	 8.404e-07 
  62.84 	  155.51 	    4.22 	 1.115e-03 	 4.475e-04 	 1.057e-05 	 1.669e-06 	 2.128e-06 	 9.567e-07 
  65.04 	  147.20 	    4.66 	 1.073e-03 	 5.546e-04 	 1.128e-05 	 3.241e-06 	 2.353e-06 	 1.136e-06 
  67.24 	  139.21 	    4.87 	 1.051e-03 	 6.068e-04 	 1.291e-05 	 5.553e-06 	 2.613e-06 	 1.357e-06 
  70.53 	  129.36 	    4.85 	 1.126e-03 	 6.176e-04 	 1.482e-05 	 6.745e-06 	 2.845e-06 	 1.578e-06 
  73.81 	  121.65 	    4.55 	 1.372e-03 	 6.442e-04 	 1.612e-05 	 6.489e-06 	 3.056e-06 	 1.860e-06 
  75.99 	  116.40 	    5.09 	 1.736e-03 	 8.355e-04 	 1.756e-05 	 7.206e-06 	 3.203e-06 	 2.054e-06 
  78.17 	  112.86 	    6.33 	 2.427e-03 	 1.381e-03 	 2.023e-05 	 9.267e-06 	 3.229e-06 	 2.088e-06 
  81.39 	  119.08 	    8.58 	 4.144e-03 	 2.736e-03 	 2.951e-05 	 1.596e-05 	 3.122e-06 	 1.902e-06 
  84.60 	  136.53 	   11.17 	 5.524e-03 	 3.347e-03 	 4.607e-05 	 2.873e-05 	 3.017e-06 	 1.629e-06 
  86.76 	  137.10 	   13.31 	 5.693e-03 	 3.372e-03 	 5.254e-05 	 3.374e-05 	 2.954e-06 	 1.426e-06 
  88.91 	  133.66 	   16.13 	 4.312e-03 	 2.510e-03 	 4.141e-05 	 2.420e-05 	 2.811e-06 	 1.284e-06 
