Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   39.75 	  195.82 	    2.94 	 1.004e-03 	 1.500e-04 	 8.875e-06 	 1.723e-06 	 1.699e-06 	 4.169e-07 
  42.72 	  189.97 	    3.07 	 1.014e-03 	 1.547e-04 	 8.712e-06 	 1.416e-06 	 1.744e-06 	 4.617e-07 
  45.68 	  185.80 	    2.77 	 9.941e-04 	 1.698e-04 	 8.586e-06 	 1.003e-06 	 1.806e-06 	 4.110e-07 
  47.65 	  183.02 	    2.69 	 9.601e-04 	 1.283e-04 	 8.479e-06 	 8.333e-07 	 1.806e-06 	 3.892e-07 
  49.61 	  179.84 	    2.49 	 9.630e-04 	 1.258e-04 	 8.056e-06 	 8.401e-07 	 1.695e-06 	 3.850e-07 
  51.57 	  176.53 	    2.15 	 8.646e-04 	 1.329e-04 	 7.126e-06 	 7.275e-07 	 1.498e-06 	 3.611e-07 
  53.52 	  172.69 	    1.73 	 7.510e-04 	 1.051e-04 	 6.857e-06 	 7.955e-07 	 1.426e-06 	 3.445e-07 
  55.48 	  168.39 	    1.44 	 7.423e-04 	 1.009e-04 	 7.136e-06 	 7.462e-07 	 1.513e-06 	 3.649e-07 
  57.42 	  163.39 	    1.62 	 7.695e-04 	 8.062e-05 	 7.087e-06 	 7.560e-07 	 1.591e-06 	 4.175e-07 
  59.37 	  157.92 	    1.66 	 8.614e-04 	 5.298e-05 	 7.381e-06 	 9.542e-07 	 1.686e-06 	 5.343e-07 
  61.32 	  152.70 	    1.42 	 1.009e-03 	 9.084e-05 	 8.158e-06 	 1.289e-06 	 1.923e-06 	 7.874e-07 
  63.25 	  148.33 	    1.44 	 1.062e-03 	 2.741e-04 	 8.746e-06 	 1.650e-06 	 2.133e-06 	 1.066e-06 
  65.18 	  145.02 	    1.69 	 1.071e-03 	 5.320e-04 	 9.075e-06 	 2.068e-06 	 2.125e-06 	 1.137e-06 
  67.11 	  141.44 	    2.25 	 1.018e-03 	 6.401e-04 	 8.108e-06 	 1.943e-06 	 1.971e-06 	 1.080e-06 
  69.03 	  138.89 	    2.90 	 9.254e-04 	 5.165e-04 	 7.162e-06 	 1.608e-06 	 1.932e-06 	 1.139e-06 
  70.95 	  138.10 	    3.35 	 9.521e-04 	 4.217e-04 	 7.572e-06 	 1.571e-06 	 2.110e-06 	 1.302e-06 
  72.86 	  138.37 	    3.64 	 9.991e-04 	 3.242e-04 	 8.529e-06 	 1.392e-06 	 2.270e-06 	 1.301e-06 
  76.67 	  137.36 	    4.18 	 1.132e-03 	 1.984e-04 	 9.634e-06 	 1.101e-06 	 2.512e-06 	 1.253e-06 
  80.47 	  133.23 	    4.29 	 1.315e-03 	 2.923e-04 	 1.020e-05 	 1.560e-06 	 3.242e-06 	 1.720e-06 
  83.29 	  132.19 	    4.04 	 1.518e-03 	 5.270e-04 	 1.193e-05 	 2.554e-06 	 4.702e-06 	 2.963e-06 
  86.11 	  134.50 	    4.28 	 1.757e-03 	 9.132e-04 	 1.643e-05 	 4.765e-06 	 8.487e-06 	 6.955e-06 
  87.99 	  134.28 	    5.00 	 1.962e-03 	 1.168e-03 	 2.119e-05 	 7.442e-06 	 1.241e-05 	 1.156e-05 
  89.86 	  132.07 	    5.95 	 1.732e-03 	 9.126e-04 	 2.095e-05 	 7.676e-06 	 9.565e-06 	 9.192e-06 
