Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   10.19 	  162.68 	    1.97 	 2.262e-03 	 2.777e-04 	 2.553e-05 	 4.555e-06 	 4.133e-06 	 2.234e-06 
  13.23 	  156.93 	    1.66 	 3.795e-03 	 5.932e-04 	 4.376e-05 	 9.477e-06 	 7.642e-06 	 3.493e-06 
  16.25 	  153.85 	    1.31 	 3.293e-03 	 6.255e-04 	 3.587e-05 	 9.438e-06 	 5.794e-06 	 2.477e-06 
  19.25 	  153.77 	    1.34 	 1.435e-03 	 1.499e-04 	 1.771e-05 	 3.271e-06 	 3.074e-06 	 1.261e-06 
  22.25 	  153.51 	    1.10 	 1.098e-03 	 1.161e-04 	 1.546e-05 	 2.352e-06 	 2.879e-06 	 1.061e-06 
  25.24 	  153.03 	    1.28 	 1.201e-03 	 1.356e-04 	 1.709e-05 	 2.271e-06 	 3.368e-06 	 1.114e-06 
  28.21 	  154.49 	    1.02 	 1.417e-03 	 1.780e-04 	 1.811e-05 	 2.133e-06 	 3.500e-06 	 1.108e-06 
  31.17 	  157.10 	    0.99 	 1.499e-03 	 2.345e-04 	 1.944e-05 	 1.591e-06 	 3.769e-06 	 1.154e-06 
  35.58 	  161.33 	    1.13 	 1.463e-03 	 2.662e-04 	 1.839e-05 	 1.047e-06 	 3.494e-06 	 1.028e-06 
  39.97 	  165.83 	    0.85 	 1.643e-03 	 3.925e-04 	 1.797e-05 	 1.147e-06 	 3.191e-06 	 8.844e-07 
  42.88 	  167.51 	    0.88 	 1.245e-03 	 3.051e-04 	 1.692e-05 	 1.485e-06 	 3.290e-06 	 9.115e-07 
  45.78 	  169.12 	    0.88 	 1.605e-03 	 4.733e-04 	 1.839e-05 	 1.108e-06 	 3.468e-06 	 1.020e-06 
  50.11 	  168.66 	    0.82 	 1.450e-03 	 4.113e-04 	 1.807e-05 	 1.065e-06 	 3.328e-06 	 9.179e-07 
  54.42 	  168.56 	    0.98 	 1.293e-03 	 3.479e-04 	 1.632e-05 	 1.755e-06 	 3.141e-06 	 7.670e-07 
  57.27 	  170.92 	    1.25 	 1.698e-03 	 5.031e-04 	 1.820e-05 	 2.213e-06 	 3.312e-06 	 7.267e-07 
  60.12 	  173.26 	    1.78 	 1.663e-03 	 4.964e-04 	 2.082e-05 	 2.621e-06 	 3.528e-06 	 8.366e-07 
  62.95 	  174.67 	    2.23 	 1.696e-03 	 4.879e-04 	 2.201e-05 	 3.492e-06 	 3.739e-06 	 1.095e-06 
  65.77 	  175.64 	    2.55 	 1.782e-03 	 5.219e-04 	 2.201e-05 	 4.470e-06 	 4.063e-06 	 1.438e-06 
  68.58 	  176.37 	    2.85 	 1.876e-03 	 5.582e-04 	 2.360e-05 	 5.582e-06 	 4.720e-06 	 1.926e-06 
  71.37 	  177.59 	    3.03 	 2.141e-03 	 6.238e-04 	 2.756e-05 	 7.590e-06 	 5.894e-06 	 2.760e-06 
  74.16 	  181.41 	    3.06 	 2.491e-03 	 7.001e-04 	 3.312e-05 	 9.644e-06 	 7.620e-06 	 4.048e-06 
  76.93 	  185.19 	    3.01 	 3.017e-03 	 8.430e-04 	 3.991e-05 	 1.219e-05 	 9.882e-06 	 5.981e-06 
  79.68 	  188.38 	    2.86 	 3.767e-03 	 1.089e-03 	 4.987e-05 	 1.728e-05 	 1.298e-05 	 9.372e-06 
  83.79 	  189.26 	    3.11 	 4.783e-03 	 1.375e-03 	 6.873e-05 	 3.207e-05 	 1.521e-05 	 1.290e-05 
  87.88 	  186.20 	    4.16 	 4.449e-03 	 1.596e-03 	 5.510e-05 	 2.557e-05 	 9.426e-06 	 6.892e-06 
